game_id,expected_threes_0_3,prob_ge_1
0022500817,1.2693624496854186,0.7189892768458084
0022500818,1.283761422150665,0.7230065507941137
0022500819,1.1515044989918994,0.6838392521445344
0022500820,1.294194917340671,0.7258815364591702
0022500821,1.1104129703097199,0.6705771088926749
0022500822,1.2604848832323852,0.7164834792416697
0022500823,1.2316655889757013,0.7081938564021273
0022500824,1.195904510896792,0.697569721053142
0022500825,1.2936051725617508,0.7257198288480684
0022500826,1.3394841570147227,0.7380192253245418
0022500827,1.1093507291024052,0.6702269964040726
