date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90
2026-05-08,,NYL,CON,home,NYL,50,5130672,Ivana Dojkic,quarter,q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,home,NYL,50,5130672,Ivana Dojkic,quarter,q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,home,NYL,50,5130672,Ivana Dojkic,quarter,q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,home,NYL,50,5130672,Ivana Dojkic,quarter,q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,918,Tina Charles,quarter,q1,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,918,Tina Charles,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,918,Tina Charles,quarter,q3,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,918,Tina Charles,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4433514,Saniya Rivers,quarter,q1,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4433514,Saniya Rivers,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4433514,Saniya Rivers,quarter,q3,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4433514,Saniya Rivers,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4684384,Aneesah Morrow,quarter,q1,0.0,2.0,4.0,0.0,1.0,2.1000000000000014,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4684384,Aneesah Morrow,quarter,q2,0.0,2.0,4.200000000000003,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.10000000000000142
2026-05-08,,NYL,CON,away,CON,50,4684384,Aneesah Morrow,quarter,q3,0.0,2.0,5.100000000000001,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4684384,Aneesah Morrow,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.10000000000000142,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,3922628,Kennedy Burke,quarter,q1,0.0,1.5,3.1000000000000014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,3922628,Kennedy Burke,quarter,q2,0.0,0.5,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,3922628,Kennedy Burke,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,3922628,Kennedy Burke,quarter,q4,0.0,1.5,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,2490553,Brittney Griner,quarter,q1,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,2490553,Brittney Griner,quarter,q2,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.10000000000000142
2026-05-08,,NYL,CON,away,CON,50,2490553,Brittney Griner,quarter,q3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,2490553,Brittney Griner,quarter,q4,0.0,0.0,4.100000000000001,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.10000000000000142
2026-05-08,,NYL,CON,away,CON,50,4433635,Diamond Miller,quarter,q1,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4433635,Diamond Miller,quarter,q2,0.0,0.0,3.0,0.0,0.5,1.1000000000000014,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,4433635,Diamond Miller,quarter,q3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,4433635,Diamond Miller,quarter,q4,0.0,0.0,3.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-08,,NYL,CON,away,CON,50,4898898,Gianna Kneepkens,quarter,q1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,4898898,Gianna Kneepkens,quarter,q2,0.0,0.0,2.1000000000000014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-08,,NYL,CON,away,CON,50,4898898,Gianna Kneepkens,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
