date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-11-12,0022500213,CHA,1628970,Miles Bridges,0.115973170535786,8.622683982683983,762,1,0.115973170535786
2025-11-12,0022500213,CHA,1630163,LaMelo Ball,0.1104506386055104,9.053818181818189,805,2,0.2264238091412964
2025-11-12,0022500213,MIL,203507,Giannis Antetokounmpo,0.1090147803036388,9.173068066685092,817,3,0.3354385894449352
2025-11-12,0022500214,DET,1630595,Cade Cunningham,0.1200270649264049,8.331454248366018,733,1,0.1200270649264049
2025-11-12,0022500214,CHI,1630581,Josh Giddey,0.1100248095158712,9.088859180035653,809,2,0.2300518744422761
2025-11-12,0022500214,DET,1629130,Duncan Robinson,0.1047294978279416,9.548408239700375,855,3,0.3347813722702177
2025-11-12,0022500215,ORL,1630532,Franz Wagner,0.1106979074338125,9.033594429939075,803,1,0.1106979074338125
2025-11-12,0022500215,ORL,1631094,Paolo Banchero,0.110408878954873,9.057242582897034,806,2,0.2211067863886855
2025-11-12,0022500215,NYK,1628969,Mikal Bridges,0.1100042390843577,9.09055876685935,809,3,0.3311110254730432
2025-11-12,0022500216,BOS,1628401,Derrick White,0.115598478197249,8.650632911392409,765,1,0.115598478197249
2025-11-12,0022500216,BOS,1627759,Jaylen Brown,0.1126719344454199,8.87532467532468,788,2,0.2282704126426689
2025-11-12,0022500216,BOS,1630202,Payton Pritchard,0.112379280070237,8.898437500000004,790,3,0.3406496927129059
2025-11-12,0022500217,CLE,1630596,Evan Mobley,0.1123251489367737,8.902725787284613,790,1,0.1123251489367737
2025-11-12,0022500217,CLE,1628378,Donovan Mitchell,0.1116644127665574,8.955404638096946,796,2,0.22398956170333112
2025-11-12,0022500217,MIA,203952,Andrew Wiggins,0.1078201295943897,9.274705973382858,827,3,0.3318096912977208
2025-11-12,0022500218,HOU,1630578,Alperen Sengun,0.1200940093551729,8.32681001633098,733,1,0.1200940093551729
2025-11-12,0022500218,HOU,201142,Kevin Durant,0.115779254528041,8.6371259175607,764,2,0.2358732638832139
2025-11-12,0022500218,HOU,1641708,Amen Thompson,0.115060128723519,8.691107954545455,769,3,0.3509333926067329
2025-11-12,0022500219,NOP,1630530,Trey Murphy III,0.1146960003682054,8.71869983948636,772,1,0.1146960003682054
2025-11-12,0022500219,POR,1630166,Deni Avdija,0.1092189441708473,9.155920775389804,816,2,0.2239149445390527
2025-11-12,0022500219,POR,1641739,Toumani Camara,0.1082524048419017,9.237670068027217,824,3,0.3321673493809544
2025-11-12,0022500220,SAS,1641705,Victor Wembanyama,0.1098448428173303,9.103750111081494,810,1,0.1098448428173303
2025-11-12,0022500220,SAS,1628368,De'Aaron Fox,0.1095227171785698,9.130525846702321,813,2,0.2193675599959001
2025-11-12,0022500220,SAS,1642264,Stephon Castle,0.1069457120684859,9.35053851770719,835,3,0.326313272064386
2025-11-12,0022500221,PHX,1626164,Devin Booker,0.1181278525191659,8.465404040404044,747,1,0.1181278525191659
2025-11-12,0022500221,PHX,1628960,Grayson Allen,0.1109685887301255,9.011559139784953,801,2,0.2290964412492914
2025-11-12,0022500221,DAL,1629023,P.J. Washington,0.1076872594934821,9.286149584487534,829,3,0.33678370074277353
2025-11-12,0022500222,LAL,1629029,Luka Dončić,0.1147962767473318,8.711083916083915,771,1,0.1147962767473318
2025-11-12,0022500222,LAL,1630559,Austin Reaves,0.113582085358658,8.80420531849104,780,2,0.2283783621059898
2025-11-12,0022500222,LAL,1629060,Rui Hachimura,0.107049534994802,9.341469816272971,834,3,0.3354278971007918
2025-11-12,0022500223,SAC,203897,Zach LaVine,0.1118007951494444,8.944480212893813,794,1,0.1118007951494444
2025-11-12,0022500223,SAC,201942,DeMar DeRozan,0.1105627229909519,9.044639756944452,804,2,0.2223635181403963
2025-11-12,0022500223,ATL,1630700,Dyson Daniels,0.1065317903819068,9.386869369369375,839,3,0.3288953085223031
2025-11-12,0022500224,LAC,201935,James Harden,0.1153508129485864,8.669206349206357,767,1,0.1153508129485864
2025-11-12,0022500224,DEN,203999,Nikola Jokić,0.1120550754357697,8.92418300653595,792,2,0.2274058883843561
2025-11-12,0022500224,DEN,1627750,Jamal Murray,0.1105903032078511,9.042384105960272,804,3,0.3379961915922072
