date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-105,0.5121951219512195,0.7707624045785908,0.2585672826273713,0.504821837510582,betrivers,BetRivers,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,122,0.45045045045045046,0.7079535584805158,0.2575031080300653,0.5716568998267451,fanduel,FanDuel,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,120,0.45454545454545453,0.7079535584805158,0.25340810393506125,0.5574978286571347,bovada,Bovada,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,117,0.4608294930875576,0.7079535584805158,0.24712406539295817,0.5362592219027191,betonlineag,BetOnline.ag,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1630643.0,Jay Huff,IND,ast,OVER,1.5,135,0.425531914893617,0.6717704401944221,0.2462385253008051,0.578660534456892,betmgm,BetMGM,2025-11-01T23:10:00Z,Indiana Pacers,Golden State Warriors
2025-11-01,1630573.0,Sam Hauser,BOS,ast,OVER,0.5,-150,0.6,0.8442180154893215,0.24421801548932154,0.4070300258155358,fanatics,Fanatics,2025-11-02T00:10:00Z,Boston Celtics,Houston Rockets
2025-11-01,1630573.0,Sam Hauser,BOS,ast,OVER,0.5,-150,0.6,0.8442180154893215,0.24421801548932154,0.4070300258155358,betmgm,BetMGM,2025-11-02T00:10:00Z,Boston Celtics,Houston Rockets
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,115,0.46511627906976744,0.7079535584805158,0.24283727941074834,0.5221001507331089,fanatics,Fanatics,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,115,0.46511627906976744,0.7079535584805158,0.24283727941074834,0.5221001507331089,williamhill_us,Caesars,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,115,0.46511627906976744,0.7079535584805158,0.24283727941074834,0.5221001507331089,betmgm,BetMGM,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-112,0.5283018867924528,0.7707624045785908,0.24246051778613797,0.45894312295233264,draftkings,DraftKings,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-114,0.5327102803738317,0.7707624045785908,0.23805212420475907,0.4468697770159511,fanduel,FanDuel,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630643.0,Jay Huff,IND,ast,OVER,1.5,130,0.43478260869565216,0.6717704401944221,0.23698783149876995,0.5450720124471709,fanatics,Fanatics,2025-11-01T23:10:00Z,Indiana Pacers,Golden State Warriors
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-115,0.5348837209302325,0.7707624045785908,0.2358786836483583,0.4409905824730176,fanatics,Fanatics,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-115,0.5348837209302325,0.7707624045785908,0.2358786836483583,0.4409905824730176,betonlineag,BetOnline.ag,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-115,0.5348837209302325,0.7707624045785908,0.2358786836483583,0.4409905824730176,williamhill_us,Caesars,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-115,0.5348837209302325,0.7707624045785908,0.2358786836483583,0.4409905824730176,betmgm,BetMGM,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,-115,0.5348837209302325,0.7707624045785908,0.2358786836483583,0.4409905824730176,bovada,Bovada,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630557.0,Corey Kispert,WAS,ast,OVER,1.5,125,0.4444444444444444,0.6801528565597369,0.23570841211529248,0.530343927259408,betmgm,BetMGM,2025-11-01T23:10:00Z,Washington Wizards,Orlando Magic
2025-11-01,1630595.0,Cade Cunningham,DET,ast,UNDER,7.5,150,0.4,0.6335837080412292,0.2335837080412292,0.583959270103073,bovada,Bovada,2025-11-02T02:10:00Z,Detroit Pistons,Dallas Mavericks
2025-11-01,1630532.0,Franz Wagner,ORL,ast,UNDER,3.5,115,0.46511627906976744,0.6951817506550642,0.23006547158529672,0.49464076390838785,fanatics,Fanatics,2025-11-01T23:10:00Z,Washington Wizards,Orlando Magic
2025-11-01,1630532.0,Franz Wagner,ORL,ast,UNDER,3.5,115,0.46511627906976744,0.6951817506550642,0.23006547158529672,0.49464076390838785,betmgm,BetMGM,2025-11-01T23:10:00Z,Washington Wizards,Orlando Magic
2025-11-01,1628970.0,Miles Bridges,CHA,ast,UNDER,3.5,109,0.4784688995215311,0.7079535584805158,0.22948465895898468,0.47962293722427807,draftkings,DraftKings,2025-11-01T22:10:00Z,Charlotte Hornets,Minnesota Timberwolves
2025-11-01,1630532.0,Franz Wagner,ORL,ast,UNDER,3.5,114,0.4672897196261682,0.6951817506550642,0.22789203102889594,0.48768894640183724,betonlineag,BetOnline.ag,2025-11-01T23:10:00Z,Washington Wizards,Orlando Magic
2025-11-01,1630557.0,Corey Kispert,WAS,ast,OVER,1.5,120,0.45454545454545453,0.6801528565597369,0.22560740201428237,0.4963362844314212,fanatics,Fanatics,2025-11-01T23:10:00Z,Washington Wizards,Orlando Magic
