date,home_tri,away_tri,home_pts,visitor_pts
2026-01-09,BOS,TOR,125,117
2026-01-09,ORL,PHI,91,103
2026-01-09,WAS,NOP,107,128
2026-01-09,BKN,LAC,105,121
2026-01-09,MEM,OKC,116,117
2026-01-09,DEN,ATL,87,110
2026-01-09,PHX,NYK,112,107
2026-01-09,GSW,SAC,137,103
2026-01-09,POR,HOU,111,105
2026-01-09,LAL,MIL,101,105
