date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-10-22,22500003,1628384,OG Anunoby,NYK,24.0,14.0,2.0,4.0,40.0
2025-10-22,22500003,1626157,Karl-Anthony Towns,NYK,19.0,11.0,2.0,1.0,32.0
2025-10-22,22500003,1630574,Ariel Hukporti,NYK,2.0,5.0,2.0,0.0,9.0
2025-10-22,22500003,1628969,Mikal Bridges,NYK,16.0,5.0,6.0,1.0,27.0
2025-10-22,22500003,1628973,Jalen Brunson,NYK,23.0,4.0,5.0,1.0,32.0
2025-10-22,22500003,1627824,Guerschon Yabusele,NYK,0.0,1.0,0.0,0.0,1.0
2025-10-22,22500003,1630540,Miles McBride,NYK,15.0,2.0,1.0,4.0,18.0
2025-10-22,22500003,1641998,Trey Jemison III,NYK,0.0,2.0,0.0,0.0,2.0
2025-10-22,22500003,1629013,Landry Shamet,NYK,9.0,2.0,1.0,2.0,12.0
2025-10-22,22500003,203903,Jordan Clarkson,NYK,4.0,1.0,1.0,0.0,6.0
2025-10-22,22500003,1642278,Tyler Kolek,NYK,7.0,1.0,2.0,1.0,10.0
2025-10-22,22500003,1630596,Evan Mobley,CLE,22.0,8.0,3.0,4.0,33.0
2025-10-22,22500003,1642281,Jaylon Tyson,CLE,5.0,2.0,1.0,1.0,8.0
2025-10-22,22500003,1628386,Jarrett Allen,CLE,4.0,4.0,1.0,0.0,9.0
2025-10-22,22500003,1630241,Sam Merrill,CLE,19.0,3.0,1.0,5.0,23.0
2025-10-22,22500003,1628378,Donovan Mitchell,CLE,31.0,2.0,5.0,2.0,38.0
2025-10-22,22500003,1628366,Lonzo Ball,CLE,3.0,4.0,6.0,1.0,13.0
2025-10-22,22500003,1629731,Dean Wade,CLE,10.0,2.0,0.0,3.0,12.0
2025-10-22,22500003,1641854,Craig Porter Jr.,CLE,2.0,0.0,1.0,0.0,3.0
2025-10-22,22500003,1626204,Larry Nance Jr.,CLE,10.0,6.0,1.0,2.0,17.0
2025-10-22,22500003,1642878,Tyrese Proctor,CLE,5.0,1.0,2.0,1.0,8.0
2025-10-22,22500004,1629023,P.J. Washington,DAL,17.0,5.0,1.0,2.0,23.0
2025-10-22,22500004,203076,Anthony Davis,DAL,22.0,13.0,1.0,2.0,36.0
2025-10-22,22500004,1641726,Dereck Lively II,DAL,4.0,2.0,3.0,0.0,9.0
2025-10-22,22500004,202691,Klay Thompson,DAL,10.0,2.0,1.0,1.0,13.0
2025-10-22,22500004,1642843,Cooper Flagg,DAL,10.0,10.0,0.0,0.0,20.0
2025-10-22,22500004,1630230,Naji Marshall,DAL,3.0,1.0,1.0,0.0,5.0
2025-10-22,22500004,1631108,Max Christie,DAL,9.0,0.0,1.0,3.0,10.0
2025-10-22,22500004,1626156,D'Angelo Russell,DAL,6.0,2.0,3.0,0.0,11.0
2025-10-22,22500004,1642948,Ryan Nembhard,DAL,8.0,0.0,5.0,0.0,13.0
2025-10-22,22500004,203939,Dwight Powell,DAL,0.0,0.0,1.0,0.0,1.0
2025-10-22,22500004,1630314,Brandon Williams,DAL,0.0,0.0,2.0,0.0,2.0
2025-10-22,22500004,1630702,Jaden Hardy,DAL,3.0,1.0,0.0,1.0,4.0
2025-10-22,22500004,1628997,Caleb Martin,DAL,0.0,1.0,1.0,0.0,2.0
2025-10-22,22500004,1630577,Julian Champagnie,SAS,5.0,4.0,2.0,1.0,11.0
2025-10-22,22500004,203084,Harrison Barnes,SAS,7.0,2.0,1.0,1.0,10.0
2025-10-22,22500004,1641705,Victor Wembanyama,SAS,40.0,15.0,1.0,1.0,56.0
2025-10-22,22500004,1630170,Devin Vassell,SAS,13.0,3.0,4.0,1.0,20.0
2025-10-22,22500004,1642264,Stephon Castle,SAS,22.0,7.0,6.0,1.0,35.0
2025-10-22,22500004,1628436,Luke Kornet,SAS,2.0,4.0,3.0,0.0,9.0
2025-10-22,22500004,1629640,Keldon Johnson,SAS,11.0,5.0,2.0,1.0,18.0
2025-10-22,22500004,1642844,Dylan Harper,SAS,15.0,4.0,2.0,1.0,21.0
2025-10-22,22500004,1629162,Jordan McLaughlin,SAS,2.0,0.0,1.0,0.0,3.0
2025-10-22,22500004,1642868,Carter Bryant,SAS,0.0,2.0,0.0,0.0,2.0
2025-10-22,22500004,202687,Bismack Biyombo,SAS,0.0,1.0,0.0,0.0,1.0
2025-10-22,22500004,1642357,David Jones Garcia,SAS,5.0,1.0,2.0,0.0,8.0
2025-10-22,22500004,1631127,Harrison Ingram,SAS,3.0,1.0,0.0,1.0,4.0
2025-10-22,22500004,1642434,Riley Minix,SAS,0.0,1.0,0.0,0.0,1.0
2025-10-22,22500080,1642851,Kon Knueppel,CHA,11.0,5.0,1.0,3.0,17.0
2025-10-22,22500080,1628970,Miles Bridges,CHA,18.0,11.0,4.0,3.0,33.0
2025-10-22,22500080,1641750,Ryan Kalkbrenner,CHA,10.0,11.0,1.0,0.0,22.0
2025-10-22,22500080,1641706,Brandon Miller,CHA,25.0,0.0,7.0,2.0,32.0
2025-10-22,22500080,1630163,LaMelo Ball,CHA,20.0,2.0,8.0,4.0,30.0
2025-10-22,22500080,1629012,Collin Sexton,CHA,15.0,1.0,3.0,1.0,19.0
2025-10-22,22500080,1642883,Sion James,CHA,2.0,4.0,2.0,0.0,8.0
2025-10-22,22500080,1631217,Moussa Diabaté,CHA,13.0,9.0,0.0,0.0,22.0
2025-10-22,22500080,1642275,Tidjane Salaün,CHA,10.0,4.0,1.0,2.0,15.0
2025-10-22,22500080,1630544,Tre Mann,CHA,12.0,3.0,6.0,2.0,21.0
2025-10-22,22500080,1629611,Terance Mann,BKN,13.0,1.0,1.0,2.0,15.0
