game_id,team,player_id,player_name,prob_first_basket
0022500301,UTA,1628374,Lauri Markkanen,0.11189861465053991
0022500301,UTA,1641718,Keyonte George,0.10860237638951625
0022500301,UTA,1631117,Walker Kessler,0.09680531313953684
0022500301,UTA,1629004,Svi Mykhailiuk,0.08153852540426938
0022500301,UTA,203994,Jusuf Nurkić,0.07737485602192372
0022500301,HOU,1630578,Alperen Sengun,0.1145659653486051
0022500301,HOU,1641708,Amen Thompson,0.11398044934171274
0022500301,HOU,201142,Kevin Durant,0.11286518075715588
0022500301,HOU,1631095,Jabari Smith Jr.,0.10429991802775905
0022500301,HOU,1642263,Reed Sheppard,0.07806880091898133
0022500302,CLE,1630596,Evan Mobley,0.11532186505025493
0022500302,CLE,1628378,Donovan Mitchell,0.11479946685814695
0022500302,CLE,1629631,De'Andre Hunter,0.09796814208836561
0022500302,CLE,1629636,Darius Garland,0.09101556426273966
0022500302,CLE,1628386,Jarrett Allen,0.08786934722649681
0022500302,BOS,1628401,Derrick White,0.1121283364796325
0022500302,BOS,1627759,Jaylen Brown,0.11053157219432128
0022500302,BOS,1630202,Payton Pritchard,0.10928964441685697
0022500302,BOS,1629014,Anfernee Simons,0.08054788728125499
0022500302,BOS,1629674,Neemias Queta,0.08052817414193016
0022500303,NYK,1628969,Mikal Bridges,0.11007516074364408
0022500303,NYK,1628973,Jalen Brunson,0.10779279662869887
0022500303,NYK,1626157,Karl-Anthony Towns,0.10485832848091214
0022500303,NYK,1628384,OG Anunoby,0.09781560492622401
0022500303,NYK,1628404,Josh Hart,0.08764278201389672
0022500303,TOR,1627742,Brandon Ingram,0.10626687319184977
0022500303,TOR,1630567,Scottie Barnes,0.10501483344879409
0022500303,TOR,1630193,Immanuel Quickley,0.10063269434809927
0022500303,TOR,1629628,RJ Barrett,0.09684895659518838
0022500303,TOR,1627751,Jakob Poeltl,0.08305196962269261
0022500304,PHI,1630178,Tyrese Maxey,0.1228919656174833
0022500304,PHI,1642845,VJ Edgecombe,0.11458569425718802
0022500304,PHI,1626162,Kelly Oubre Jr.,0.10697728585954051
0022500304,PHI,1629656,Quentin Grimes,0.09940291955763192
0022500304,PHI,1631230,Dominick Barlow,0.0755734525403914
0022500304,ATL,1630552,Jalen Johnson,0.10467944439716374
0022500304,ATL,1630700,Dyson Daniels,0.10202416092952837
0022500304,ATL,1629638,Nickeil Alexander-Walker,0.09855186716415903
0022500304,ATL,1630168,Onyeka Okongwu,0.0901398861381482
0022500304,ATL,1629027,Trae Young,0.08517332353876543
0022500305,POR,1630166,Deni Avdija,0.11024977298375233
0022500305,POR,1641739,Toumani Camara,0.1093951235807775
0022500305,POR,201950,Jrue Holiday,0.10825559104347775
0022500305,POR,203924,Jerami Grant,0.09346066026753579
0022500305,POR,1631101,Shaedon Sharpe,0.09158423002278217
0022500305,OKC,1628983,Shai Gilgeous-Alexander,0.10814733545243425
0022500305,OKC,1631096,Chet Holmgren,0.09560321884027127
0022500305,OKC,1629652,Luguentz Dort,0.09511026927391258
0022500305,OKC,1631114,Jalen Williams,0.09418236420782564
0022500305,OKC,1641717,Cason Wallace,0.09401143432723066
0022500306,MIN,203944,Julius Randle,0.10268878194684358
0022500306,MIN,1630162,Anthony Edwards,0.10159990352410017
0022500306,MIN,203497,Rudy Gobert,0.09896934575034373
0022500306,MIN,1630183,Jaden McDaniels,0.09695689718025688
0022500306,MIN,1628978,Donte DiVincenzo,0.09589676802280038
0022500306,SAS,1641705,Victor Wembanyama,0.10625997974420757
0022500306,SAS,1628368,De'Aaron Fox,0.10323861164545661
0022500306,SAS,1630170,Devin Vassell,0.10190716129685448
0022500306,SAS,1642264,Stephon Castle,0.0980861351484993
0022500306,SAS,203084,Harrison Barnes,0.09439641574063741
0022500307,SAC,1631099,Keegan Murray,0.12849434382432584
0022500307,SAC,203897,Zach LaVine,0.11033989761564361
0022500307,SAC,1627734,Domantas Sabonis,0.10851160553692492
0022500307,SAC,201942,DeMar DeRozan,0.10794829392348188
0022500307,SAC,203471,Dennis Schröder,0.09493941929490517
0022500307,MEM,1628991,Jaren Jackson Jr.,0.0960265118822514
0022500307,MEM,1629630,Ja Morant,0.09430528195228653
0022500307,MEM,1642907,Cedric Coward,0.0883806273512495
0022500307,MEM,1630583,Santi Aldama,0.08577160514161852
0022500307,MEM,1642377,Jaylen Wells,0.0852824134773127
0022500308,LAL,1629029,Luka Dončić,0.11503938557132001
0022500308,LAL,1630559,Austin Reaves,0.11250250683278103
0022500308,LAL,1629060,Rui Hachimura,0.10343323003679364
0022500308,LAL,2544,LeBron James,0.10008206584120576
0022500308,LAL,1629028,Deandre Ayton,0.0914211178357168
0022500308,NOP,1630530,Trey Murphy III,0.10923937227040109
0022500308,NOP,1629627,Zion Williamson,0.0951549487536387
0022500308,NOP,1629673,Jordan Poole,0.09326328772894778
0022500308,NOP,1630529,Herbert Jones,0.09315330743681459
0022500308,NOP,1630180,Saddiq Bey,0.0867107776923807
