market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Indiana Pacers,Indiana Pacers,Dallas Mavericks,2026-02-22,0.1338183516051934,118.8041390805071,0.4570297455077203,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Dallas Mavericks,2026-02-22,0.5912101963826729,-110.0,0.5238095238095238,11.616636276245115,2.0,9.616636276245115,-2.0,,High
TOTAL,Under,Indiana Pacers,Dallas Mavericks,2026-02-22,0.4332272444844619,101.57212111281385,0.49610035082199194,-8.902084350585909,233.5,,,224.5979156494141,High
ATS,Washington Wizards,Washington Wizards,Charlotte Hornets,2026-02-22,0.6777057572012573,-105.0,0.5121951219512195,12.926838874816895,11.5,1.4268388748168943,-11.5,,High
TOTAL,Under,Washington Wizards,Charlotte Hornets,2026-02-22,0.33169363641001437,100.28906746834711,0.4992783743216718,-6.8133544921875,225.5,,,218.6866455078125,High
ML,Oklahoma City Thunder,Oklahoma City Thunder,Cleveland Cavaliers,2026-02-22,0.17570388961995032,176.84167174415407,0.3612172956837798,,,,,,High
ATS,Oklahoma City Thunder,Oklahoma City Thunder,Cleveland Cavaliers,2026-02-22,0.47017864351281113,-110.0,0.5238095238095238,8.869860649108887,3.5,5.369860649108887,-3.5,,High
TOTAL,Under,Oklahoma City Thunder,Cleveland Cavaliers,2026-02-22,0.5006702037567327,102.6260461877178,0.49351996883637317,-10.32366943359375,240.5,,,230.17633056640625,High
ATS,Brooklyn Nets,Atlanta Hawks,Brooklyn Nets,2026-02-22,-0.023644305627617768,-110.0,0.5238095238095238,-0.3436880111694336,9.5,9.156311988830566,9.5,,Low
TOTAL,Over,Atlanta Hawks,Brooklyn Nets,2026-02-22,0.04675849380942543,-100.0,0.5,0.9381866455078125,228.0,,,228.9381866455078,Low
ATS,Minnesota Timberwolves,Minnesota Timberwolves,Philadelphia 76ers,2026-02-22,0.269122833527663,-115.0,0.5348837209302325,5.573260307312012,-9.5,15.073260307312012,9.5,,High
TOTAL,Under,Minnesota Timberwolves,Philadelphia 76ers,2026-02-22,0.6288327249346152,-100.57927359091696,0.5014440016172818,-14.44989013671875,239.5,,,225.05010986328125,High
ATS,Golden State Warriors,Golden State Warriors,Denver Nuggets,2026-02-22,0.49874262385002244,-110.0,0.5238095238095238,9.472585916519165,7.0,2.472585916519165,-7.0,,High
TOTAL,Under,Golden State Warriors,Denver Nuggets,2026-02-22,0.144507525325689,-100.21226915729144,0.5005301102629347,-2.9385833740234375,227.5,,,224.56141662597656,Medium
ATS,Boston Celtics,Los Angeles Lakers,Boston Celtics,2026-02-22,-0.02794841280093474,-105.0,0.5121951219512195,0.0637664794921875,-1.5,-1.4362335205078125,-1.5,,Low
TOTAL,Under,Los Angeles Lakers,Boston Celtics,2026-02-22,0.4993574541210557,101.5573233187474,0.496136773169277,-10.485977172851562,229.0,,,218.51402282714844,High
ATS,Phoenix Suns,Phoenix Suns,Portland Trail Blazers,2026-02-22,0.5433415481065332,180.0,0.35714285714285715,1.5441248416900637,3.5,-1.9558751583099363,-3.5,,Medium
TOTAL,Under,Phoenix Suns,Portland Trail Blazers,2026-02-22,0.09207376834181347,100.43591347517386,0.49891258640326486,-1.8025360107421875,222.5,,,220.6974639892578,Low
ATS,Chicago Bulls,Chicago Bulls,New York Knicks,2026-02-22,0.6622149975993107,-115.0,0.5348837209302325,14.660545349121094,10.0,4.660545349121094,-10.0,,High
TOTAL,Under,Chicago Bulls,New York Knicks,2026-02-22,0.4428306879102998,100.62102158049991,0.4984522519733787,-9.28662109375,233.5,,,224.21337890625,High
ML,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors,2026-02-22,0.20210306589865856,143.69150637450494,0.4103548846972125,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors,2026-02-22,1.4690889688132007,175.0,0.36363636363636365,15.232783317565918,3.5,11.732783317565918,-3.5,,High
TOTAL,Over,Milwaukee Bucks,Toronto Raptors,2026-02-22,0.48885736545950564,100.72490032620514,0.4981942939689418,10.3795166015625,219.5,,,229.8795166015625,High
ML,Los Angeles Clippers,Los Angeles Clippers,Orlando Magic,2026-02-22,0.05072126408171446,-117.4137651350216,0.5400475221157387,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,Orlando Magic,2026-02-22,0.22977560936841845,-115.0,0.5348837209302325,4.877169609069824,-2.0,6.877169609069824,2.0,,High
TOTAL,Over,Los Angeles Clippers,Orlando Magic,2026-02-22,0.4340932894547731,101.2272019202868,0.4969507056983952,8.979400634765597,215.5,,,224.4794006347656,High
