gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022301186,1610612764,Washington,Wizards,WAS,wizards,1631098,Johnny,Davis,J. Davis,johnny-davis,F,,,26:35,3,5,0.6,0,0,0.0,0,0,0.0,0,1,1,2,2,0,3,4,6,-15.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1631116,Patrick,Baldwin Jr.,P. Baldwin Jr.,patrick-baldwin-jr,F,,,33:23,6,11,0.545,4,7,0.571,1,1,1.0,0,7,7,0,2,1,1,3,17,-12.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,C,,,17:26,5,12,0.417,1,5,0.2,1,1,1.0,3,2,5,3,0,0,0,2,12,-14.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,G,,,30:43,3,11,0.273,1,5,0.2,2,2,1.0,0,3,3,2,0,1,1,1,9,-14.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630557,Corey,Kispert,C. Kispert,corey-kispert,G,,,32:56,3,9,0.333,0,5,0.0,2,2,1.0,0,3,3,8,1,0,0,0,8,-21.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630215,Jared,Butler,J. Butler,jared-butler,,,,30:51,9,19,0.474,2,4,0.5,2,2,1.0,1,1,2,7,1,1,4,4,22,12.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630647,Eugene,Omoruyi,E. Omoruyi,eugene-omoruyi,,,,23:01,11,17,0.647,4,6,0.667,0,0,0.0,1,1,2,5,0,0,0,1,26,7.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1630551,Justin,Champagnie,J. Champagnie,justin-champagnie,,,,20:47,4,9,0.444,0,2,0.0,1,1,1.0,1,6,7,3,2,1,0,1,9,-1.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1631262,Jules,Bernard,J. Bernard,jules-bernard,,,,24:18,5,10,0.5,2,4,0.5,1,1,1.0,2,4,6,3,1,0,2,0,13,8.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1626158,Richaun,Holmes,R. Holmes,richaun-holmes,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1629673,Jordan,Poole,J. Poole,jordan-poole,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022301186,2024-04-14
0022301186,1610612764,Washington,Wizards,WAS,wizards,1641774,Tristan,Vukcevic,T. Vukcevic,tristan-vukcevic,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022301186,2024-04-14
0022301186,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,F,,,17:08,0,2,0.0,0,1,0.0,1,2,0.5,0,3,3,1,2,0,1,1,1,10.0,0022301186,2024-04-14
0022301186,1610612738,Boston,Celtics,BOS,celtics,1630573,Sam,Hauser,S. Hauser,sam-hauser,F,,,35:16,6,20,0.3,4,11,0.364,0,0,0.0,1,4,5,2,2,1,0,1,16,26.0,0022301186,2024-04-14
0022301186,1610612738,Boston,Celtics,BOS,celtics,1628436,Luke,Kornet,L. Kornet,luke-kornet,C,,,27:07,4,5,0.8,0,0,0.0,3,3,1.0,3,5,8,5,0,3,0,0,11,18.0,0022301186,2024-04-14
0022301186,1610612738,Boston,Celtics,BOS,celtics,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,G,,,37:16,10,13,0.769,6,8,0.75,0,0,0.0,1,4,5,5,0,1,1,2,26,21.0,0022301186,2024-04-14
0022301186,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,G,,,43:43,15,21,0.714,4,6,0.667,4,4,1.0,1,8,9,12,0,0,2,3,38,13.0,0022301186,2024-04-14
