date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-12-03,Cleveland Cavaliers,Portland Trail Blazers,CLE,POR,110,122,,,-12,232,,
2025-12-03,Indiana Pacers,Denver Nuggets,IND,DEN,120,135,,,-15,255,,
2025-12-03,Orlando Magic,San Antonio Spurs,ORL,SAS,112,114,,,-2,226,,
2025-12-03,Atlanta Hawks,Los Angeles Clippers,ATL,LAC,92,115,,,-23,207,,
2025-12-03,New York Knicks,Charlotte Hornets,NYK,CHA,119,104,,,15,223,,
2025-12-03,Chicago Bulls,Brooklyn Nets,CHI,BKN,103,113,,,-10,216,,
2025-12-03,Houston Rockets,Sacramento Kings,HOU,SAC,121,95,,,26,216,,
2025-12-03,Milwaukee Bucks,Detroit Pistons,MIL,DET,113,109,,,4,222,,
2025-12-03,Dallas Mavericks,Miami Heat,DAL,MIA,118,108,,,10,226,,
