date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-11-11,1630573.0,Sam Hauser,BOS,ast,OVER,1.5,175,0.36363636363636365,0.6693868115487919,0.3057504479124282,0.8408137317591776,betmgm,BetMGM,2025-11-12T01:00:00Z,Philadelphia 76ers,Boston Celtics
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,120,0.45454545454545453,0.7491181507791816,0.2945726962337271,0.6480599317141996,bovada,Bovada,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1641716.0,Jarace Walker,IND,ast,UNDER,2.5,165,0.37735849056603776,0.6717621576538704,0.2944036670878326,0.7801697177827565,bovada,Bovada,2025-11-12T02:00:00Z,Utah Jazz,Indiana Pacers
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,118,0.45871559633027525,0.7491181507791816,0.2904025544489064,0.633077568698616,fanduel,FanDuel,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,115,0.46511627906976744,0.7491181507791816,0.2840018717094142,0.6106040241752405,betmgm,BetMGM,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,113,0.4694835680751174,0.7491181507791816,0.27963458270406427,0.5956216611596569,williamhill_us,Caesars,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630573.0,Sam Hauser,BOS,ast,OVER,1.5,155,0.39215686274509803,0.6693868115487919,0.27722994880369384,0.7069363694494194,fanatics,Fanatics,2025-11-12T01:00:00Z,Philadelphia 76ers,Boston Celtics
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,6.5,-139,0.5815899581589958,0.8580764815108868,0.27648652335189094,0.4753976912309492,betrivers,BetRivers,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,110,0.47619047619047616,0.7491181507791816,0.2729276745887055,0.5731481166362815,betonlineag,BetOnline.ag,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,110,0.47619047619047616,0.7491181507791816,0.2729276745887055,0.5731481166362815,fanatics,Fanatics,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1627741.0,Buddy Hield,GSW,ast,OVER,1.5,105,0.4878048780487805,0.7487498191057964,0.26094494105701593,0.5349371291668826,fanatics,Fanatics,2025-11-12T01:00:00Z,Oklahoma City Thunder,Golden State Warriors
2025-11-11,1627741.0,Buddy Hield,GSW,ast,OVER,1.5,105,0.4878048780487805,0.7487498191057964,0.26094494105701593,0.5349371291668826,betmgm,BetMGM,2025-11-12T01:00:00Z,Oklahoma City Thunder,Golden State Warriors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,5.5,102,0.49504950495049505,0.7491181507791816,0.2540686458286866,0.5132186645739469,draftkings,DraftKings,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630541.0,Moses Moody,GSW,ast,OVER,1.5,140,0.4166666666666667,0.6701961867302119,0.2535295200635452,0.6084708481525084,betmgm,BetMGM,2025-11-12T01:00:00Z,Oklahoma City Thunder,Golden State Warriors
2025-11-11,1630193.0,Immanuel Quickley,TOR,ast,UNDER,6.5,-160,0.6153846153846154,0.8580764815108868,0.24269186612627136,0.394374282455191,bovada,Bovada,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630541.0,Moses Moody,GSW,ast,OVER,1.5,130,0.43478260869565216,0.6701961867302119,0.2354135780345597,0.5414512294794873,fanatics,Fanatics,2025-11-12T01:00:00Z,Oklahoma City Thunder,Golden State Warriors
2025-11-11,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,125,0.4444444444444444,0.6748949159227674,0.23045047147832298,0.5185135608262267,bovada,Bovada,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,120,0.45454545454545453,0.6748949159227674,0.22034946137731287,0.4847688150300883,betmgm,BetMGM,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630567.0,Scottie Barnes,TOR,ast,UNDER,5.5,-141,0.5850622406639004,0.8033007078627341,0.21823846719883366,0.37301752194977955,betrivers,BetRivers,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630178.0,Tyrese Maxey,PHI,ast,UNDER,6.5,120,0.45454545454545453,0.6692039152391044,0.21465846069364986,0.47224861352602965,bovada,Bovada,2025-11-12T01:00:00Z,Philadelphia 76ers,Boston Celtics
2025-11-11,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,117,0.4608294930875576,0.6748949159227674,0.2140654228352098,0.46452196755240527,draftkings,DraftKings,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,117,0.4608294930875576,0.6748949159227674,0.2140654228352098,0.46452196755240527,williamhill_us,Caesars,2025-11-12T00:30:00Z,Brooklyn Nets,Toronto Raptors
2025-11-11,1641716.0,Jarace Walker,IND,ast,UNDER,3.5,-145,0.5918367346938775,0.8008843422726177,0.2090476075787402,0.3532183714261472,betmgm,BetMGM,2025-11-12T02:00:00Z,Utah Jazz,Indiana Pacers
2025-11-11,1641716.0,Jarace Walker,IND,ast,UNDER,3.5,-145,0.5918367346938775,0.8008843422726177,0.2090476075787402,0.3532183714261472,bovada,Bovada,2025-11-12T02:00:00Z,Utah Jazz,Indiana Pacers
