date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-05-10,401856896,4432830,Jordan Horston,SEA,4.0,3.0,1.0,0.0,1.0,1.0,3.0,8.0
2026-05-10,401856896,2529183,Stefanie Dolson,SEA,6.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0
2026-05-10,401856896,5220150,Dominique Malonga,SEA,6.0,7.0,0.0,0.0,2.0,3.0,2.0,13.0
2026-05-10,401856896,3906753,Natisha Hiedeman,SEA,11.0,2.0,3.0,0.0,1.0,0.0,4.0,16.0
2026-05-10,401856896,4698736,Flau'jae Johnson,SEA,16.0,6.0,1.0,1.0,3.0,1.0,1.0,23.0
2026-05-10,401856896,4433643,Mackenzie Holmes,SEA,5.0,6.0,2.0,1.0,0.0,1.0,1.0,13.0
2026-05-10,401856896,5105731,Grace VanSlooten,SEA,5.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0
2026-05-10,401856896,3058892,Lexie Brown,SEA,17.0,0.0,1.0,5.0,0.0,1.0,0.0,18.0
2026-05-10,401856896,4432832,Zia Cooke,SEA,4.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
2026-05-10,401856896,5017726,Jade Melbourne,SEA,15.0,1.0,6.0,1.0,1.0,1.0,1.0,22.0
2026-05-10,401856896,4433635,Diamond Miller,CON,13.0,5.0,1.0,2.0,1.0,0.0,2.0,19.0
2026-05-10,401856896,2490553,Brittney Griner,CON,16.0,6.0,0.0,0.0,2.0,0.0,2.0,22.0
2026-05-10,401856896,3922628,Kennedy Burke,CON,12.0,6.0,5.0,2.0,0.0,2.0,5.0,23.0
2026-05-10,401856896,4433514,Saniya Rivers,CON,2.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0
2026-05-10,401856896,4703609,Charlisse Leger-Walker,CON,6.0,2.0,2.0,0.0,1.0,0.0,1.0,10.0
2026-05-10,401856896,4684384,Aneesah Morrow,CON,17.0,16.0,1.0,3.0,1.0,0.0,2.0,34.0
2026-05-10,401856896,4398966,Olivia Nelson-Ododa,CON,5.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0
2026-05-10,401856896,4433412,Hailey Van Lith,CON,9.0,3.0,4.0,1.0,1.0,0.0,1.0,16.0
2026-05-10,401856896,4898898,Gianna Kneepkens,CON,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
2026-05-10,401856897,2998928,Breanna Stewart,NYL,23.0,9.0,4.0,1.0,2.0,2.0,4.0,36.0
2026-05-10,401856897,2999101,Jonquel Jones,NYL,13.0,8.0,2.0,1.0,0.0,1.0,3.0,23.0
2026-05-10,401856897,2593770,Betnijah Laney-Hamilton,NYL,3.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0
2026-05-10,401856897,4038379,Marine Johannes,NYL,25.0,1.0,2.0,6.0,2.0,0.0,3.0,28.0
2026-05-10,401856897,5345320,Pauline Astier,NYL,18.0,5.0,7.0,0.0,2.0,0.0,2.0,30.0
2026-05-10,401856897,4337216,Han Xu,NYL,4.0,5.0,0.0,0.0,1.0,1.0,0.0,9.0
2026-05-10,401856897,2327695,Rebekah Gardner,NYL,9.0,3.0,2.0,0.0,0.0,0.0,1.0,14.0
2026-05-10,401856897,2566110,Julie Vanloo,NYL,3.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0
2026-05-10,401856897,4898384,Kiki Iriafen,WSH,20.0,12.0,3.0,0.0,1.0,0.0,2.0,35.0
2026-05-10,401856897,4398911,Shakira Austin,WSH,16.0,10.0,4.0,0.0,0.0,0.0,1.0,30.0
2026-05-10,401856897,4433524,Sonia Citron,WSH,17.0,5.0,2.0,0.0,2.0,0.0,2.0,24.0
2026-05-10,401856897,4704180,Georgia Amoore,WSH,7.0,1.0,7.0,1.0,1.0,0.0,1.0,15.0
2026-05-10,401856897,5122345,Cassandre Prosper,WSH,8.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0
2026-05-10,401856897,4433411,Angela Dugalic,WSH,5.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0
2026-05-10,401856897,5105737,Lauren Betts,WSH,7.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0
2026-05-10,401856897,4433523,Rori Harmon,WSH,3.0,3.0,4.0,1.0,1.0,0.0,5.0,10.0
2026-05-10,401856897,4433815,Lucy Olsen,WSH,5.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
2026-05-10,401856897,5278157,Alex Wilson,WSH,5.0,4.0,2.0,1.0,0.0,0.0,2.0,11.0
2026-05-10,401856898,3099736,Stephanie Talbot,LVA,8.0,2.0,3.0,0.0,3.0,0.0,1.0,13.0
2026-05-10,401856898,4398776,NaLyssa Smith,LVA,12.0,6.0,2.0,0.0,0.0,2.0,0.0,20.0
2026-05-10,401856898,3149391,A'ja Wilson,LVA,19.0,4.0,3.0,0.0,1.0,2.0,3.0,26.0
2026-05-10,401856898,2529122,Chelsea Gray,LVA,16.0,3.0,5.0,4.0,0.0,0.0,6.0,24.0
