date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2026-01-05,0022500502,1641709,Ausar Thompson,DET,10.0,7.0,1.0,0.0,18.0
2026-01-05,0022500502,1630194,Paul Reed,DET,8.0,8.0,1.0,0.0,17.0
2026-01-05,0022500502,1630191,Isaiah Stewart,DET,7.0,9.0,0.0,1.0,16.0
2026-01-05,0022500502,1629130,Duncan Robinson,DET,9.0,5.0,0.0,2.0,14.0
2026-01-05,0022500502,1630595,Cade Cunningham,DET,29.0,3.0,13.0,3.0,45.0
2026-01-05,0022500502,1641842,Ronald Holland II,DET,5.0,5.0,1.0,1.0,11.0
2026-01-05,0022500502,1631093,Jaden Ivey,DET,16.0,3.0,1.0,1.0,20.0
2026-01-05,0022500502,1629750,Javonte Green,DET,17.0,2.0,1.0,4.0,20.0
2026-01-05,0022500502,1642450,Daniss Jenkins,DET,12.0,0.0,4.0,2.0,16.0
2026-01-05,0022500502,1642404,Chaz Lanier,DET,0.0,0.0,1.0,0.0,1.0
2026-01-05,0022500502,1631204,Marcus Sasser,DET,8.0,0.0,1.0,2.0,9.0
2026-01-05,0022500502,1642449,Tolu Smith,DET,0.0,2.0,1.0,0.0,3.0
2026-01-05,0022500502,1628384,OG Anunoby,NYK,5.0,2.0,1.0,0.0,8.0
2026-01-05,0022500502,1626157,Karl-Anthony Towns,NYK,6.0,1.0,1.0,1.0,8.0
2026-01-05,0022500502,1629011,Mitchell Robinson,NYK,2.0,10.0,1.0,0.0,13.0
2026-01-05,0022500502,1628969,Mikal Bridges,NYK,10.0,0.0,1.0,2.0,11.0
2026-01-05,0022500502,1628973,Jalen Brunson,NYK,25.0,3.0,0.0,2.0,28.0
2026-01-05,0022500502,1630540,Miles McBride,NYK,17.0,2.0,2.0,5.0,21.0
2026-01-05,0022500502,203903,Jordan Clarkson,NYK,8.0,1.0,1.0,2.0,10.0
2026-01-05,0022500502,1641755,Kevin McCullar Jr.,NYK,4.0,3.0,3.0,0.0,10.0
2026-01-05,0022500502,1642278,Tyler Kolek,NYK,9.0,3.0,1.0,1.0,13.0
2026-01-05,0022500502,1627824,Guerschon Yabusele,NYK,0.0,3.0,2.0,0.0,5.0
2026-01-05,0022500502,1630574,Ariel Hukporti,NYK,2.0,0.0,1.0,0.0,3.0
2026-01-05,0022500502,1642359,Pacôme Dadiet,NYK,2.0,2.0,1.0,0.0,5.0
2026-01-05,0022500503,1627759,Jaylen Brown,BOS,14.0,8.0,4.0,1.0,26.0
2026-01-05,0022500503,1630573,Sam Hauser,BOS,9.0,1.0,1.0,3.0,11.0
2026-01-05,0022500503,1629674,Neemias Queta,BOS,13.0,13.0,1.0,0.0,27.0
2026-01-05,0022500503,1630202,Payton Pritchard,BOS,21.0,6.0,5.0,4.0,32.0
2026-01-05,0022500503,1628401,Derrick White,BOS,10.0,6.0,7.0,1.0,23.0
2026-01-05,0022500503,1629014,Anfernee Simons,BOS,27.0,3.0,3.0,8.0,33.0
2026-01-05,0022500503,1642864,Hugo González,BOS,5.0,7.0,1.0,1.0,13.0
2026-01-05,0022500503,1630568,Luka Garza,BOS,8.0,4.0,0.0,0.0,12.0
2026-01-05,0022500503,1641775,Jordan Walsh,BOS,5.0,5.0,0.0,1.0,10.0
2026-01-05,0022500503,1631248,Baylor Scheierman,BOS,3.0,1.0,0.0,1.0,4.0
2026-01-05,0022500503,1630171,Isaac Okoro,CHI,5.0,3.0,1.0,1.0,9.0
2026-01-05,0022500503,1641824,Matas Buzelis,CHI,26.0,3.0,2.0,3.0,31.0
2026-01-05,0022500503,202696,Nikola Vučević,CHI,15.0,15.0,7.0,3.0,37.0
2026-01-05,0022500503,1628989,Kevin Huerter,CHI,8.0,3.0,0.0,0.0,11.0
2026-01-05,0022500503,1630200,Tre Jones,CHI,10.0,5.0,4.0,0.0,19.0
2026-01-05,0022500503,1629632,Coby White,CHI,5.0,6.0,3.0,1.0,14.0
2026-01-05,0022500503,1630245,Ayo Dosunmu,CHI,15.0,3.0,5.0,3.0,23.0
2026-01-05,0022500503,1630172,Patrick Williams,CHI,2.0,2.0,0.0,0.0,4.0
2026-01-05,0022500503,1642950,Lachlan Olbrich,CHI,0.0,2.0,2.0,0.0,4.0
2026-01-05,0022500503,1641763,Julian Phillips,CHI,6.0,2.0,0.0,2.0,8.0
2026-01-05,0022500503,1628975,Jevon Carter,CHI,6.0,1.0,1.0,2.0,8.0
2026-01-05,0022500503,1631207,Dalen Terry,CHI,3.0,0.0,0.0,1.0,3.0
2026-01-05,0022500504,1627742,Brandon Ingram,TOR,19.0,9.0,3.0,3.0,31.0
2026-01-05,0022500504,1630567,Scottie Barnes,TOR,18.0,8.0,10.0,0.0,36.0
2026-01-05,0022500504,1642867,Collin Murray-Boyles,TOR,17.0,7.0,7.0,0.0,31.0
2026-01-05,0022500504,1629628,RJ Barrett,TOR,17.0,6.0,4.0,2.0,27.0
2026-01-05,0022500504,1630193,Immanuel Quickley,TOR,16.0,3.0,1.0,3.0,20.0
2026-01-05,0022500504,1630572,Sandro Mamukelashvili,TOR,12.0,6.0,3.0,1.0,21.0
2026-01-05,0022500504,1642266,Ja'Kobe Walter,TOR,3.0,1.0,0.0,0.0,4.0
2026-01-05,0022500504,1642347,Jamal Shead,TOR,5.0,2.0,5.0,1.0,12.0
2026-01-05,0022500504,1641711,Gradey Dick,TOR,11.0,3.0,0.0,2.0,14.0
2026-01-05,0022500504,1630534,Ochai Agbaji,TOR,0.0,1.0,1.0,0.0,2.0
2026-01-05,0022500504,1642258,Zaccharie Risacher,ATL,16.0,4.0,4.0,2.0,24.0
2026-01-05,0022500504,1630552,Jalen Johnson,ATL,13.0,14.0,7.0,0.0,34.0
2026-01-05,0022500504,1630168,Onyeka Okongwu,ATL,17.0,12.0,3.0,2.0,32.0
2026-01-05,0022500504,1630700,Dyson Daniels,ATL,11.0,6.0,3.0,0.0,20.0
2026-01-05,0022500504,1629638,Nickeil Alexander-Walker,ATL,14.0,5.0,4.0,2.0,23.0
2026-01-05,0022500504,1630249,Vít Krejčí,ATL,10.0,2.0,2.0,2.0,14.0
2026-01-05,0022500504,1628379,Luke Kennard,ATL,10.0,0.0,4.0,3.0,14.0
2026-01-05,0022500504,204001,Kristaps Porziņģis,ATL,9.0,1.0,1.0,1.0,11.0
2026-01-05,0022500504,1631243,Mouhamed Gueye,ATL,0.0,2.0,0.0,0.0,2.0
2026-01-05,0022500505,201142,Kevin Durant,HOU,26.0,10.0,4.0,2.0,40.0
2026-01-05,0022500505,1631095,Jabari Smith Jr.,HOU,17.0,7.0,3.0,3.0,27.0
2026-01-05,0022500505,203500,Steven Adams,HOU,8.0,11.0,2.0,0.0,21.0
2026-01-05,0022500505,1631106,Tari Eason,HOU,12.0,8.0,2.0,2.0,22.0
2026-01-05,0022500505,1641708,Amen Thompson,HOU,17.0,7.0,6.0,0.0,30.0
2026-01-05,0022500505,1642263,Reed Sheppard,HOU,11.0,3.0,2.0,1.0,16.0
2026-01-05,0022500505,1627827,Dorian Finney-Smith,HOU,3.0,4.0,1.0,1.0,8.0
2026-01-05,0022500505,203991,Clint Capela,HOU,2.0,1.0,0.0,0.0,3.0
2026-01-05,0022500505,1628988,Aaron Holiday,HOU,4.0,0.0,0.0,0.0,4.0
2026-01-05,0022500505,1628415,Dillon Brooks,PHX,15.0,4.0,2.0,1.0,21.0
2026-01-05,0022500505,1626220,Royce O'Neale,PHX,15.0,6.0,3.0,5.0,24.0
2026-01-05,0022500505,1631109,Mark Williams,PHX,4.0,8.0,1.0,0.0,13.0
2026-01-05,0022500505,1626164,Devin Booker,PHX,27.0,0.0,3.0,2.0,30.0
2026-01-05,0022500505,1631221,Collin Gillespie,PHX,11.0,6.0,4.0,3.0,21.0
2026-01-05,0022500505,1630692,Jordan Goodwin,PHX,11.0,1.0,2.0,3.0,14.0
2026-01-05,0022500505,1628960,Grayson Allen,PHX,0.0,3.0,6.0,0.0,9.0
2026-01-05,0022500505,1642346,Ryan Dunn,PHX,5.0,1.0,0.0,0.0,6.0
2026-01-05,0022500505,1642345,Oso Ighodaro,PHX,9.0,8.0,2.0,0.0,19.0
2026-01-05,0022500505,1642853,Rasheer Fleming,PHX,0.0,3.0,0.0,0.0,3.0
2026-01-05,0022500506,1630598,Aaron Wiggins,OKC,11.0,2.0,0.0,2.0,13.0
2026-01-05,0022500506,1631114,Jalen Williams,OKC,16.0,2.0,4.0,1.0,22.0
