date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-01-03,Miami Heat,Minnesota Timberwolves,MIA,MIN,115,125,,,-10,240,,
2026-01-03,New York Knicks,Philadelphia 76ers,NYK,PHI,119,130,,,-11,249,,
2026-01-03,Toronto Raptors,Atlanta Hawks,TOR,ATL,134,117,,,17,251,,
2026-01-03,Chicago Bulls,Charlotte Hornets,CHI,CHA,99,112,,,-13,211,,
2026-01-03,San Antonio Spurs,Portland Trail Blazers,SAS,POR,110,115,,,-5,225,,
2026-01-03,Dallas Mavericks,Houston Rockets,DAL,HOU,110,104,,,6,214,,
2026-01-03,Golden State Warriors,Utah Jazz,GSW,UTA,123,114,,,9,237,,
2026-01-03,Los Angeles Clippers,Boston Celtics,LAC,BOS,115,146,,,-31,261,,
