player_id,player_name,team,team_inj,injury_status,team_on_slate,playing_today
1630598,Aaron Wiggins,OKC,,,True,True
203952,Andrew Wiggins,MIA,,,False,False
1631214,Alondes Williams,,,,False,False
1630314,Brandon Williams,DAL,CLE,DAY-TO-DAY,True,True
1642262,Cody Williams,UTA,TOR,DAY-TO-DAY,True,True
1629684,Grant Williams,CHA,BKN,NAN,False,False
1631114,Jalen Williams,OKC,NYK,OUT,True,False
1631119,Jaylin Williams,OKC,NYK,NAN,True,
1629026,Kenrich Williams,OKC,NYK,OUT,True,False
1631109,Mark Williams,PHX,PHI,DAY-TO-DAY,True,True
1631466,Nate Williams,HOU,,,True,True
1630172,Patrick Williams,CHI,CHA,NAN,True,
1630172,Patrick Williams,CHI,BKN,DAY-TO-DAY,True,True
1630533,Ziaire Williams,BKN,BOS,OUT,True,False
1629057,Robert Williams III,POR,PHX,OUT,True,False
1631246,Vince Williams Jr.,MEM,LAL,OUT,True,False
1629627,Zion Williamson,NOP,MIN,DAY-TO-DAY,True,True
1630592,Jalen Wilson,BKN,,,True,True
1630164,James Wiseman,IND,,,False,False
1631209,Isaiah Wong,,,,False,False
1626153,Delon Wright,NYK,,,False,False
1627824,Guerschon Yabusele,NYK,,,False,False
1642443,Jahmir Young,MIA,,,False,False
1629027,Trae Young,ATL,,,True,True
1627826,Ivica Zubac,LAC,,,False,False
1641783,Tristan da Silva,ORL,,,True,True
1628427,Vlatko Čančar,DEN,,,True,True
203967,Dario Šarić,SAC,,,False,False
