date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-22,0022500627,ORL,CHA,,1.0,,,,,Bane,,,,,,5,,
2026-01-22,0022500628,PHI,HOU,,1.0,,,,,George,,,,,,5,,
2026-01-22,0022500629,WAS,DEN,,0.0,,,,,Valančiūnas,,,,,,4,,
2026-01-22,0022500630,DAL,GSW,0.5394157935020053,1.0,0.21213781127538742,0.6172685889461499,Cooper Flagg,0.1243368734218253,Flagg,True,True,0.1243368734218253,2.2459500230971177,0.8941730454494375,6,3.7540499769028823,0.011199344309446812
2026-01-22,0022500631,MIN,CHI,0.6125374755769948,1.0,0.15012720783224792,0.49014515381945556,Anthony Edwards,0.1211593038535932,Edwards,True,True,0.1211593038535932,2.2453623690196336,0.8941108375315101,5,2.7546376309803664,0.011212514728278248
2026-01-22,0022500632,UTA,SAS,0.4944979701483082,0.0,0.2445282424807971,0.6822032249971474,Lauri Markkanen,0.134208161645613,Nurkić,False,False,0.0756102110822565,2.209259441392798,0.8902180816361862,5,2.790740558607202,0.012052069599639075
2026-01-22,0022500633,LAC,LAL,0.5394157935020053,,,,Luka Dončić,0.1227550630021899,LaRavia,False,False,,2.137516792813273,0.8820526325774454,5,2.862483207186727,0.0139115814819111
2026-01-22,0022500634,POR,MIA,0.554282957270394,,,,Deni Avdija,0.122113991814524,Avdija,True,True,0.122113991814524,2.2618391481205675,0.8958412548703204,3,0.7381608518794325,0.010849044186989553
2026-01-22,0022500630,DAL,GSW,0.5394157935020053,1.0,0.21213781127538742,0.6172685889461499,Cooper Flagg,0.1243368734218253,Flagg,True,True,0.1243368734218253,2.2459500230971177,0.8941730454494375,6,3.7540499769028823,0.011199344309446812
2026-01-22,0022500631,MIN,CHI,0.6125374755769948,1.0,0.15012720783224792,0.49014515381945556,Anthony Edwards,0.1211593038535932,Edwards,True,True,0.1211593038535932,2.2453623690196336,0.8941108375315101,5,2.7546376309803664,0.011212514728278248
2026-01-22,0022500632,UTA,SAS,0.4944979701483082,0.0,0.2445282424807971,0.6822032249971474,Lauri Markkanen,0.134208161645613,Nurkić,False,False,0.0756102110822565,2.209259441392798,0.8902180816361862,5,2.790740558607202,0.012052069599639075
2026-01-22,0022500633,LAC,LAL,0.5394157935020053,,,,Luka Dončić,0.1227550630021899,LaRavia,False,False,,2.137516792813273,0.8820526325774454,5,2.862483207186727,0.0139115814819111
2026-01-22,0022500634,POR,MIA,0.554282957270394,,,,Deni Avdija,0.122113991814524,Avdija,True,True,0.122113991814524,2.2618391481205675,0.8958412548703204,3,0.7381608518794325,0.010849044186989553
