date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-01-12,1629020.0,Jarred Vanderbilt,LAL,ast,OVER,1.5,175,0.36363636363636365,0.5309881268602803,0.6549406343014017,0.16735176322391665,0.4602173488657708,williamhill_us,Caesars,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1629020.0,Jarred Vanderbilt,LAL,ast,OVER,1.5,160,0.38461538461538464,0.5309881268602803,0.6549406343014017,0.14637274224489566,0.38056912983672886,betmgm,BetMGM,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1629020.0,Jarred Vanderbilt,LAL,ast,OVER,1.5,159,0.3861003861003861,0.5309881268602803,0.6549406343014017,0.1448877407598942,0.375259248568126,draftkings,DraftKings,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1628381.0,John Collins,LAC,ast,UNDER,0.5,160,0.38461538461538464,0.5216412579850355,0.6082062899251774,0.13702587336965083,0.3562672707610922,betmgm,BetMGM,2026-01-13T03:40:00Z,Los Angeles Clippers,Charlotte Hornets
2026-01-12,1630202.0,Payton Pritchard,BOS,ast,UNDER,5.5,140,0.4166666666666667,0.5499434591074506,0.7497172955372531,0.1332767924407839,0.3198643018578813,bovada,Bovada,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,2544.0,LeBron James,LAL,ast,OVER,7.5,155,0.39215686274509803,0.5059806629908782,0.5299033149543911,0.11382380024578015,0.29025069062673936,bovada,Bovada,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1630568.0,Luka Garza,BOS,ast,OVER,1.5,170,0.37037037037037035,0.4774075562653928,0.387037781326964,0.10703718589502242,0.2890004019165605,betmgm,BetMGM,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1630568.0,Luka Garza,BOS,ast,OVER,1.5,167,0.37453183520599254,0.4774075562653928,0.387037781326964,0.10287572105940024,0.2746781752285987,williamhill_us,Caesars,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1628401.0,Derrick White,BOS,ast,OVER,7.5,205,0.32786885245901637,0.41387602218580855,0.06938011092904284,0.08600716972679218,0.26232186766671595,bovada,Bovada,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,141,0.4149377593360996,0.5224271131936499,0.6121355659682494,0.10748935385755026,0.2590493427966961,betonlineag,BetOnline.ag,2026-01-13T03:40:00Z,Los Angeles Clippers,Charlotte Hornets
2026-01-12,1642277.0,Johnny Furphy,IND,ast,OVER,1.5,140,0.4166666666666667,0.5196223260651243,0.5981116303256213,0.10295565939845758,0.2470935825562982,betmgm,BetMGM,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1628401.0,Derrick White,BOS,ast,UNDER,5.5,125,0.4444444444444444,0.5503763750844716,0.7518818754223577,0.10593193064002715,0.238346843940061,bovada,Bovada,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1629614.0,Andrew Nembhard,IND,ast,OVER,8.5,170,0.37037037037037035,0.45854828671175435,0.2927414335587717,0.088177916341384,0.23808037412173666,bovada,Bovada,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1642281.0,Jaylon Tyson,CLE,ast,OVER,2.5,158,0.3875968992248062,0.4794206161557564,0.39710308077878176,0.09182371693095015,0.23690518968185148,betonlineag,BetOnline.ag,2026-01-13T00:10:00Z,Cleveland Cavaliers,Utah Jazz
2026-01-12,1630173.0,Precious Achiuwa,SAC,ast,OVER,1.5,135,0.425531914893617,0.5245271691215413,0.6226358456077064,0.09899525422792427,0.23263884743562213,betmgm,BetMGM,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1642867.0,Collin Murray-Boyles,TOR,ast,OVER,2.5,140,0.4166666666666667,0.5135278591546665,0.5676392957733324,0.09686119248799979,0.23246686197119948,betmgm,BetMGM,2026-01-13T00:40:00Z,Toronto Raptors,Philadelphia 76ers
2026-01-12,1642851.0,Kon Knueppel,CHA,ast,UNDER,2.5,160,0.38461538461538464,0.4736292688164735,0.36814634408236735,0.08901388420108886,0.23143609892283112,bovada,Bovada,2026-01-13T03:40:00Z,Los Angeles Clippers,Charlotte Hornets
2026-01-12,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,130,0.43478260869565216,0.5328247125738129,0.6641235628690648,0.09804210387816076,0.2254968389197698,bovada,Bovada,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers
2026-01-12,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,134,0.42735042735042733,0.5224271131936499,0.6121355659682494,0.09507668584322254,0.22247944487314075,fanduel,FanDuel,2026-01-13T03:40:00Z,Los Angeles Clippers,Charlotte Hornets
2026-01-12,1642845.0,VJ Edgecombe,PHI,ast,UNDER,3.5,145,0.40816326530612246,0.4970923846926093,0.4854619234630466,0.08892911938648684,0.2178763424968928,bovada,Bovada,2026-01-13T00:40:00Z,Toronto Raptors,Philadelphia 76ers
2026-01-12,1628401.0,Derrick White,BOS,ast,UNDER,5.5,120,0.45454545454545453,0.5503763750844716,0.7518818754223577,0.09583092053901704,0.21082802518583743,betrivers,BetRivers,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
2026-01-12,1629636.0,Darius Garland,CLE,ast,OVER,8.5,170,0.37037037037037035,0.4470141265927954,0.2350706329639769,0.07664375622242503,0.20693814180054748,bovada,Bovada,2026-01-13T00:10:00Z,Cleveland Cavaliers,Utah Jazz
2026-01-12,1628401.0,Derrick White,BOS,ast,UNDER,5.5,119,0.45662100456621,0.5503763750844716,0.7518818754223577,0.09375537051826155,0.20532426143499272,williamhill_us,Caesars,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics
