date,game_id,home_team,visitor_team,commence_time,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2025-12-23,0022500421,Sacramento Kings,Detroit Pistons,2025-12-24T03:10:00Z,0.5299640517645717,1.0046891095429078,0.6338415477206876,SAC: Keegan Murray (12.1%); DET: Cade Cunningham (11.3%); SAC: DeMar DeRozan (10.5%); SAC: Domantas Sabonis (10.5%); SAC: Zach LaVine (10.4%)
2025-12-23,0022500417,San Antonio Spurs,Oklahoma City Thunder,2025-12-24T01:40:00Z,0.5448788923735801,1.2101501102297372,0.7018474796727512,OKC: Shai Gilgeous-Alexander (11.0%); SAS: De'Aaron Fox (10.6%); SAS: Devin Vassell (10.5%); SAS: Victor Wembanyama (10.2%); SAS: Stephon Castle (10.1%)
2025-12-23,0022500409,Charlotte Hornets,Washington Wizards,2025-12-24T00:10:00Z,0.5,1.253126524220154,0.7143895684704032,CHA: Miles Bridges (11.5%); CHA: Kon Knueppel (11.3%); WAS: Kyshawn George (10.7%); WAS: CJ McCollum (10.4%); WAS: Alex Sarr (9.8%)
2025-12-23,0022500419,Utah Jazz,Memphis Grizzlies,2025-12-24T02:10:00Z,0.4850044983805899,1.2623145085954812,0.7170017340083004,UTA: Lauri Markkanen (12.2%); UTA: Keyonte George (11.8%); UTA: Walker Kessler (10.7%); MEM: Jaren Jackson Jr. (10.2%); MEM: Ja Morant (9.7%)
2025-12-23,0022500414,Miami Heat,Toronto Raptors,2025-12-24T00:40:00Z,0.5,1.1020626531589637,0.6678148062744999,TOR: Brandon Ingram (10.9%); TOR: Scottie Barnes (10.8%); MIA: Andrew Wiggins (10.4%); TOR: Immanuel Quickley (10.3%); MIA: Tyler Herro (10.0%)
2025-12-23,0022500411,Atlanta Hawks,Chicago Bulls,2025-12-24T00:40:00Z,0.574442516811659,1.240535056480668,0.7107705775463039,ATL: Jalen Johnson (11.4%); ATL: Dyson Daniels (11.0%); CHI: Josh Giddey (10.8%); ATL: Nickeil Alexander-Walker (10.6%); ATL: Onyeka Okongwu (10.2%)
2025-12-23,0022500410,Philadelphia 76ers,Brooklyn Nets,2025-12-24T00:10:00Z,0.5,1.2791905945782538,0.7217375635475134,PHI: Tyrese Maxey (12.7%); PHI: VJ Edgecombe (11.1%); PHI: Kelly Oubre Jr. (11.1%); POR: Deni Avdija (10.9%); ORL: Desmond Bane (10.5%)
2025-12-23,0022500410,Philadelphia 76ers,Brooklyn Nets,2025-12-24T00:10:00Z,0.5,1.2071932619118015,0.7009645832423808,PHI: Tyrese Maxey (12.7%); PHI: VJ Edgecombe (11.1%); PHI: Kelly Oubre Jr. (11.1%); POR: Deni Avdija (10.9%); ORL: Desmond Bane (10.5%)
2025-12-23,0022500410,Philadelphia 76ers,Brooklyn Nets,2025-12-24T00:10:00Z,0.5448788923735801,1.2791905945782538,0.7217375635475134,PHI: Tyrese Maxey (12.7%); PHI: VJ Edgecombe (11.1%); PHI: Kelly Oubre Jr. (11.1%); POR: Deni Avdija (10.9%); ORL: Desmond Bane (10.5%)
2025-12-23,0022500410,Philadelphia 76ers,Brooklyn Nets,2025-12-24T00:10:00Z,0.5448788923735801,1.2071932619118015,0.7009645832423808,PHI: Tyrese Maxey (12.7%); PHI: VJ Edgecombe (11.1%); PHI: Kelly Oubre Jr. (11.1%); POR: Deni Avdija (10.9%); ORL: Desmond Bane (10.5%)
