player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
A.J. Green,MIL,"[{'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': 150.0, 'edge': 0.0466222928880193, 'ev': 0.1165557322200485, 'ev_pct': 11.65557322200485, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': 145.0, 'edge': 0.0430352413366859, 'ev': 0.1054363412748805, 'ev_pct': 10.54363412748805, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': 150.0, 'edge': 0.0466222928880193, 'ev': 0.1165557322200485, 'ev_pct': 11.65557322200485, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': 145.0, 'edge': 0.0430352413366859, 'ev': 0.1054363412748805, 'ev_pct': 10.54363412748805, 'book': 'bovada'}]","{'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': 150.0, 'ev': 0.1165557322200485, 'ev_pct': 11.65557322200485, 'book': 'bovada'}",,,"['EV 11.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Aaron Wiggins,OKC,"[{'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 135.0, 'edge': 0.0430463009150682, 'ev': 0.1011588071504104, 'ev_pct': 10.11588071504104, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 135.0, 'edge': 0.0430463009150682, 'ev': 0.1011588071504104, 'ev_pct': 10.11588071504104, 'book': 'bovada'}]","{'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 135.0, 'ev': 0.1011588071504104, 'ev_pct': 10.11588071504104, 'book': 'bovada'}",,,"['EV 10.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Alex Sarr,WAS,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.0636402113292073, 'ev': 0.1591005283230185, 'ev_pct': 15.910052832301849, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 115.0, 'edge': 0.0775666268623058, 'ev': 0.1667682477539573, 'ev_pct': 16.67682477539573, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 115.0, 'edge': 0.0685901619032595, 'ev': 0.147468848092008, 'ev_pct': 14.7468848092008, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.0636402113292073, 'ev': 0.1591005283230185, 'ev_pct': 15.910052832301849, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 115.0, 'edge': 0.0775666268623058, 'ev': 0.1667682477539573, 'ev_pct': 16.67682477539573, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 115.0, 'edge': 0.0685901619032595, 'ev': 0.147468848092008, 'ev_pct': 14.7468848092008, 'book': 'bovada'}]","{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'ev': 0.1591005283230185, 'ev_pct': 15.910052832301849, 'book': 'bovada'}",model 2.8 vs line 3.5 (-0.7),2.7582089989525924,"['EV 15.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Alperen Sengun,HOU,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 120.0, 'edge': 0.0841987953517369, 'ev': 0.1852373497738212, 'ev_pct': 18.52373497738212, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': 120.0, 'edge': 0.1284736927683217, 'ev': 0.2826421240903077, 'ev_pct': 28.26421240903077, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 100.0, 'edge': 0.0878065329500783, 'ev': 0.1756130659001566, 'ev_pct': 17.56130659001566, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0639970091405545, 'ev': 0.1221761083592404, 'ev_pct': 12.21761083592404, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.0999138159521277, 'ev': 0.204823322701862, 'ev_pct': 20.4823322701862, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -104.0, 'edge': 0.0779147724322808, 'ev': 0.1528328228479354, 'ev_pct': 15.28328228479354, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -110.0, 'edge': 0.0674333223908907, 'ev': 0.128736342746246, 'ev_pct': 12.873634274624601, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -113.0, 'edge': 0.0572022620760256, 'ev': 0.1078237329397651, 'ev_pct': 10.78237329397651, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.056359125270182, 'ev': 0.1053670602877315, 'ev_pct': 10.53670602877315, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 130.0, 'edge': 0.1269750175381821, 'ev': 0.2920425403378189, 'ev_pct': 29.20425403378189, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 130.0, 'edge': 0.1048302057398852, 'ev': 0.2411094732017361, 'ev_pct': 24.110947320173608, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 120.0, 'edge': 0.0841987953517369, 'ev': 0.1852373497738212, 'ev_pct': 18.52373497738212, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': 120.0, 'edge': 0.1284736927683217, 'ev': 0.2826421240903077, 'ev_pct': 28.26421240903077, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 100.0, 'edge': 0.0878065329500783, 'ev': 0.1756130659001566, 'ev_pct': 17.56130659001566, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0639970091405545, 'ev': 0.1221761083592404, 'ev_pct': 12.21761083592404, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.0999138159521277, 'ev': 0.204823322701862, 'ev_pct': 20.4823322701862, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -104.0, 'edge': 0.0779147724322808, 'ev': 0.1528328228479354, 'ev_pct': 15.28328228479354, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -110.0, 'edge': 0.0674333223908907, 'ev': 0.128736342746246, 'ev_pct': 12.873634274624601, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -113.0, 'edge': 0.0572022620760256, 'ev': 0.1078237329397651, 'ev_pct': 10.78237329397651, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.056359125270182, 'ev': 0.1053670602877315, 'ev_pct': 10.53670602877315, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 130.0, 'edge': 0.1269750175381821, 'ev': 0.2920425403378189, 'ev_pct': 29.20425403378189, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 130.0, 'edge': 0.1048302057398852, 'ev': 0.2411094732017361, 'ev_pct': 24.110947320173608, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 130.0, 'ev': 0.2920425403378189, 'ev_pct': 29.20425403378189, 'book': 'bovada'}",,,"['EV 29.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Andrew Wiggins,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 127.0, 'edge': 0.0689872251247348, 'ev': 0.1566010010331481, 'ev_pct': 15.66010010331481, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.0624367511033041, 'ev': 0.1436045275375994, 'ev_pct': 14.360452753759938, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 127.0, 'edge': 0.0689872251247348, 'ev': 0.1566010010331481, 'ev_pct': 15.66010010331481, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.0624367511033041, 'ev': 0.1436045275375994, 'ev_pct': 14.360452753759938, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 127.0, 'ev': 0.1566010010331481, 'ev_pct': 15.66010010331481, 'book': 'betonlineag'}",model 2.3 vs line 2.5 (-0.2),2.336666666666667,"['EV 15.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Anthony Edwards,MIN,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.0949112891536803, 'ev': 0.2230415295111488, 'ev_pct': 22.30415295111488, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.0679436950918305, 'ev': 0.1392845749382525, 'ev_pct': 13.928457493825249, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': -106.0, 'edge': 0.0411854663444944, 'ev': 0.0800396798770364, 'ev_pct': 8.003967987703641, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': 110.0, 'edge': 0.0829634002975265, 'ev': 0.1742231406248058, 'ev_pct': 17.422314062480577, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.1073203154103397, 'ev': 0.2414707096732642, 'ev_pct': 24.14707096732642, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 125.0, 'edge': 0.0899036055360555, 'ev': 0.202283112456125, 'ev_pct': 20.228311245612502, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.0949112891536803, 'ev': 0.2230415295111488, 'ev_pct': 22.30415295111488, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.0679436950918305, 'ev': 0.1392845749382525, 'ev_pct': 13.928457493825249, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': -106.0, 'edge': 0.0411854663444944, 'ev': 0.0800396798770364, 'ev_pct': 8.003967987703641, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': 110.0, 'edge': 0.0829634002975265, 'ev': 0.1742231406248058, 'ev_pct': 17.422314062480577, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.1073203154103397, 'ev': 0.2414707096732642, 'ev_pct': 24.14707096732642, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 125.0, 'edge': 0.0899036055360555, 'ev': 0.202283112456125, 'ev_pct': 20.228311245612502, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'ev': 0.2414707096732642, 'ev_pct': 24.14707096732642, 'book': 'bovada'}",,,"['EV 24.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.0781539006246801, 'ev': 0.1836616664679984, 'ev_pct': 18.36616664679984, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.0781539006246801, 'ev': 0.1836616664679984, 'ev_pct': 18.36616664679984, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'ev': 0.1836616664679984, 'ev_pct': 18.36616664679984, 'book': 'bovada'}",model 3.4 vs line 3.5 (-0.1),3.425069915350497,"['EV 18.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Bam Adebayo,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.0681988579475915, 'ev': 0.1704971448689788, 'ev_pct': 17.04971448689788, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 120.0, 'edge': 0.0382886216114803, 'ev': 0.0842349675452567, 'ev_pct': 8.423496754525669, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 120.0, 'edge': 0.0762540269391894, 'ev': 0.1677588592662167, 'ev_pct': 16.77588592662167, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 135.0, 'edge': 0.1409708750251501, 'ev': 0.3312815563091028, 'ev_pct': 33.12815563091028, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -105.0, 'edge': 0.0692482921493905, 'ev': 0.1351990465773815, 'ev_pct': 13.519904657738149, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.1317781042969652, 'ev': 0.2965007346681717, 'ev_pct': 29.65007346681717, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.0681988579475915, 'ev': 0.1704971448689788, 'ev_pct': 17.04971448689788, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 120.0, 'edge': 0.0382886216114803, 'ev': 0.0842349675452567, 'ev_pct': 8.423496754525669, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 120.0, 'edge': 0.0762540269391894, 'ev': 0.1677588592662167, 'ev_pct': 16.77588592662167, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 135.0, 'edge': 0.1409708750251501, 'ev': 0.3312815563091028, 'ev_pct': 33.12815563091028, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -105.0, 'edge': 0.0692482921493905, 'ev': 0.1351990465773815, 'ev_pct': 13.519904657738149, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.1317781042969652, 'ev': 0.2965007346681717, 'ev_pct': 29.65007346681717, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 135.0, 'ev': 0.3312815563091028, 'ev_pct': 33.12815563091028, 'book': 'bovada'}",,,"['EV 33.1%', 'Regular price range (-150 to +150)']",0.25,0.0
Bobby Portis,MIL,"[{'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 130.0, 'edge': 0.0903619703254327, 'ev': 0.2078325317484953, 'ev_pct': 20.78325317484953, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 105.0, 'edge': 0.0495594913516128, 'ev': 0.1015969572708064, 'ev_pct': 10.15969572708064, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': 115.0, 'edge': 0.0907459920969667, 'ev': 0.1951038830084783, 'ev_pct': 19.51038830084783, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -105.0, 'edge': 0.0525731349703889, 'ev': 0.1026427873231403, 'ev_pct': 10.26427873231403, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 140.0, 'edge': 0.1174127979838703, 'ev': 0.2817907151612888, 'ev_pct': 28.17907151612888, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 145.0, 'edge': 0.1340988999302235, 'ev': 0.3285423048290475, 'ev_pct': 32.854230482904754, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 145.0, 'edge': 0.1249218287642301, 'ev': 0.3060584804723639, 'ev_pct': 30.60584804723639, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 145.0, 'edge': 0.1249218287642301, 'ev': 0.3060584804723639, 'ev_pct': 30.60584804723639, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 130.0, 'edge': 0.0903619703254327, 'ev': 0.2078325317484953, 'ev_pct': 20.78325317484953, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 105.0, 'edge': 0.0495594913516128, 'ev': 0.1015969572708064, 'ev_pct': 10.15969572708064, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': 115.0, 'edge': 0.0907459920969667, 'ev': 0.1951038830084783, 'ev_pct': 19.51038830084783, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -105.0, 'edge': 0.0525731349703889, 'ev': 0.1026427873231403, 'ev_pct': 10.26427873231403, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 140.0, 'edge': 0.1174127979838703, 'ev': 0.2817907151612888, 'ev_pct': 28.17907151612888, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 145.0, 'edge': 0.1340988999302235, 'ev': 0.3285423048290475, 'ev_pct': 32.854230482904754, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 145.0, 'edge': 0.1249218287642301, 'ev': 0.3060584804723639, 'ev_pct': 30.60584804723639, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 145.0, 'edge': 0.1249218287642301, 'ev': 0.3060584804723639, 'ev_pct': 30.60584804723639, 'book': 'bovada'}]","{'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 145.0, 'ev': 0.3285423048290475, 'ev_pct': 32.854230482904754, 'book': 'bovada'}",model 8.2 vs line 9.5 (-1.3),8.15534933579869,"['EV 32.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Brandon Miller,CHA,"[{'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.0470278665089516, 'ev': 0.1011099129942461, 'ev_pct': 10.11099129942461, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 120.0, 'edge': 0.069377885789323, 'ev': 0.1526313487365107, 'ev_pct': 15.26313487365107, 'book': 'bovada'}]",[],"[{'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.0470278665089516, 'ev': 0.1011099129942461, 'ev_pct': 10.11099129942461, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 120.0, 'edge': 0.069377885789323, 'ev': 0.1526313487365107, 'ev_pct': 15.26313487365107, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 120.0, 'ev': 0.1526313487365107, 'ev_pct': 15.26313487365107, 'book': 'bovada'}",,,"['EV 15.3%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
