date,home_tri,away_tri,home_pts,visitor_pts
2025-12-25,ATL,MIA,,
2025-12-25,ORL,CHA,,
2025-12-25,WAS,TOR,,
2025-12-25,IND,BOS,,
2025-12-25,CHI,PHI,,
2025-12-25,MEM,MIL,,
2025-12-25,NOP,PHX,,
2025-12-25,UTA,DET,,
2025-12-25,POR,LAC,,
