player,team,plays,ladders
A.J. Green,MIL,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 124.0, 'edge': 0.4608123754333268, 'ev': 1.032219720970652, 'ev_pct': 103.2219720970652, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'edge': 0.4421246677921308, 'ev': 0.9505680357530812, 'ev_pct': 95.05680357530812, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 118.0, 'edge': 0.3635294399848257, 'ev': 0.79249417916692, 'ev_pct': 79.249417916692, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 120.0, 'edge': 0.3981794165370659, 'ev': 0.875994716381545, 'ev_pct': 87.5994716381545, 'book': 'draftkings'}]",[]
Aaron Holiday,HOU,"[{'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -105.0, 'edge': 0.2391587362545694, 'ev': 0.4669289612589212, 'ev_pct': 46.69289612589212, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -110.0, 'edge': 0.2710691436018819, 'ev': 0.517495637785411, 'ev_pct': 51.749563778541095, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': 120.0, 'edge': 0.302057202427434, 'ev': 0.6645258453403547, 'ev_pct': 66.45258453403548, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': 105.0, 'edge': 0.268797778924108, 'ev': 0.5510354467944215, 'ev_pct': 55.10354467944215, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.2662209621976353, 'ev': 0.5082400187409403, 'ev_pct': 50.82400187409403, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.2662209621976353, 'ev': 0.5082400187409403, 'ev_pct': 50.82400187409403, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': -114.0, 'edge': 0.2573202056333274, 'ev': 0.4830396842590532, 'ev_pct': 48.30396842590532, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': -145.0, 'edge': 0.2287590944021257, 'ev': 0.386523987093247, 'ev_pct': 38.6523987093247, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -190.0, 'edge': 0.1930288270193323, 'ev': 0.2946229465031914, 'ev_pct': 29.462294650319137, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': 205.0, 'edge': 0.3165183283175672, 'ev': 0.96538090136858, 'ev_pct': 96.538090136858, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 155.0, 'edge': 0.3005521592171071, 'ev': 0.7664080060036234, 'ev_pct': 76.64080060036234, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 120.0, 'edge': 0.2833521237058915, 'ev': 0.6233746721529613, 'ev_pct': 62.33746721529613, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -105.0, 'edge': 0.2672173658995177, 'ev': 0.5217100953276298, 'ev_pct': 52.17100953276298, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 3.5, 'price': -150.0, 'edge': 0.0925502452609196, 'ev': 0.1542504087681993, 'ev_pct': 15.425040876819928, 'book': 'fanatics'}]",[]
Ace Bailey,UTA,"[{'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.19087342612326, 'ev': 0.3817468522465201, 'ev_pct': 38.17468522465201, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.1670639023137362, 'ev': 0.3189401771444056, 'ev_pct': 31.894017714440558, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -118.0, 'edge': 0.1495890224535353, 'ev': 0.2763593804650058, 'ev_pct': 27.63593804650058, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -127.0, 'edge': 0.1314020604844935, 'ev': 0.2348682498423625, 'ev_pct': 23.48682498423625, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.1655198767660044, 'ev': 0.3231578546383896, 'ev_pct': 32.31578546383896, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -113.0, 'edge': 0.1471985667923413, 'ev': 0.2774627851926434, 'ev_pct': 27.74627851926434, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': 105.0, 'edge': 0.1443333174647787, 'ev': 0.2958833008027964, 'ev_pct': 29.58833008027964, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.1428312777869914, 'ev': 0.2670323889061143, 'ev_pct': 26.70323889061143, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -120.0, 'edge': 0.1322604532626785, 'ev': 0.242477497648244, 'ev_pct': 24.2477497648244, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -122.0, 'edge': 0.1281654491676743, 'ev': 0.233219096026424, 'ev_pct': 23.3219096026424, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -160.0, 'edge': 0.1053803719084653, 'ev': 0.1712431043512563, 'ev_pct': 17.12431043512563, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 114.0, 'edge': 0.0591551482342013, 'ev': 0.1265920172211908, 'ev_pct': 12.659201722119079, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 104.0, 'edge': 0.2959043306240205, 'ev': 0.6036448344730018, 'ev_pct': 60.364483447300174, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.286100409055393, 'ev': 0.572200818110786, 'ev_pct': 57.22008181107861, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.2622908852458692, 'ev': 0.5007371445602957, 'ev_pct': 50.07371445602957, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.2622908852458692, 'ev': 0.5007371445602957, 'ev_pct': 50.07371445602957, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -113.0, 'edge': 0.2555839771305104, 'ev': 0.4817644878654754, 'ev_pct': 48.17644878654754, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2512166881251605, 'ev': 0.4696659821470391, 'ev_pct': 46.96659821470391, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -118.0, 'edge': 0.2448160053856682, 'ev': 0.4522871963904719, 'ev_pct': 45.228719639047185, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -118.0, 'edge': 0.2448160053856682, 'ev': 0.4522871963904719, 'ev_pct': 45.228719639047185, 'book': 'draftkings'}]",[]
Alperen Sengun,HOU,"[{'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -105.0, 'edge': 0.2453470668120865, 'ev': 0.4790109399664546, 'ev_pct': 47.90109399664546, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 130.0, 'edge': 0.2360974461906014, 'ev': 0.5430241262383833, 'ev_pct': 54.30241262383832, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2337326649537822, 'ev': 0.4462169058208569, 'ev_pct': 44.62169058208569, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2337326649537822, 'ev': 0.4462169058208569, 'ev_pct': 44.62169058208569, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2337326649537822, 'ev': 0.4462169058208569, 'ev_pct': 44.62169058208569, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -160.0, 'edge': 0.2146980764517929, 'ev': 0.3488843742341636, 'ev_pct': 34.888437423416356, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -122.0, 'edge': 0.2079926392137564, 'ev': 0.3784784090610978, 'ev_pct': 37.84784090610978, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -118.0, 'edge': 0.1977586154156467, 'ev': 0.3653506623780592, 'ev_pct': 36.53506623780592, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -120.0, 'edge': 0.1935884736308261, 'ev': 0.3549122016565145, 'ev_pct': 35.49122016565145, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -122.0, 'edge': 0.1894934695358219, 'ev': 0.3448159855487908, 'ev_pct': 34.48159855487908, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -125.0, 'edge': 0.1834874635298159, 'ev': 0.3302774343536687, 'ev_pct': 33.027743435366865, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -125.0, 'edge': 0.1834874635298159, 'ev': 0.3302774343536687, 'ev_pct': 33.027743435366865, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -126.0, 'edge': 0.1815208951915662, 'ev': 0.3255850977245552, 'ev_pct': 32.558509772455515, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 120.0, 'edge': 0.1660574235529636, 'ev': 0.3653263318165199, 'ev_pct': 36.53263318165199, 'book': 'bovada'}]",[]
Andrew Nembhard,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 125.0, 'edge': 0.3327466451827783, 'ev': 0.7486799516612511, 'ev_pct': 74.86799516612511, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 120.0, 'edge': 0.3226456350817682, 'ev': 0.70982039717989, 'ev_pct': 70.982039717989, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 115.0, 'edge': 0.3120748105574553, 'ev': 0.6709608426985287, 'ev_pct': 67.09608426985287, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 112.0, 'edge': 0.3054929764196755, 'ev': 0.6476451100097123, 'ev_pct': 64.76451100097123, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.0527993080024195, 'ev': 0.0987117497436537, 'ev_pct': 9.871174974365369, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 160.0, 'edge': 0.2479995474631383, 'ev': 0.6447988234041596, 'ev_pct': 64.47988234041595, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 159.0, 'edge': 0.2465145459781368, 'ev': 0.6384726740833745, 'ev_pct': 63.84726740833745, 'book': 'williamhill_us'}]",[]
Anthony Black,ORL,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 138.0, 'edge': 0.3730145456627801, 'ev': 0.8877746186774165, 'ev_pct': 88.77746186774165, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -174.0, 'edge': 0.2532591397037508, 'ev': 0.3988103694185501, 'ev_pct': 39.88103694185501, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -195.0, 'edge': 0.2272786869015733, 'ev': 0.343831859671611, 'ev_pct': 34.3831859671611, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -225.0, 'edge': 0.1959879437464234, 'ev': 0.2830936965226116, 'ev_pct': 28.30936965226116, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -125.0, 'edge': 0.3141643223480589, 'ev': 0.5654957802265062, 'ev_pct': 56.549578022650614, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -125.0, 'edge': 0.1645432543774352, 'ev': 0.2961778578793834, 'ev_pct': 29.617785787938338, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -130.0, 'edge': 0.2198881128330522, 'ev': 0.3890328150123231, 'ev_pct': 38.903281501232314, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': -115.0, 'edge': 0.2665502698994929, 'ev': 0.4983331132903562, 'ev_pct': 49.83331132903562, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.2622073859542073, 'ev': 0.5244147719084147, 'ev_pct': 52.44147719084147, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 110.0, 'edge': 0.064961819783452, 'ev': 0.1364198215452493, 'ev_pct': 13.641982154524928, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': -140.0, 'edge': 0.2124416243620439, 'ev': 0.364185641763504, 'ev_pct': 36.4185641763504, 'book': 'draftkings'}]",[]
Anthony Davis,DAL,"[{'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.0380946101848092, 'ev': 0.0698401186721501, 'ev_pct': 6.984011867215011, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': 100.0, 'edge': 0.0336667392944175, 'ev': 0.0673334785888351, 'ev_pct': 6.733347858883509, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 120.0, 'edge': 0.1512617637829605, 'ev': 0.3327758803225132, 'ev_pct': 33.27758803225132, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -125.0, 'edge': 0.1444725659070338, 'ev': 0.260050618632661, 'ev_pct': 26.0050618632661, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -125.0, 'edge': 0.1444725659070338, 'ev': 0.260050618632661, 'ev_pct': 26.0050618632661, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 175.0, 'edge': 0.1412840158036958, 'ev': 0.3885310434601636, 'ev_pct': 38.85310434601636, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -128.0, 'edge': 0.1386246126906596, 'ev': 0.2469250913552374, 'ev_pct': 24.69250913552374, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 102.0, 'edge': 0.11075771337792, 'ev': 0.2237305810233985, 'ev_pct': 22.373058102339847, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 100.0, 'edge': 0.1058072183284151, 'ev': 0.2116144366568302, 'ev_pct': 21.16144366568302, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -121.0, 'edge': 0.197445080380625, 'ev': 0.360622832761307, 'ev_pct': 36.0622832761307, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 125.0, 'edge': 0.183104483027807, 'ev': 0.4119850868125657, 'ev_pct': 41.19850868125657, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1797390012934718, 'ev': 0.3179997715192194, 'ev_pct': 31.799977151921937, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1797390012934718, 'ev': 0.3179997715192194, 'ev_pct': 31.799977151921937, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1797390012934718, 'ev': 0.3179997715192194, 'ev_pct': 31.799977151921937, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1797390012934718, 'ev': 0.3179997715192194, 'ev_pct': 31.799977151921937, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -134.0, 'edge': 0.172306819948247, 'ev': 0.3008939990141029, 'ev_pct': 30.089399901410292, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': 205.0, 'edge': 0.1689536976296163, 'ev': 0.5153087777703298, 'ev_pct': 51.53087777703298, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 100.0, 'edge': 0.3101379947979247, 'ev': 0.6202759895958494, 'ev_pct': 62.02759895958494, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': -110.0, 'edge': 0.2863284709884008, 'ev': 0.5466270809778562, 'ev_pct': 54.66270809778562, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': -110.0, 'edge': 0.2863284709884008, 'ev': 0.5466270809778562, 'ev_pct': 54.66270809778562, 'book': 'betmgm'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -132.0, 'edge': 0.1773546688935826, 'ev': 0.3117142665402362, 'ev_pct': 31.17142665402362, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -145.0, 'edge': 0.1544834514410844, 'ev': 0.2610237627797633, 'ev_pct': 26.10237627797633, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -165.0, 'edge': 0.1236786767009997, 'ev': 0.1986354504591813, 'ev_pct': 19.86354504591813, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -130.0, 'edge': 0.2709851774533065, 'ev': 0.4794353139558499, 'ev_pct': 47.94353139558499, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -115.0, 'edge': 0.1998589835584179, 'ev': 0.3736494040439986, 'ev_pct': 37.36494040439986, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -125.0, 'edge': 0.2566559172965144, 'ev': 0.461980651133726, 'ev_pct': 46.1980651133726, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': 100.0, 'edge': 0.3439774240163487, 'ev': 0.6879548480326974, 'ev_pct': 68.79548480326973, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -120.0, 'edge': 0.0695558485214655, 'ev': 0.1275190556226868, 'ev_pct': 12.75190556226868, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': 170.0, 'edge': 0.5209188936683719, 'ev': 1.406481012904604, 'ev_pct': 140.6481012904604, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 4.5, 'price': -188.0, 'edge': 0.3246144883936719, 'ev': 0.4972817694541357, 'ev_pct': 49.72817694541357, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 4.5, 'price': -215.0, 'edge': 0.2948525836317671, 'ev': 0.4319933202046821, 'ev_pct': 43.19933202046821, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 4.5, 'price': -235.0, 'edge': 0.2758997288580168, 'ev': 0.3933038687975985, 'ev_pct': 39.33038687975985, 'book': 'williamhill_us'}]",[]
Bobby Portis,MIL,"[{'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -125.0, 'edge': 0.1653431179554165, 'ev': 0.2976176123197499, 'ev_pct': 29.761761231974994, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -130.0, 'edge': 0.2269075288294734, 'ev': 0.4014517817752221, 'ev_pct': 40.14517817752221, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.2002881854399436, 'ev': 0.3384179685019738, 'ev_pct': 33.84179685019738, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.2002881854399436, 'ev': 0.3384179685019738, 'ev_pct': 33.84179685019738, 'book': 'fanatics'}]",[]
Brandon Williams,DAL,"[{'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': 100.0, 'edge': 0.0701489909726005, 'ev': 0.140297981945201, 'ev_pct': 14.0297981945201, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -128.0, 'edge': 0.0577447612850363, 'ev': 0.1028578560389709, 'ev_pct': 10.28578560389709, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -106.0, 'edge': 0.055585884176484, 'ev': 0.1080253975505255, 'ev_pct': 10.80253975505255, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -109.0, 'edge': 0.1234643762682836, 'ev': 0.236734446239186, 'ev_pct': 23.6734446239186, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.11011175581652, 'ev': 0.2058611087004502, 'ev_pct': 20.586110870045022, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -125.0, 'edge': 0.12793002780604, 'ev': 0.2302740500508721, 'ev_pct': 23.02740500508721, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -130.0, 'edge': 0.1182681920572478, 'ev': 0.2092437244089768, 'ev_pct': 20.924372440897677, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -109.0, 'edge': 0.1682202955784392, 'ev': 0.3225508419806769, 'ev_pct': 32.25508419806769, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -110.0, 'edge': 0.1659418722473842, 'ev': 0.3167981197450062, 'ev_pct': 31.67981197450062, 'book': 'betonlineag'}]",[]
