date,snapshot_ts,open_snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,open_line,open_price,open_implied_prob,line_move,implied_move,sentiment_strength,sentiment_w,sentiment_applied
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201572.0,Brook Lopez,LAC,ast,OVER,2.5,174,0.36496350364963503,0.6682778069071894,0.7273250968701507,0.3033143032575544,0.8310811909256989,betonlineag,BetOnline.ag,2026-04-06T01:10:00Z,Sacramento Kings,Los Angeles Clippers,2.5,174,0.36496350364963503,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:06:30.100769+00:00,1629012.0,Collin Sexton,CHI,ast,UNDER,3.5,120,0.45454545454545453,0.8111039571093768,0.9622520328956476,0.35655850256392224,0.7844287056406288,betmgm,BetMGM,2026-04-05T19:40:00Z,Chicago Bulls,Phoenix Suns,3.5,115,0.46511627906976744,0.0,-0.010570824524312905,0.17618040873854843,0.038759689922480654,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1631245.0,Quenton Jackson,IND,ast,UNDER,3.5,124,0.44642857142857145,0.7629293121669819,0.8733062751776484,0.31650074073841045,0.7089616592540394,fanduel,FanDuel,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,3.5,122,0.45045045045045046,0.0,-0.004021879021879005,0.06703131703131675,0.014746889746889685,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1631245.0,Quenton Jackson,IND,ast,UNDER,3.5,120,0.45454545454545453,0.7676665735670288,0.8733062751776484,0.3131211190215743,0.6888664618474634,betrivers,BetRivers,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,3.5,120,0.45454545454545453,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1641717.0,Cason Wallace,OKC,ast,OVER,2.5,130,0.43478260869565216,0.7248539629610011,0.823831037064966,0.29007135426534897,0.6671641148103026,draftkings,DraftKings,2026-04-05T23:10:00Z,Oklahoma City Thunder,Utah Jazz,2.5,125,0.4444444444444444,0.0,-0.009661835748792258,0.1610305958132043,0.03542673107890495,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1641717.0,Cason Wallace,OKC,ast,OVER,2.5,130,0.43478260869565216,0.7248539629610011,0.823831037064966,0.29007135426534897,0.6671641148103026,bovada,Bovada,2026-04-05T23:10:00Z,Oklahoma City Thunder,Utah Jazz,2.5,125,0.4444444444444444,0.0,-0.009661835748792258,0.1610305958132043,0.03542673107890495,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,106,0.4854368932038835,0.7898166303415564,0.9157000023808798,0.30437973713767286,0.6270222585036062,fanduel,FanDuel,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,104,0.49019607843137253,0.0,-0.004759185227489027,0.07931975379148379,0.017450345834126434,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,2544.0,LeBron James,LAL,ast,UNDER,9.5,107,0.4830917874396135,0.7737482999274037,0.8865035513273025,0.2906565124877902,0.6016589808497257,betrivers,BetRivers,2026-04-05T23:40:00Z,Dallas Mavericks,Los Angeles Lakers,9.5,108,0.4807692307692308,0.0,0.002322556670382725,0.038709277839712085,0.008516041124736659,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,100,0.5,0.7952224962491293,0.9157000023808798,0.29522249624912933,0.5904449924982587,betrivers,BetRivers,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,100,0.5,0.7952224962491293,0.9157000023808798,0.29522249624912933,0.5904449924982587,fanatics,Fanatics,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,110,0.47619047619047616,0.7483369613276624,0.8435684101940076,0.2721464851371862,0.571507618788091,betmgm,BetMGM,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,110,0.47619047619047616,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,-103,0.5073891625615764,0.7952224962491293,0.9157000023808798,0.28783333368755293,0.5672831722191578,williamhill_us,Caesars,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,-103,0.5073891625615764,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,-103,0.5073891625615764,0.7926487536500275,0.9157000023808798,0.2852595910884511,0.5622106503976271,betonlineag,BetOnline.ag,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,-102,0.504950495049505,0.0,0.0024386675120714463,0.04064445853452411,0.008941780877595304,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,6.5,155,0.39215686274509803,0.6119094613513364,0.8157235215018694,0.21975259860623836,0.5603691264459079,bovada,Bovada,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,-115,0.5348837209302325,-1.0,-0.14272685818513448,3.045447636418908,0.35,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1641716.0,Jarace Walker,IND,ast,UNDER,2.5,190,0.3448275862068966,0.5377273300111685,0.6975282969156549,0.19289974380427188,0.5594092570323885,bovada,Bovada,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,3.5,-125,0.5555555555555556,-1.0,-0.210727969348659,4.178799489144317,0.35,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,108,0.4807692307692308,0.7483369613276624,0.8435684101940076,0.2675677305584316,0.5565408795615377,fanduel,FanDuel,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,108,0.4807692307692308,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201935.0,James Harden,CLE,ast,UNDER,7.5,-105,0.5121951219512195,0.7952224962491293,0.9157000023808798,0.2830273742979098,0.5525772545816334,betmgm,BetMGM,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,7.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,2544.0,LeBron James,LAL,ast,UNDER,9.5,100,0.5,0.7762448030643041,0.8865035513273025,0.2762448030643041,0.5524896061286082,fanduel,FanDuel,2026-04-05T23:40:00Z,Dallas Mavericks,Los Angeles Lakers,9.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1628398.0,Kyle Kuzma,MIL,ast,UNDER,2.5,126,0.4424778761061947,0.6811449421031368,0.7666858270915116,0.2386670659969421,0.5393875691530892,betonlineag,BetOnline.ag,2026-04-05T19:40:00Z,Milwaukee Bucks,Memphis Grizzlies,2.5,117,0.4608294930875576,0.0,-0.018351616981362895,0.30586028302271495,0.06728926226499729,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1628398.0,Kyle Kuzma,MIL,ast,UNDER,2.5,130,0.43478260869565216,0.6690469283194397,0.7666858270915116,0.23426431962378752,0.5388079351347113,bovada,Bovada,2026-04-05T19:40:00Z,Milwaukee Bucks,Memphis Grizzlies,2.5,115,0.46511627906976744,0.0,-0.030333670374115274,0.5055611729019213,0.11122345803842268,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201942.0,DeMar DeRozan,SAC,ast,UNDER,3.5,114,0.4672897196261682,0.7175338857820888,0.7961790632008174,0.25024416615592054,0.5355225155736699,fanduel,FanDuel,2026-04-06T01:10:00Z,Sacramento Kings,Los Angeles Clippers,3.5,114,0.4672897196261682,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,105,0.4878048780487805,0.7483369613276624,0.8435684101940076,0.2605320832788819,0.5340907707217079,fanatics,Fanatics,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,105,0.4878048780487805,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1642383.0,Walter Clayton Jr.,MEM,ast,UNDER,5.5,155,0.39215686274509803,0.6008288780016025,0.789497288721434,0.20867201525650442,0.5321136389040863,bovada,Bovada,2026-04-05T19:40:00Z,Milwaukee Bucks,Memphis Grizzlies,6.5,-125,0.5555555555555556,-1.0,-0.16339869281045755,3.3899782135076255,0.35,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,4.5,190,0.3448275862068966,0.5278173047529137,0.6805019030537391,0.1829897185460171,0.5306701837834497,bovada,Bovada,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,100,0.5,-1.0,-0.15517241379310343,3.2528735632183903,0.35,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,104,0.49019607843137253,0.7483369613276624,0.8435684101940076,0.25814088289628984,0.5266074011084313,betrivers,BetRivers,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,104,0.49019607843137253,0.0,0.0,0.0,0.0,False
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1631245.0,Quenton Jackson,IND,ast,UNDER,3.5,135,0.425531914893617,0.6479194430313346,0.8733062751776484,0.22238752813771762,0.5226106911236365,bovada,Bovada,2026-04-05T22:10:00Z,Cleveland Cavaliers,Indiana Pacers,4.5,-160,0.6153846153846154,-1.0,-0.1898527004909984,3.83087834151664,0.35,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1628398.0,Kyle Kuzma,MIL,ast,UNDER,2.5,120,0.45454545454545453,0.688912978909273,0.7666858270915116,0.23436752436381852,0.5156085536004007,betmgm,BetMGM,2026-04-05T19:40:00Z,Milwaukee Bucks,Memphis Grizzlies,2.5,115,0.46511627906976744,0.0,-0.010570824524312905,0.17618040873854843,0.038759689922480654,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,103,0.49261083743842365,0.7460727324706631,0.8435684101940076,0.2534618950322394,0.5145276469154461,betonlineag,BetOnline.ag,2026-04-06T02:10:00Z,Golden State Warriors,Houston Rockets,5.5,104,0.49019607843137253,0.0,0.002414759007051126,0.040245983450852105,0.008854116359187463,True
2026-04-05,2026-04-05T18:33:49.766705+00:00,2026-04-05T18:00:17.523970+00:00,201942.0,DeMar DeRozan,SAC,ast,UNDER,3.5,111,0.47393364928909953,0.7175338857820888,0.7961790632008174,0.24360023649298923,0.5139964990002074,williamhill_us,Caesars,2026-04-06T01:10:00Z,Sacramento Kings,Los Angeles Clippers,3.5,111,0.47393364928909953,0.0,0.0,0.0,0.0,False
