date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,114,0.4672897196261682,0.7375208117000267,0.2702310920738585,0.5782945370380571,betrivers,BetRivers,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,106,0.4854368932038835,0.7375208117000267,0.2520839184961432,0.519292872102055,williamhill_us,Caesars,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,105,0.4878048780487805,0.7375208117000267,0.24971593365124622,0.5119176639850548,fanatics,Fanatics,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,101,0.4975124378109453,0.7375208117000267,0.24000837388908142,0.4824168315170537,betonlineag,BetOnline.ag,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,101,0.4975124378109453,0.7375208117000267,0.24000837388908142,0.4824168315170537,draftkings,DraftKings,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,1626171.0,Bobby Portis,MIL,ast,OVER,1.5,155,0.39215686274509803,0.6273686039563895,0.23521174121129146,0.5997899400887933,betmgm,BetMGM,2025-11-30T01:10:00Z,Milwaukee Bucks,Brooklyn Nets
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,4.5,-105,0.5121951219512195,0.7375208117000267,0.22532568974880718,0.4399215847476712,betmgm,BetMGM,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,113,0.4694835680751174,0.6935113933244776,0.22402782524936027,0.4771792677811373,betonlineag,BetOnline.ag,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,113,0.4694835680751174,0.6935113933244776,0.22402782524936027,0.4771792677811373,draftkings,DraftKings,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,1627783.0,Pascal Siakam,IND,ast,UNDER,5.5,-172,0.6323529411764706,0.8498338065297939,0.21748086535332334,0.3439232289308369,fanduel,FanDuel,2025-11-30T00:40:00Z,Indiana Pacers,Chicago Bulls
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,110,0.47619047619047616,0.6935113933244776,0.21732091713400148,0.45637392598140314,fanatics,Fanatics,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,1626171.0,Bobby Portis,MIL,ast,OVER,1.5,140,0.4166666666666667,0.6273686039563895,0.2107019372897228,0.5056846494953348,fanatics,Fanatics,2025-11-30T01:10:00Z,Milwaukee Bucks,Brooklyn Nets
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,4.5,120,0.45454545454545453,0.6617849940821862,0.20723953953673163,0.4559269869808096,fanatics,Fanatics,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,4.5,120,0.45454545454545453,0.6617849940821862,0.20723953953673163,0.4559269869808096,bovada,Bovada,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,105,0.4878048780487805,0.6935113933244776,0.20570651527569717,0.42169835631517916,williamhill_us,Caesars,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,105,0.4878048780487805,0.6935113933244776,0.20570651527569717,0.42169835631517916,betmgm,BetMGM,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,4.5,117,0.4608294930875576,0.6617849940821862,0.20095550099462856,0.4360734371583439,draftkings,DraftKings,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,128,0.43859649122807015,0.639216685164441,0.20062019393637082,0.45741404217492543,fanduel,FanDuel,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,128,0.43859649122807015,0.639216685164441,0.20062019393637082,0.45741404217492543,betrivers,BetRivers,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,102,0.49504950495049505,0.6935113933244776,0.1984618883739826,0.4008930145154449,fanduel,FanDuel,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,202710.0,Jimmy Butler,GSW,ast,UNDER,5.5,102,0.49504950495049505,0.6935113933244776,0.1984618883739826,0.4008930145154449,betrivers,BetRivers,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,3.5,210,0.3225806451612903,0.5201201835537616,0.19753953839247124,0.6123725690166609,bovada,Bovada,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,113,0.4694835680751174,0.6637168960866744,0.19423332801155702,0.41371698866461637,draftkings,DraftKings,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,124,0.44642857142857145,0.639216685164441,0.19278811373586952,0.4318453747683477,williamhill_us,Caesars,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,124,0.44642857142857145,0.639216685164441,0.19278811373586952,0.4318453747683477,betonlineag,BetOnline.ag,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,1630208.0,Nick Richards,PHX,ast,OVER,0.5,-105,0.5121951219512195,0.7042350346977759,0.1920399127465564,0.3749350677432768,fanatics,Fanatics,2025-11-30T02:10:00Z,Phoenix Suns,Denver Nuggets
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,107,0.4830917874396135,0.673808882114814,0.19071709467520054,0.3947843859776651,draftkings,DraftKings,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,122,0.45045045045045046,0.639216685164441,0.1887662347139905,0.4190610410650589,draftkings,DraftKings,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,110,0.47619047619047616,0.6637168960866744,0.18752641989619823,0.39380548178201624,bovada,Bovada,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,105,0.4878048780487805,0.673808882114814,0.18600400406603357,0.3813082083353688,fanatics,Fanatics,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,105,0.4878048780487805,0.673808882114814,0.18600400406603357,0.3813082083353688,williamhill_us,Caesars,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-155,0.6078431372549019,0.7931328148557841,0.18528967760088222,0.30483140508532225,betmgm,BetMGM,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-155,0.6078431372549019,0.7931328148557841,0.18528967760088222,0.30483140508532225,betrivers,BetRivers,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1642843.0,Cooper Flagg,DAL,ast,OVER,3.5,120,0.45454545454545453,0.639216685164441,0.18467123061898644,0.40627670736177013,fanatics,Fanatics,2025-11-30T03:10:00Z,Los Angeles Clippers,Dallas Mavericks
2025-11-29,1642366.0,Quinten Post,GSW,ast,OVER,1.5,105,0.4878048780487805,0.6722471879036289,0.18444230985484844,0.3781067352024393,fanatics,Fanatics,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,108,0.4807692307692308,0.6637168960866744,0.1829476653174436,0.38053114386028275,betonlineag,BetOnline.ag,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,103,0.49261083743842365,0.673808882114814,0.1811980446763904,0.3678320306930726,betonlineag,BetOnline.ag,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-158,0.6124031007751938,0.7931328148557841,0.18072971408059035,0.2951156090683058,fanduel,FanDuel,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630208.0,Nick Richards,PHX,ast,OVER,0.5,-110,0.5238095238095238,0.7042350346977759,0.1804255108882521,0.34444870260484495,betmgm,BetMGM,2025-11-30T02:10:00Z,Phoenix Suns,Denver Nuggets
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-159,0.6138996138996139,0.7931328148557841,0.17923320095617024,0.29195848457640305,williamhill_us,Caesars,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,102,0.49504950495049505,0.673808882114814,0.178759377164319,0.36109394187192434,fanduel,FanDuel,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,102,0.49504950495049505,0.673808882114814,0.178759377164319,0.36109394187192434,betrivers,BetRivers,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,105,0.4878048780487805,0.6637168960866744,0.1759120180378939,0.3606196369776825,fanatics,Fanatics,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,105,0.4878048780487805,0.6637168960866744,0.1759120180378939,0.3606196369776825,williamhill_us,Caesars,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,105,0.4878048780487805,0.6637168960866744,0.1759120180378939,0.3606196369776825,betmgm,BetMGM,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,105,0.4878048780487805,0.6637168960866744,0.1759120180378939,0.3606196369776825,betrivers,BetRivers,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1628401.0,Derrick White,BOS,ast,UNDER,4.5,118,0.45871559633027525,0.6343261520679506,0.17561055573767537,0.38283101150813237,fanduel,FanDuel,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,2.5,210,0.3225806451612903,0.49743444471282394,0.17485379955153363,0.5420467786097544,bovada,Bovada,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,100,0.5,0.673808882114814,0.17380888211481405,0.3476177642296281,betmgm,BetMGM,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,100,0.5,0.673808882114814,0.17380888211481405,0.3476177642296281,bovada,Bovada,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
2025-11-29,1629012.0,Collin Sexton,CHA,ast,UNDER,4.5,104,0.49019607843137253,0.6637168960866744,0.17352081765530186,0.35398246801681577,fanduel,FanDuel,2025-11-29T23:10:00Z,Charlotte Hornets,Toronto Raptors
2025-11-29,1642366.0,Quinten Post,GSW,ast,OVER,1.5,100,0.5,0.6722471879036289,0.17224718790362892,0.34449437580725784,betmgm,BetMGM,2025-11-30T01:40:00Z,Golden State Warriors,New Orleans Pelicans
2025-11-29,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-164,0.6212121212121212,0.7931328148557841,0.17192069364366291,0.2767503848897988,betonlineag,BetOnline.ag,2025-11-29T22:10:00Z,Minnesota Timberwolves,Boston Celtics
