market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,2026-03-09,0.025024431951223725,-125.0,0.5324675324675325,,,,,,Medium
ATS,Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,2026-03-09,0.34475378739247997,-145.0,0.5918367346938775,-9.923712967840494,1.5,-8.423712967840494,1.5,,High
TOTAL,Over,Brooklyn Nets,Memphis Grizzlies,2026-03-09,0.056013113887899424,-110.0,0.5238095238095238,2.1379710058787964,220.0,,,222.1379710058788,Medium
ATS,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,2026-03-09,0.3637045703880849,-105.0,0.5121951219512195,-6.2405033029239565,13.5,7.2594966970760435,13.5,,High
TOTAL,Under,Cleveland Cavaliers,Philadelphia 76ers,2026-03-09,0.272741612682633,-110.0,0.5238095238095238,-6.891967325284554,227.5,,,220.60803267471545,High
ML,Los Angeles Clippers,Los Angeles Clippers,New York Knicks,2026-03-09,0.0873676549034853,110.0,0.4572564612326044,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,New York Knicks,2026-03-09,0.5607222833431337,-110.0,0.5238095238095238,10.87150677604662,2.0,8.87150677604662,-2.0,,High
TOTAL,Under,Los Angeles Clippers,New York Knicks,2026-03-09,0.085316190247684,-110.0,0.5238095238095238,-2.7608624871976133,220.0,,,217.2391375128024,Medium
ATS,Oklahoma City Thunder,Oklahoma City Thunder,Denver Nuggets,2026-03-09,0.45087163268623554,-110.0,0.5238095238095238,8.47487338276764,-6.0,14.47487338276764,6.0,,High
TOTAL,Under,Oklahoma City Thunder,Denver Nuggets,2026-03-09,0.5841329088281726,-110.0,0.5238095238095238,-15.252986392741718,233.0,,,217.74701360725828,High
ATS,Utah Jazz,Utah Jazz,Golden State Warriors,2026-03-09,0.047733354660344285,-110.0,0.5238095238095238,1.4719466569834276,6.5,-5.028053343016572,-6.5,,Low
TOTAL,Under,Utah Jazz,Golden State Warriors,2026-03-09,0.2721467748569002,-110.0,0.5238095238095238,-6.878258756348515,223.5,,,216.62174124365148,High
