game_id,team,player_id,player_name,prob_first_basket
0022500516,CHA,1628970,Miles Bridges,0.11582457961484263
0022500516,CHA,1642851,Kon Knueppel,0.11127645035490542
0022500516,CHA,1641706,Brandon Miller,0.09895595386776564
0022500516,CHA,1630163,LaMelo Ball,0.08530636409123639
0022500516,CHA,1642883,Sion James,0.07415383059244242
0022500516,TOR,1627742,Brandon Ingram,0.1188806307623476
0022500516,TOR,1630567,Scottie Barnes,0.11856778711289195
0022500516,TOR,1630193,Immanuel Quickley,0.10802389221136598
0022500516,TOR,1629628,RJ Barrett,0.09674945240705352
0022500516,TOR,1627751,Jakob Poeltl,0.07226105898514847
0022500517,DET,1630595,Cade Cunningham,0.1388032854190729
0022500517,DET,1629130,Duncan Robinson,0.09986815789871893
0022500517,DET,1631105,Jalen Duren,0.09460954074350583
0022500517,DET,202699,Tobias Harris,0.08937907227344523
0022500517,DET,1641709,Ausar Thompson,0.0827097492753061
0022500517,CHI,1630581,Josh Giddey,0.12016751371603246
0022500517,CHI,202696,Nikola Vučević,0.10671823921270013
0022500517,CHI,1629632,Coby White,0.09149984029896323
0022500517,CHI,1641824,Matas Buzelis,0.09064169812748077
0022500517,CHI,1630200,Tre Jones,0.08560290303477448
0022500518,PHI,1630178,Tyrese Maxey,0.14552156310945516
0022500518,PHI,1642845,VJ Edgecombe,0.12080005807053944
0022500518,PHI,1626162,Kelly Oubre Jr.,0.1158733047856326
0022500518,PHI,1629656,Quentin Grimes,0.10380818767112374
0022500518,PHI,202331,Paul George,0.0872169789740474
0022500518,WAS,1642273,Kyshawn George,0.09884556653698301
0022500518,WAS,203468,CJ McCollum,0.09459339062511625
0022500518,WAS,1642259,Alex Sarr,0.0822332111260817
0022500518,WAS,1641731,Bilal Coulibaly,0.07615317829228568
0022500518,WAS,1642267,Bub Carrington,0.0749545608087351
0022500519,ATL,1630552,Jalen Johnson,0.12333187079434557
0022500519,ATL,1630700,Dyson Daniels,0.11659188791554226
0022500519,ATL,1629638,Nickeil Alexander-Walker,0.10889526284398512
0022500519,ATL,1630168,Onyeka Okongwu,0.1024325426779736
0022500519,ATL,1629027,Trae Young,0.08243322596759103
0022500519,NOP,1630530,Trey Murphy III,0.12340966797353842
0022500519,NOP,1630180,Saddiq Bey,0.0925760579168328
0022500519,NOP,1629627,Zion Williamson,0.08631900413571203
0022500519,NOP,1630529,Herbert Jones,0.08443397031342095
0022500519,NOP,1629673,Jordan Poole,0.0795765094610581
0022500520,BOS,1627759,Jaylen Brown,0.11679135020673143
0022500520,BOS,1628401,Derrick White,0.11663790352362775
0022500520,BOS,1630202,Payton Pritchard,0.11129761888954329
0022500520,BOS,1629674,Neemias Queta,0.06829600372343446
0022500520,BOS,1629014,Anfernee Simons,0.06487048008550364
0022500520,DEN,1627750,Jamal Murray,0.1258918897655246
0022500520,DEN,203999,Nikola Jokić,0.1207479702628565
0022500520,DEN,1629661,Cameron Johnson,0.0986504784061172
0022500520,DEN,1631128,Christian Braun,0.08999404334754223
0022500520,DEN,1631212,Peyton Watson,0.08682226178911899
0022500521,BKN,1629008,Michael Porter Jr.,0.11403102242986839
0022500521,BKN,1629651,Nic Claxton,0.09852419279120828
0022500521,BKN,1641730,Noah Clowney,0.08814261389352561
0022500521,BKN,1629611,Terance Mann,0.07857832215028832
0022500521,BKN,1630560,Cam Thomas,0.0761074381290055
0022500521,ORL,1630217,Desmond Bane,0.11823309798007091
0022500521,ORL,1630532,Franz Wagner,0.11639230415863386
0022500521,ORL,1631094,Paolo Banchero,0.11467308791497655
0022500521,ORL,1628976,Wendell Carter Jr.,0.09840226295514176
0022500521,ORL,1641710,Anthony Black,0.09691565759728094
0022500522,NYK,1628973,Jalen Brunson,0.11668308045794053
0022500522,NYK,1628969,Mikal Bridges,0.11515822407189559
0022500522,NYK,1628384,OG Anunoby,0.101509293112501
0022500522,NYK,1626157,Karl-Anthony Towns,0.10143043257036254
0022500522,NYK,1628404,Josh Hart,0.09024640348658182
0022500522,LAC,201935,James Harden,0.11725696856676403
0022500522,LAC,202695,Kawhi Leonard,0.11094342196853095
0022500522,LAC,1627826,Ivica Zubac,0.09772063453921427
0022500522,LAC,1627739,Kris Dunn,0.0745257706131045
0022500522,LAC,1628381,John Collins,0.0745257706131045
0022500523,SAS,1628368,De'Aaron Fox,0.10119123445595103
0022500523,SAS,1630170,Devin Vassell,0.09881186214997786
0022500523,SAS,1642264,Stephon Castle,0.09339523050674199
0022500523,SAS,1641705,Victor Wembanyama,0.08595816803616436
0022500523,SAS,203084,Harrison Barnes,0.08467867770522601
0022500523,LAL,1629029,Luka Dončić,0.12374078647325469
0022500523,LAL,1630559,Austin Reaves,0.11691775251424154
0022500523,LAL,2544,LeBron James,0.10616530788519564
0022500523,LAL,1629060,Rui Hachimura,0.1019651611861091
0022500523,LAL,1629028,Deandre Ayton,0.08717581908713778
0022500524,MEM,1628991,Jaren Jackson Jr.,0.10546647168297968
0022500524,MEM,1629630,Ja Morant,0.09357822738547877
0022500524,MEM,1630583,Santi Aldama,0.09159891137798817
0022500524,MEM,1642377,Jaylen Wells,0.08948631178503977
0022500524,MEM,1642907,Cedric Coward,0.08510390497969637
0022500524,PHX,1626164,Devin Booker,0.1275614499259869
0022500524,PHX,1628415,Dillon Brooks,0.10910294124978433
0022500524,PHX,1628960,Grayson Allen,0.1062632061003108
0022500524,PHX,1626220,Royce O'Neale,0.1000880103301199
0022500524,PHX,1631221,Collin Gillespie,0.0917505651826152
0022500525,OKC,1628983,Shai Gilgeous-Alexander,0.11920154413411894
0022500525,OKC,1631114,Jalen Williams,0.09833217608674778
0022500525,OKC,1631096,Chet Holmgren,0.09351934343380498
0022500525,OKC,1629652,Luguentz Dort,0.08521399258200847
0022500525,OKC,1628392,Isaiah Hartenstein,0.08483959054047793
0022500525,UTA,1628374,Lauri Markkanen,0.13450619487128332
0022500525,UTA,1641718,Keyonte George,0.12728842719270644
0022500525,UTA,1631117,Walker Kessler,0.10680586786318581
0022500525,UTA,203994,Jusuf Nurkić,0.07746683373334813
0022500525,UTA,1629004,Svi Mykhailiuk,0.07282602956231822
0022500526,GSW,201939,Stephen Curry,0.11458044584293009
0022500526,GSW,202710,Jimmy Butler III,0.1124092880265955
0022500526,GSW,1641764,Brandin Podziemski,0.08767251026780083
0022500526,GSW,203110,Draymond Green,0.08531015863464997
0022500526,GSW,1630228,Jonathan Kuminga,0.07479279348323288
0022500526,MIL,1629645,Kevin Porter Jr.,0.12470449603964853
0022500526,MIL,1631157,Ryan Rollins,0.11140811896559234
0022500526,MIL,1631260,AJ Green,0.0980142490823508
0022500526,MIL,203507,Giannis Antetokounmpo,0.09599338302739942
0022500526,MIL,1626167,Myles Turner,0.09511455662979952
0022500527,POR,1630166,Deni Avdija,0.11119611270130138
0022500527,POR,1641739,Toumani Camara,0.10223643703045429
0022500527,POR,201950,Jrue Holiday,0.10159494047995847
0022500527,POR,203924,Jerami Grant,0.08706235496644227
0022500527,POR,1631101,Shaedon Sharpe,0.08252451642590163
0022500527,HOU,1641708,Amen Thompson,0.11875789619623094
0022500527,HOU,201142,Kevin Durant,0.11653582183104866
0022500527,HOU,1631095,Jabari Smith Jr.,0.10726553381961394
0022500527,HOU,1630578,Alperen Sengun,0.10684869918001143
0022500527,HOU,1642263,Reed Sheppard,0.06597768736903697
