player,team,plays,ladders
Aaron Nesmith,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 1.5, 'price': 145.0, 'edge': 0.0870140065823793, 'ev': 0.2131843161268294, 'ev_pct': 21.31843161268294, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 1.5, 'price': 144.0, 'edge': 0.0853412063147313, 'ev': 0.2082325434079444, 'ev_pct': 20.82325434079444, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 150.0, 'edge': 0.0734218624625868, 'ev': 0.1835546561564672, 'ev_pct': 18.35546561564672, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 141.0, 'edge': 0.0584841031264872, 'ev': 0.1409466885348343, 'ev_pct': 14.09466885348343, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.0567551957959202, 'ev': 0.1362124699102085, 'ev_pct': 13.621246991020849, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.0567551957959202, 'ev': 0.1362124699102085, 'ev_pct': 13.621246991020849, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': 130.0, 'edge': 0.0994773537948824, 'ev': 0.2287979137282296, 'ev_pct': 22.87979137282296, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 105.0, 'edge': 0.0553271000996289, 'ev': 0.1134205552042393, 'ev_pct': 11.34205552042393, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -102.0, 'edge': 0.0381814830989044, 'ev': 0.0756143096664578, 'ev_pct': 7.56143096664578, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -118.0, 'edge': 0.0101032311890023, 'ev': 0.0186652915186653, 'ev_pct': 1.86652915186653, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 125.0, 'edge': 0.090767898805402, 'ev': 0.2042277723121545, 'ev_pct': 20.42277723121545, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': 100.0, 'edge': 0.0438429911859733, 'ev': 0.0876859823719466, 'ev_pct': 8.76859823719466, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -111.0, 'edge': 0.0177766404750728, 'ev': 0.0337916318940574, 'ev_pct': 3.37916318940574, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -118.0, 'edge': 0.0105914894936499, 'ev': 0.0195673280475905, 'ev_pct': 1.95673280475905, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 115.0, 'edge': 0.0426477579986574, 'ev': 0.0916926796971134, 'ev_pct': 9.16926796971134, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 114.0, 'edge': 0.0404743174422566, 'ev': 0.0866150393264292, 'ev_pct': 8.661503932642919, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 122.0, 'edge': 0.0503953619353516, 'ev': 0.1118777034964805, 'ev_pct': 11.18777034964805, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 120.0, 'edge': 0.0463003578403475, 'ev': 0.1018607872487644, 'ev_pct': 10.18607872487644, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 118.0, 'edge': 0.0421302160555268, 'ev': 0.0918438710010484, 'ev_pct': 9.184387100104841, 'book': 'betonlineag'}]",[]
Ace Bailey,UTA,"[{'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -105.0, 'edge': 0.0062441864893385, 'ev': 0.012191030764899, 'ev_pct': 1.2191030764899, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 105.0, 'edge': 0.0639591402902315, 'ev': 0.1311162375949746, 'ev_pct': 13.111623759497459, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 148.0, 'edge': 0.0950880397995335, 'ev': 0.235818338702843, 'ev_pct': 23.5818338702843, 'book': 'fanduel'}]",[]
Andrew Nembhard,IND,"[{'market': 'ast', 'side': 'OVER', 'line': 8.5, 'price': 150.0, 'edge': 0.0440294898627896, 'ev': 0.1100737246569741, 'ev_pct': 11.00737246569741, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': 110.0, 'edge': 0.0150106389531164, 'ev': 0.0315223418015446, 'ev_pct': 3.1522341801544598, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 26.5, 'price': 105.0, 'edge': 0.0008652039234978, 'ev': 0.0017736680431705, 'ev_pct': 0.17736680431705001, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 130.0, 'edge': 0.0230498643172896, 'ev': 0.053014687929766, 'ev_pct': 5.3014687929766, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 20.5, 'price': -106.0, 'edge': 0.0096468944657233, 'ev': 0.0187477383013113, 'ev_pct': 1.8747738301311299, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 135.0, 'edge': 0.0492063909340729, 'ev': 0.1156350186950714, 'ev_pct': 11.563501869507139, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 130.0, 'edge': 0.0501439476242602, 'ev': 0.1153310795357984, 'ev_pct': 11.53310795357984, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 145.0, 'edge': 0.1099510732236723, 'ev': 0.2693801293979972, 'ev_pct': 26.938012939799723, 'book': 'bovada'}]",[]
Bam Adebayo,MIA,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.0938104515754233, 'ev': 0.2345261289385584, 'ev_pct': 23.45261289385584, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 122.0, 'edge': 0.0242684913033559, 'ev': 0.0538760506934502, 'ev_pct': 5.38760506934502, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': 120.0, 'edge': 0.0309279772103502, 'ev': 0.0680415498627704, 'ev_pct': 6.80415498627704, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 115.0, 'edge': 0.0488038533804639, 'ev': 0.1049282847679974, 'ev_pct': 10.49282847679974, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -105.0, 'edge': 0.0113226590040168, 'ev': 0.0221061437697471, 'ev_pct': 2.21061437697471, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 110.0, 'edge': 0.0584430667818631, 'ev': 0.1227304402419127, 'ev_pct': 12.27304402419127, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -104.0, 'edge': 0.0248296214037119, 'ev': 0.0487042573688194, 'ev_pct': 4.87042573688194, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 110.0, 'edge': 0.0745384052512415, 'ev': 0.1565306510276072, 'ev_pct': 15.653065102760719, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 104.0, 'edge': 0.0605328030103451, 'ev': 0.1234869181411041, 'ev_pct': 12.34869181411041, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 150.0, 'edge': 0.148510593546933, 'ev': 0.3712764838673327, 'ev_pct': 37.12764838673327, 'book': 'williamhill_us'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -102.0, 'edge': 0.0549405021162798, 'ev': 0.1088037394851817, 'ev_pct': 10.88037394851817, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.0476958752145653, 'ev': 0.093120518276056, 'ev_pct': 9.3120518276056, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -107.0, 'edge': 0.0429827846053983, 'ev': 0.0831536113394154, 'ev_pct': 8.31536113394154, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 135.0, 'edge': 0.001922470864667, 'ev': 0.0045178065319674, 'ev_pct': 0.45178065319674, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 105.0, 'edge': 0.0609542291771292, 'ev': 0.1249561698131149, 'ev_pct': 12.49561698131149, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -119.0, 'edge': 0.013016450703687, 'ev': 0.0239546445723317, 'ev_pct': 2.39546445723317, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -120.0, 'edge': 0.0109409006829316, 'ev': 0.0200583179187079, 'ev_pct': 2.00583179187079, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': 150.0, 'edge': 0.0651290808884452, 'ev': 0.1628227022211131, 'ev_pct': 16.28227022211131, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 130.0, 'edge': 0.0604187926173228, 'ev': 0.1389632230198424, 'ev_pct': 13.89632230198424, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 140.0, 'edge': 0.0496707302183025, 'ev': 0.1192097525239263, 'ev_pct': 11.92097525239263, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 115.0, 'edge': 0.043002204907596, 'ev': 0.0924547405513314, 'ev_pct': 9.24547405513314, 'book': 'betonlineag'}]",[]
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 145.0, 'edge': 0.1279635139959272, 'ev': 0.3135106092900216, 'ev_pct': 31.351060929002163, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': -106.0, 'edge': 0.0469779982249876, 'ev': 0.0912968644749758, 'ev_pct': 9.12968644749758, 'book': 'betrivers'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': 105.0, 'edge': 0.0782539262192708, 'ev': 0.1604205487495053, 'ev_pct': 16.04205487495053, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -110.0, 'edge': 0.0482571754326962, 'ev': 0.0921273349169655, 'ev_pct': 9.21273349169655, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -115.0, 'edge': 0.0371829783119875, 'ev': 0.0695160029311071, 'ev_pct': 6.95160029311071, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -118.0, 'edge': 0.0307822955724953, 'ev': 0.0568689867356269, 'ev_pct': 5.68689867356269, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -118.0, 'edge': 0.0307822955724953, 'ev': 0.0568689867356269, 'ev_pct': 5.68689867356269, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 35.5, 'price': -135.0, 'edge': 0.0028391107293481, 'ev': 0.0049421557140506, 'ev_pct': 0.49421557140506, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.06025801046646, 'ev': 0.1235289214562431, 'ev_pct': 12.35289214562431, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -113.0, 'edge': 0.0252415037904761, 'ev': 0.0475791177643489, 'ev_pct': 4.75791177643489, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.0208742147851263, 'ev': 0.0390257059026273, 'ev_pct': 3.90257059026273, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -120.0, 'edge': 0.0103033902608133, 'ev': 0.0188895488114911, 'ev_pct': 1.88895488114911, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -122.0, 'edge': 0.0062083861658092, 'ev': 0.011297227285325, 'ev_pct': 1.1297227285325, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 150.0, 'edge': 0.1101767926772055, 'ev': 0.275441981693014, 'ev_pct': 27.5441981693014, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 105.0, 'edge': 0.0420949612566832, 'ev': 0.0862946705762005, 'ev_pct': 8.62946705762005, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 102.0, 'edge': 0.0348503343549686, 'ev': 0.0703976753970366, 'ev_pct': 7.039767539703661, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 150.0, 'edge': 0.0695493120286132, 'ev': 0.173873280071533, 'ev_pct': 17.3873280071533, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 145.0, 'edge': 0.1007165606309948, 'ev': 0.2467555735459374, 'ev_pct': 24.675557354593742, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 145.0, 'edge': 0.1007165606309948, 'ev': 0.2467555735459374, 'ev_pct': 24.675557354593742, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 145.0, 'edge': 0.1007165606309948, 'ev': 0.2467555735459374, 'ev_pct': 24.675557354593742, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0922131592704506, 'ev': 0.2213115822490815, 'ev_pct': 22.13115822490815, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0922131592704506, 'ev': 0.2213115822490815, 'ev_pct': 22.13115822490815, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 137.0, 'edge': 0.0869388976670751, 'ev': 0.2060451874709681, 'ev_pct': 20.604518747096808, 'book': 'draftkings'}]",[]
Collin Gillespie,PHX,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 135.0, 'edge': 0.0330270010432197, 'ev': 0.0776134524515663, 'ev_pct': 7.76134524515663, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -102.0, 'edge': 0.0180404745127026, 'ev': 0.0357272142310385, 'ev_pct': 3.57272142310385, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -104.0, 'edge': 0.0131870479935801, 'ev': 0.0258669018335609, 'ev_pct': 2.58669018335609, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.010795847610988, 'ev': 0.0210776072405005, 'ev_pct': 2.10776072405005, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.010795847610988, 'ev': 0.0210776072405005, 'ev_pct': 2.10776072405005, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': 145.0, 'edge': 0.0413809175390819, 'ev': 0.1013832479707508, 'ev_pct': 10.138324797075079, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.0213822358031704, 'ev': 0.041746269901428, 'ev_pct': 4.1746269901428, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.0097678339448661, 'ev': 0.0186476829856535, 'ev_pct': 1.8647682985653498, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.0097678339448661, 'ev': 0.0186476829856535, 'ev_pct': 1.8647682985653498, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -113.0, 'edge': 0.0030609258295073, 'ev': 0.0057697097494253, 'ev_pct': 0.57697097494253, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 114.0, 'edge': 0.0360610438797351, 'ev': 0.0771706339026331, 'ev_pct': 7.717063390263309, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 110.0, 'edge': 0.0271602873154271, 'ev': 0.0570366033623971, 'ev_pct': 5.70366033623971, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 8.5, 'price': 110.0, 'edge': 0.0003736043124736, 'ev': 0.0007845690561947, 'ev_pct': 0.07845690561947, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 8.5, 'price': 110.0, 'edge': 0.0003736043124736, 'ev': 0.0007845690561947, 'ev_pct': 0.07845690561947, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 150.0, 'edge': 0.1132319238205706, 'ev': 0.2830798095514267, 'ev_pct': 28.30798095514267, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 142.0, 'edge': 0.1000087833247029, 'ev': 0.242021255645781, 'ev_pct': 24.2021255645781, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 141.0, 'edge': 0.098294164484471, 'ev': 0.2368889364075753, 'ev_pct': 23.68889364075753, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 141.0, 'edge': 0.098294164484471, 'ev': 0.2368889364075753, 'ev_pct': 23.68889364075753, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.096565257153904, 'ev': 0.2317566171693696, 'ev_pct': 23.17566171693696, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.096565257153904, 'ev': 0.2317566171693696, 'ev_pct': 23.17566171693696, 'book': 'bovada'}]",[]
De'Aaron Fox,SAS,"[{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 145.0, 'edge': 0.1566133080686823, 'ev': 0.3837026047682718, 'ev_pct': 38.37026047682718, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 130.0, 'edge': 0.1299939646791526, 'ev': 0.298986118762051, 'ev_pct': 29.8986118762051, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 126.0, 'edge': 0.12229869726861, 'ev': 0.2763950558270588, 'ev_pct': 27.63950558270588, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 27.5, 'price': -110.0, 'edge': 0.0097850703688339, 'ev': 0.0186805888859556, 'ev_pct': 1.8680588885955598, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.021669928521502, 'ev': 0.0397282022894204, 'ev_pct': 3.97282022894204, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 146.0, 'edge': 0.0969427646840251, 'ev': 0.2384792011227019, 'ev_pct': 23.84792011227019, 'book': 'fanduel'}]",[]
Derrick White,BOS,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 125.0, 'edge': 0.0782669350101106, 'ev': 0.1761006037727488, 'ev_pct': 17.61006037727488, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.0681659249091005, 'ev': 0.1499650348000211, 'ev_pct': 14.99650348000211, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 24.5, 'price': 110.0, 'edge': 0.0578013548253869, 'ev': 0.1213828451333125, 'ev_pct': 12.13828451333125, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -104.0, 'edge': 0.0330765139791159, 'ev': 0.0648808543436504, 'ev_pct': 6.48808543436504, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -115.0, 'edge': 0.0079967146175108, 'ev': 0.0149503795023027, 'ev_pct': 1.49503795023027, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.0057008549815167, 'ev': 0.0104515674661139, 'ev_pct': 1.04515674661139, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -122.0, 'edge': 0.0016058508865125, 'ev': 0.0029221221049655, 'ev_pct': 0.29221221049655, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 23.5, 'price': 105.0, 'edge': 0.049903179843789, 'ev': 0.1023015186797674, 'ev_pct': 10.23015186797674, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -110.0, 'edge': 0.0223689361929371, 'ev': 0.0427043327319708, 'ev_pct': 4.27043327319708, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': 112.0, 'edge': 0.075060127618154, 'ev': 0.1591274705504867, 'ev_pct': 15.912747055048671, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -105.0, 'edge': 0.0345631188744817, 'ev': 0.0674803749454167, 'ev_pct': 6.74803749454167, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -109.0, 'edge': 0.0252271403472323, 'ev': 0.0483713058034088, 'ev_pct': 4.83713058034088, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.0229487170161774, 'ev': 0.0438111870308841, 'ev_pct': 4.3811187030884104, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 130.0, 'edge': 0.0030820064226088, 'ev': 0.0070886147720004, 'ev_pct': 0.70886147720004, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 130.0, 'edge': 0.0967074304039907, 'ev': 0.2224270899291786, 'ev_pct': 22.24270899291786, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.0870455946551984, 'ev': 0.1958525879741964, 'ev_pct': 19.58525879741964, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.0769445845541883, 'ev': 0.1692780860192143, 'ev_pct': 16.92780860192143, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.0663737600298754, 'ev': 0.1427035840642321, 'ev_pct': 14.270358406423208, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 114.0, 'edge': 0.0642003194734746, 'ev': 0.1373886836732356, 'ev_pct': 13.738868367323558, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 150.0, 'edge': 0.0459999606231995, 'ev': 0.1149999015579987, 'ev_pct': 11.499990155799871, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 105.0, 'edge': 0.0436851610508624, 'ev': 0.0895545801542678, 'ev_pct': 8.95545801542678, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 105.0, 'edge': 0.0436851610508624, 'ev': 0.0895545801542678, 'ev_pct': 8.95545801542678, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 145.0, 'edge': 0.1186432269445924, 'ev': 0.2906759060142514, 'ev_pct': 29.06759060142514, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 134.0, 'edge': 0.0994560649002875, 'ev': 0.2327271918666728, 'ev_pct': 23.272719186667278, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 125.0, 'edge': 0.0823620478062704, 'ev': 0.1853146075641084, 'ev_pct': 18.53146075641084, 'book': 'fanatics'}]",[]
Devin Booker,PHX,"[{'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': 120.0, 'edge': 0.083179013985385, 'ev': 0.182993830767847, 'ev_pct': 18.2993830767847, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': 100.0, 'edge': 0.0463714809930926, 'ev': 0.0927429619861852, 'ev_pct': 9.27429619861852, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -117.0, 'edge': 0.0151981696761348, 'ev': 0.0281880582882159, 'ev_pct': 2.8188058288215903, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -120.0, 'edge': 0.0089141311340318, 'ev': 0.0163425737457249, 'ev_pct': 1.6342573745724902, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 110.0, 'edge': 0.0506847473353829, 'ev': 0.1064379694043042, 'ev_pct': 10.64379694043042, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.012159310270665, 'ev': 0.0232132286985424, 'ev_pct': 2.32132286985424, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -112.0, 'edge': 0.007666947287736, 'ev': 0.0145124359375004, 'ev_pct': 1.45124359375004, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.04409548043657, 'ev': 0.0992148309822826, 'ev_pct': 9.921483098228261, 'book': 'bovada'}]",[]
