date,home_tri,away_tri,home_pts,visitor_pts
2025-10-22,NYK,CLE,119,111
2025-10-22,DAL,SAS,92,125
2025-10-22,CHA,BKN,136,117
2025-10-22,ORL,MIA,125,121
2025-10-22,ATL,TOR,118,138
2025-10-22,BOS,PHI,116,117
2025-10-22,CHI,DET,115,111
2025-10-22,MEM,NOP,128,122
2025-10-22,MIL,WAS,133,120
2025-10-22,UTA,LAC,129,108
2025-10-22,PHX,SAC,120,116
2025-10-22,POR,MIN,114,118
