date,home_tri,away_tri,home_pts,visitor_pts
2026-03-11,ORL,CLE,128,122
2026-03-11,NOP,TOR,122,111
2026-03-11,UTA,NYK,117,134
2026-03-11,DEN,HOU,129,93
2026-03-11,SAC,CHA,109,117
2026-03-11,LAC,MIN,153,128
