game_id,team,player_id,player_name,prob_first_basket
0022501158,CLE,3992,James Harden,0.1107499449846455
0022501158,CLE,3908809,Donovan Mitchell,0.1053508099697775
0022501158,CLE,4432158,Evan Mobley,0.09516915424536075
0022501158,CLE,4066757,Sam Merrill,0.09053702726881666
0022501158,CLE,4702177,Keon Ellis,0.08428628774080968
0022501158,ATL,4701230,Jalen Johnson,0.11432931583015685
0022501158,ATL,4278039,Nickeil Alexander-Walker,0.107195344871629
0022501158,ATL,4869342,Dyson Daniels,0.10401230574603586
0022501158,ATL,4431680,Onyeka Okongwu,0.09455066001837902
0022501158,ATL,2490149,CJ McCollum,0.09381914932438934
0022501159,ORL,4432573,Paolo Banchero,0.11202128749660714
0022501159,ORL,4066320,Desmond Bane,0.10791205366499317
0022501159,ORL,4432165,Jalen Suggs,0.09768363467108446
0022501159,ORL,4702382,Tristan da Silva,0.0932617417435868
0022501159,ORL,4277847,Wendell Carter Jr.,0.09269422607374754
0022501159,MIN,4594268,Anthony Edwards,0.10250751786471826
0022501159,MIN,3064514,Julius Randle,0.10150254219937788
0022501159,MIN,4397002,Ayo Dosunmu,0.09845669287519244
0022501159,MIN,3032976,Rudy Gobert,0.09768363467108446
0022501159,MIN,3934673,Donte DiVincenzo,0.09627666873960793
0022501160,DET,4433621,Jalen Duren,0.10576121379838356
0022501160,DET,4432166,Cade Cunningham,0.10500285981086067
0022501160,DET,5107199,Daniss Jenkins,0.10483706582168563
0022501160,DET,4684742,Ausar Thompson,0.09634012387646466
0022501160,DET,6440,Tobias Harris,0.09230986705137134
0022501160,MIL,4591725,Ryan Rollins,0.10684040985755074
0022501160,MIL,4997526,Ousmane Dieng,0.10608788936223956
0022501160,MIL,4397475,AJ Green,0.09771442601222446
0022501160,MIL,3032977,Giannis Antetokounmpo,0.09647137745122825
0022501160,MIL,4277922,Jericho Sims,0.08863476695799122
0022501161,SAS,4845367,Stephon Castle,0.10869925900211605
0022501161,SAS,4066259,De'Aaron Fox,0.10219032133731867
0022501161,SAS,5104157,Victor Wembanyama,0.10206014258402273
0022501161,SAS,4395630,Devin Vassell,0.09915281709374657
0022501161,SAS,4592479,Julian Champagnie,0.09495391416880866
0022501161,POR,4431736,Toumani Camara,0.11210687930898056
0022501161,POR,3995,Jrue Holiday,0.10618502229630217
0022501161,POR,4683021,Deni Avdija,0.09944635741980606
0022501161,POR,5105565,Donovan Clingan,0.08944046108803913
0022501161,POR,4683678,Scoot Henderson,0.08576482570085944
0022501162,DEN,3112335,Nikola Jokic,0.11835966993032158
0022501162,DEN,3936299,Jamal Murray,0.11494930655944792
0022501162,DEN,4431767,Christian Braun,0.10552065488703247
0022501162,DEN,3138196,Cameron Johnson,0.0950087113203395
0022501162,DEN,3064290,Aaron Gordon,0.09133208428521579
0022501162,MEM,4700873,Toby Okani,0.10806170994768344
0022501162,MEM,5099752,Rayan Rupert,0.09950236658549069
0022501162,MEM,4432735,Dariq Whitehead,0.09843244866521661
0022501162,MEM,4896365,Adama Bal,0.08537945003787266
0022501162,MEM,4279147,Lucas Williamson,0.08345359778137929
0022501163,LAC,6450,Kawhi Leonard,0.11083666438818521
0022501163,LAC,4396907,Darius Garland,0.10440227629930378
0022501163,LAC,3936099,Derrick Jones Jr.,0.10317457513948777
0022501163,LAC,4683634,Bennedict Mathurin,0.10218287866864612
0022501163,LAC,3448,Brook Lopez,0.09573685160817536
0022501163,OKC,4278073,Shai Gilgeous-Alexander,0.12002864737230153
0022501163,OKC,4433255,Chet Holmgren,0.09894959609211504
0022501163,OKC,4593803,Jalen Williams,0.0899837406715619
0022501163,OKC,4397020,Luguentz Dort,0.08774061770180101
0022501163,OKC,4683692,Cason Wallace,0.08696415205842223
0022501164,PHX,1642863,Khaman Maluach,0.09969931951258111
0022501164,PHX,1629599,Amir Coffey,0.10634594081341986
0022501164,PHX,1628415,Dillon Brooks,0.10634594081341986
0022501164,PHX,1642345,Oso Ighodaro,0.10634594081341986
0022501164,PHX,1643047,CJ Huntley,0.10634594081341986
0022501164,DAL,5041939,Cooper Flagg,0.11133090678904892
0022501164,DAL,4278078,P.J. Washington,0.09661338819433456
0022501164,DAL,4278594,Naji Marshall,0.09471435353695207
0022501164,DAL,4432582,Max Christie,0.09249881310333914
0022501164,DAL,4701208,Moussa Cisse,0.0797594556100649
