date,home_tri,away_tri,home_pts,visitor_pts
2025-11-18,ORL,GSW,121,113
2025-11-18,BKN,BOS,99,113
2025-11-18,ATL,DET,112,120
2025-11-18,SAS,MEM,111,101
2025-11-18,LAL,UTA,140,126
2025-11-18,POR,PHX,110,127
