date,game_id,home_team,visitor_team,commence_time,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1
2026-02-26,0022500842,,,,,,0.5,1.2,0.6988057880877978
2026-02-26,0022500843,,,,,,0.5,1.2,0.6988057880877978
2026-02-26,0022500844,,,,,,0.5,1.2,0.6988057880877978
2026-02-26,0022500845,,,,,,0.5,1.2,0.6988057880877978
2026-02-26,0022500846,,,,,,0.5,1.2,0.6988057880877978
2026-02-26,0022500847,,,,,,0.5,1.2,0.6988057880877978
