date,home_tri,away_tri,home_pts,visitor_pts
2025-12-22,CLE,CHA,139,132
2025-12-22,BOS,IND,103,95
2025-12-22,NOP,DAL,119,113
2025-12-22,DEN,UTA,135,112
2025-12-22,OKC,MEM,119,103
2025-12-22,GSW,ORL,120,97
2025-12-22,POR,DET,102,110
