game_id,expected_threes_0_3,prob_ge_1
0022500936,2.1981526708489394,0.8889919625519046
0022500937,2.145501300727669,0.8829906345407478
0022500938,2.1897993749058937,0.8880607958219485
0022500939,2.141086859194267,0.8824729617606267
0022500940,2.0335185486843557,0.8691257772503028
0022500941,2.2810250582134644,0.8978205868317448
0022500942,2.2980148231669952,0.8995419270561459
0022500943,2.386746305219427,0.9080716955516672
0022500944,2.375146857851342,0.9069991696943824
0022500945,2.091888665145503,0.8765462473042527
0022500946,2.1570585259637047,0.8843351537111185
