date,home_tri,away_tri,home_pts,visitor_pts
2026-02-01,BOS,MIL,107,79
2026-02-01,DET,BKN,130,77
2026-02-01,MIA,CHI,134,91
2026-02-01,TOR,UTA,107,100
2026-02-01,WAS,SAC,116,112
2026-02-01,NYK,LAL,112,100
2026-02-01,NYK,LAL,112,100
2026-02-01,NYK,LAL,112,100
2026-02-01,PHX,LAC,93,117
2026-02-01,SAS,ORL,112,103
2026-02-01,POR,CLE,111,130
2026-02-01,DEN,OKC,111,121
2026-02-01,DEN,OKC,111,121
2026-02-01,DEN,OKC,111,121
