date,home_team,visitor_team,h1_total,q1_total,q2_total,q3_total,q4_total,h1_spread,h1_home_spread_price,h1_away_spread_price,q1_spread,q1_home_spread_price,q1_away_spread_price,q2_spread,q2_home_spread_price,q2_away_spread_price,q3_spread,q3_home_spread_price,q3_away_spread_price,q4_spread,q4_home_spread_price,q4_away_spread_price
2026-04-25,Orlando Magic,Detroit Pistons,110.5,56.0,54.5,53.5,50.5,1.0,-105,-115,0.5,-110,-110,0.5,-110,-110,1.5,-145,125.0,1.5,-140,120.0
2026-04-25,Phoenix Suns,Oklahoma City Thunder,106.5,54.0,53.0,55.5,52.5,4.0,-105,-115,2.5,-115,-105,2.0,-110,-110,3.5,-120,,2.5,-120,
2026-04-25,Atlanta Hawks,New York Knicks,110.0,55.5,54.5,52.5,50.5,1.0,-110,-110,0.5,-110,-110,0.5,-110,-110,1.5,-140,120.0,1.5,-135,115.0
2026-04-25,Minnesota Timberwolves,Denver Nuggets,111.5,56.5,55.5,60.5,56.5,0.5,-110,-110,0.5,-115,-105,0.5,-115,-105,1.5,-135,115.0,1.5,-145,125.0
