date,home_tri,away_tri,home_pts,visitor_pts
2026-02-06,BOS,MIA,98,96
2026-02-06,DET,NYK,118,80
2026-02-06,MIL,IND,105,99
2026-02-06,MIN,NOP,115,119
2026-02-06,POR,MEM,135,115
2026-02-06,SAC,LAC,111,114
