game_id,team,player_id,player_name,prob_first_basket
0062500001,NYK,1628973,Jalen Brunson,0.10805748803232292
0062500001,NYK,1628969,Mikal Bridges,0.10691806996544743
0062500001,NYK,1626157,Karl-Anthony Towns,0.10201714577639066
0062500001,NYK,1628384,OG Anunoby,0.09650616930857057
0062500001,NYK,1628404,Josh Hart,0.09137967957106351
0062500001,SAS,1641705,Victor Wembanyama,0.10316074733321919
0062500001,SAS,1628368,De'Aaron Fox,0.10114262693881594
0062500001,SAS,1630170,Devin Vassell,0.09953592474343725
0062500001,SAS,1642264,Stephon Castle,0.09592943921310103
0062500001,SAS,203084,Harrison Barnes,0.09535270911763148
