game_id,expected_threes_0_3,prob_ge_1
0022500702,2.2955727282749576,0.8992962991080405
0022500703,2.145852127790577,0.883031677392872
0022500704,2.1750395316223456,0.8863963373550932
0022500705,2.2381760219536124,0.8933471404500092
0022500706,2.1520792694688824,0.8837577925522374
0022500707,2.0783000229912796,0.8748572286913754
0022500708,2.1948696913156933,0.8886269265619565
0022500709,2.2267726055892654,0.892123972594764
0022500710,2.347026442743199,0.9043468300727405
0022500711,2.1612125508333135,0.8848146317877285
