date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-05-15,2026-05-15T23:30:00Z,Indiana Fever,Washington Mystics,-323.5168198421607,323.51681984216066,-8.5,8.5,,,170.0,-100.50309743516165,100.50309743516165,11,11,11,7,oddsapi_consensus
2026-05-15,2026-05-15T23:30:00Z,Connecticut Sun,Las Vegas Aces,806.2002879712717,-806.2002879712719,15.0,-15.0,,,171.5,-100.2933367928713,100.29333679287133,11,11,7,6,oddsapi_consensus
2026-05-15,2026-05-16T02:00:00Z,Phoenix Mercury,Chicago Sky,-157.87007966679403,157.87007966679406,-4.0,4.0,,,166.5,100.69553121196313,-100.69553121196311,11,11,6,5,oddsapi_consensus
2026-05-15,2026-05-16T02:00:00Z,Los Angeles Sparks,Toronto Tempo,-279.32841776930564,279.32841776930564,-7.5,7.5,,,170.5,102.52543576720068,-102.52543576720069,11,11,10,7,oddsapi_consensus
