date,home_tri,away_tri,home_pts,visitor_pts
2026-02-07,BKN,WAS,127,113
2026-02-07,OKC,HOU,106,112
2026-02-07,SAS,DAL,138,125
2026-02-07,ORL,UTA,120,117
2026-02-07,ATL,CHA,119,126
2026-02-07,CHI,DEN,120,136
2026-02-07,LAL,GSW,105,99
2026-02-07,PHX,PHI,103,109
2026-02-07,POR,MEM,122,115
2026-02-07,SAC,CLE,126,132
