date,home_tri,away_tri,home_pts,visitor_pts
2026-03-24,CHA,SAC,134,90
2026-03-24,NYK,NOP,121,116
2026-03-24,CLE,ORL,136,131
2026-03-24,PHX,DEN,123,125
