date,home_tri,away_tri,home_pts,visitor_pts
2025-11-16,BOS,LAC,121,118
2025-11-16,SAS,SAC,123,110
2025-11-16,WAS,BKN,106,129
2025-11-16,HOU,ORL,117,113
2025-11-16,NOP,GSW,106,124
2025-11-16,DAL,POR,138,133
2025-11-16,PHX,ATL,122,124
2025-11-16,UTA,CHI,150,147
