gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0022500005,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:45 PM EST),period,start,1,0,1,0022500005,2025-10-23
0022500005,4,PT12M00.00S,1,1610612754,IND,1630543,Jackson,I. Jackson,0,0,0,,0,,,0,h,Jump Ball Jackson vs. Holmgren: Tip to Hartenstein,Jump Ball,,1,0,2,0022500005,2025-10-23
0022500005,7,PT11M39.00S,1,1610612760,OKC,1630598,Wiggins,A. Wiggins,-190,172,26,Missed,1,,,0,v,MISS Wiggins 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3,0022500005,2025-10-23
0022500005,8,PT11M36.00S,1,0,,1610612760,,,0,0,0,,0,,,0,v,Thunder Rebound,Rebound,Unknown,0,0,4,0022500005,2025-10-23
0022500005,10,PT11M30.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,v,Dort OFF.Foul (P1) (J.Tiven),Foul,Offensive,1,0,5,0022500005,2025-10-23
0022500005,12,PT11M30.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,v,Dort Offensive Foul Turnover (P1.T1),Turnover,Offensive Foul Turnover,1,0,6,0022500005,2025-10-23
0022500005,13,PT11M14.00S,1,1610612754,IND,1630543,Jackson,I. Jackson,0,0,0,,0,,,0,h,Jackson OFF.Foul (P1) (J.DeRosa),Foul,Offensive,1,0,7,0022500005,2025-10-23
0022500005,15,PT11M14.00S,1,1610612754,IND,1630543,Jackson,I. Jackson,0,0,0,,0,,,0,h,Jackson Offensive Foul Turnover (P1.T1),Turnover,Offensive Foul Turnover,1,0,8,0022500005,2025-10-23
0022500005,16,PT11M01.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard S.FOUL (P1.T1) (J.DeRosa),Foul,Shooting,1,0,9,0022500005,2025-10-23
0022500005,18,PT11M01.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,0,1,1,v,Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,10,0022500005,2025-10-23
0022500005,19,PT11M01.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,v,MISS Gilgeous-Alexander Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,11,0022500005,2025-10-23
0022500005,20,PT11M01.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0022500005,2025-10-23
0022500005,21,PT10M48.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-148,-2,15,Missed,1,,,0,h,MISS Nembhard 15' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,13,0022500005,2025-10-23
0022500005,22,PT10M46.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,v,Gilgeous-Alexander REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14,0022500005,2025-10-23
0022500005,23,PT10M34.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,-241,11,24,Missed,1,,,0,v,MISS Holmgren 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,15,0022500005,2025-10-23
0022500005,24,PT10M32.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16,0022500005,2025-10-23
0022500005,25,PT10M26.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,17,0022500005,2025-10-23
0022500005,25,PT10M26.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,v,Holmgren STEAL (1 STL),,,1,0,18,0022500005,2025-10-23
0022500005,27,PT10M19.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,31,31,4,Made,1,0,3,3,v,Holmgren 4' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,19,0022500005,2025-10-23
0022500005,28,PT10M00.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,h,Mathurin Lost Ball Turnover (P1.T3),Turnover,Lost Ball,1,0,20,0022500005,2025-10-23
0022500005,28,PT10M00.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,v,Gilgeous-Alexander STEAL (1 STL),,,1,0,21,0022500005,2025-10-23
0022500005,30,PT10M00.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,v,Gilgeous-Alexander Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,22,0022500005,2025-10-23
0022500005,31,PT09M56.00S,1,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,v,Hartenstein S.FOUL (P1.T1) (B.Schwab),Foul,Shooting,1,0,23,0022500005,2025-10-23
0022500005,33,PT09M56.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,1,3,4,h,Mathurin Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,24,0022500005,2025-10-23
0022500005,34,PT09M56.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,2,3,5,h,Mathurin Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,25,0022500005,2025-10-23
0022500005,35,PT09M43.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,v,Dort OFF.Foul (P2) (J.DeRosa),Foul,Offensive,1,0,26,0022500005,2025-10-23
0022500005,37,PT09M43.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,v,Dort Offensive Foul Turnover (P2.T3),Turnover,Offensive Foul Turnover,1,0,27,0022500005,2025-10-23
0022500005,38,PT09M43.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,v,SUB: Barnhizer FOR Dort,Substitution,,0,0,28,0022500005,2025-10-23
0022500005,41,PT09M37.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,27,30,4,Missed,1,,,0,h,MISS Nembhard 4' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,29,0022500005,2025-10-23
0022500005,42,PT09M36.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,h,Mathurin REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,30,0022500005,2025-10-23
0022500005,43,PT09M22.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,146,210,26,Made,1,5,3,8,h,Mathurin 26' 3PT Pullup Jump Shot (5 PTS) (Nembhard 1 AST),Made Shot,Pullup Jump shot,1,3,31,0022500005,2025-10-23
0022500005,45,PT09M11.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard S.FOUL (P2.T2) (J.Tiven),Foul,Shooting,1,0,32,0022500005,2025-10-23
0022500005,47,PT09M11.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,5,4,9,v,Gilgeous-Alexander Free Throw 1 of 2 (2 PTS),Free Throw,Free Throw 1 of 2,1,0,33,0022500005,2025-10-23
0022500005,48,PT09M11.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,5,5,10,v,Gilgeous-Alexander Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,1,0,34,0022500005,2025-10-23
0022500005,49,PT09M07.00S,1,1610612760,OKC,1630598,Wiggins,A. Wiggins,0,0,0,,0,,,0,v,Wiggins P.FOUL (P1.T2) (J.DeRosa),Foul,Personal,1,0,35,0022500005,2025-10-23
0022500005,51,PT09M00.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,h,Mathurin Lost Ball Turnover (P2.T4),Turnover,Lost Ball,1,0,36,0022500005,2025-10-23
0022500005,51,PT09M00.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,v,Holmgren STEAL (2 STL),,,1,0,37,0022500005,2025-10-23
0022500005,53,PT08M52.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-70,127,15,Missed,1,,,0,v,MISS Gilgeous-Alexander 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,38,0022500005,2025-10-23
0022500005,54,PT08M48.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,h,Nesmith REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,39,0022500005,2025-10-23
0022500005,55,PT08M43.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,110,234,26,Made,1,8,5,13,h,Nesmith 26' 3PT Running Jump Shot (3 PTS) (Nembhard 2 AST),Made Shot,Running Jump Shot,1,3,40,0022500005,2025-10-23
0022500005,57,PT08M17.00S,1,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,-116,32,12,Made,1,8,7,15,v,Hartenstein 12' Turnaround Hook Shot (2 PTS),Made Shot,Turnaround Hook Shot,1,2,41,0022500005,2025-10-23
