date,home_tri,away_tri,home_pts,visitor_pts
2026-03-14,PHI,BKN,104,97
2026-03-14,ATL,MIL,122,99
2026-03-14,SA,CHA,115,102
2026-03-14,BOS,WSH,111,100
2026-03-14,MIA,ORL,117,121
2026-03-14,LAL,DEN,127,125
2026-03-14,LAC,SAC,109,118
