date,home_tri,away_tri,home_pts,visitor_pts
2026-03-02,WAS,HOU,118,123
2026-03-02,MIL,BOS,81,108
2026-03-02,UTA,DEN,125,128
2026-03-02,GSW,LAC,101,114
2026-03-02,GSW,LAC,101,114
