date,home_tri,away_tri,home_pts,visitor_pts
2026-03-19,CHA,ORL,130,111
2026-03-19,WSH,DET,95,117
2026-03-19,MIA,LAL,126,134
2026-03-19,CHI,CLE,110,115
2026-03-19,NOP,LAC,105,99
2026-03-19,SA,PHX,101,100
2026-03-19,UTA,MIL,128,96
2026-03-19,SAC,PHI,118,139
