date,home_tri,away_tri,home_pts,visitor_pts
2026-03-28,MIL,SA,95.0,127.0
2026-03-28,MIN,DET,87.0,109.0
2026-03-28,CHA,PHI,114.0,118.0
2026-03-28,ATL,SAC,123.0,113.0
2026-03-28,MEM,CHI,125.0,124.0
2026-03-28,PHX,UTA,134.0,109.0
