date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-01-31,1630578.0,Alperen Sengun,HOU,ast,UNDER,4.5,205,0.32786885245901637,0.5481564963241381,0.7407824816206907,0.22028764386512173,0.6718773137886211,bovada,Bovada,2026-02-01T01:40:00Z,Houston Rockets,Dallas Mavericks
2026-01-31,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,185,0.3508771929824561,0.570289607727401,0.8514480386370049,0.21941241474494488,0.625325382023093,bovada,Bovada,2026-02-01T00:10:00Z,Indiana Pacers,Atlanta Hawks
2026-01-31,1629656.0,Quentin Grimes,PHI,ast,OVER,3.5,205,0.32786885245901637,0.513890697471519,0.5694534873575952,0.18602184501250268,0.5673666272881329,bovada,Bovada,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans
2026-01-31,1642264.0,Stephon Castle,SAS,ast,UNDER,5.5,205,0.32786885245901637,0.5082931880609465,0.5414659403047326,0.1804243356019301,0.5502942235858868,bovada,Bovada,2026-01-31T17:10:00Z,Charlotte Hornets,San Antonio Spurs
2026-01-31,204456.0,T.J. McConnell,IND,ast,UNDER,3.5,165,0.37735849056603776,0.5841603531591132,0.920801765795566,0.20680186259307543,0.5480249358716499,bovada,Bovada,2026-02-01T00:10:00Z,Indiana Pacers,Atlanta Hawks
2026-01-31,1630581.0,Josh Giddey,CHI,ast,UNDER,6.5,155,0.39215686274509803,0.59999357160762,0.9999678580381002,0.20783670886252198,0.5299836075994311,bovada,Bovada,2026-02-01T01:10:00Z,Miami Heat,Chicago Bulls
2026-01-31,203954.0,Joel Embiid,PHI,ast,UNDER,3.5,175,0.36363636363636365,0.5443970112950027,0.7219850564750137,0.18076064765863908,0.4970917810612575,bovada,Bovada,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans
2026-01-31,1630700.0,Dyson Daniels,ATL,ast,UNDER,5.5,205,0.32786885245901637,0.4908160225151192,0.4540801125755959,0.16294717005610282,0.49698886867111347,bovada,Bovada,2026-02-01T00:10:00Z,Indiana Pacers,Atlanta Hawks
2026-01-31,1630163.0,LaMelo Ball,CHA,ast,UNDER,6.5,150,0.4,0.5933745365665379,0.9668726828326897,0.1933745365665379,0.48343634141634484,bovada,Bovada,2026-01-31T17:10:00Z,Charlotte Hornets,San Antonio Spurs
2026-01-31,1629638.0,Nickeil Alexander-Walker,ATL,ast,UNDER,2.5,185,0.3508771929824561,0.5151982796915201,0.5759913984576004,0.16432108670906398,0.4683150971208323,bovada,Bovada,2026-02-01T00:10:00Z,Indiana Pacers,Atlanta Hawks
2026-01-31,1642852.0,Derik Queen,NOP,ast,OVER,5.5,180,0.35714285714285715,0.5203994714621801,0.6019973573109008,0.16325661431932298,0.45711852009410436,bovada,Bovada,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans
2026-01-31,1642843.0,Cooper Flagg,DAL,ast,UNDER,3.5,150,0.4,0.5800819603512346,0.9004098017561732,0.18008196035123458,0.4502049008780865,bovada,Bovada,2026-02-01T01:40:00Z,Houston Rockets,Dallas Mavericks
2026-01-31,1642845.0,VJ Edgecombe,PHI,ast,OVER,5.5,210,0.3225806451612903,0.46693755204608,0.3346877602303999,0.1443569068847897,0.4475064113428481,bovada,Bovada,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans
2026-01-31,1642851.0,Kon Knueppel,CHA,ast,UNDER,2.5,175,0.36363636363636365,0.518525826074071,0.592629130370355,0.1548894624377074,0.42594602170369544,bovada,Bovada,2026-01-31T17:10:00Z,Charlotte Hornets,San Antonio Spurs
2026-01-31,1630314.0,Brandon Williams,DAL,ast,UNDER,3.5,145,0.40816326530612246,0.5801043322960613,0.9005216614803063,0.17194106698993883,0.4212556141253502,bovada,Bovada,2026-02-01T01:40:00Z,Houston Rockets,Dallas Mavericks
2026-01-31,202331.0,Paul George,PHI,ast,UNDER,3.5,145,0.40816326530612246,0.5633670908110403,0.8168354540552017,0.15520382550491785,0.3802493724870487,bovada,Bovada,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans
2026-01-31,1630583.0,Santi Aldama,MEM,ast,UNDER,2.5,135,0.425531914893617,0.5855011641321631,0.9275058206608158,0.1599692492385461,0.37592773571058347,williamhill_us,Caesars,2026-02-01T01:10:00Z,Memphis Grizzlies,Minnesota Timberwolves
