snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Andrew Nembhard,7.5,105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Andrew Nembhard,7.5,-135,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Shai Gilgeous-Alexander,5.5,-135,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Shai Gilgeous-Alexander,5.5,105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Pascal Siakam,3.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Pascal Siakam,3.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Bennedict Mathurin,3.5,145,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Bennedict Mathurin,3.5,-188,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Isaiah Hartenstein,2.5,-140,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Isaiah Hartenstein,2.5,110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Over,Chet Holmgren,1.5,-140,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_assists,Under,Chet Holmgren,1.5,110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Shai Gilgeous-Alexander,37.5,-110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Shai Gilgeous-Alexander,37.5,-120,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Pascal Siakam,21.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Pascal Siakam,21.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Bennedict Mathurin,20.5,-115,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Bennedict Mathurin,20.5,-115,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Chet Holmgren,17.5,-120,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Chet Holmgren,17.5,-110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Aaron Nesmith,14.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Aaron Nesmith,14.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Obi Toppin,12.5,-130,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Obi Toppin,12.5,100,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Isaiah Hartenstein,11.5,-115,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Isaiah Hartenstein,11.5,-115,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Aaron Wiggins,11.5,-110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Aaron Wiggins,11.5,-120,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Ajay Mitchell,11.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Ajay Mitchell,11.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Andrew Nembhard,10.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Andrew Nembhard,10.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Jay Huff,7.5,-110,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Jay Huff,7.5,-120,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Luguentz Dort,6.5,-125,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Under,Luguentz Dort,6.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
2025-10-24T00:01:34.954755+00:00,072f959e31211e7c805451ce92a5f4e5,2025-10-23T23:45:08Z,draftkings,DraftKings,player_points,Over,Isaiah Jackson,5.5,-105,2025-10-24T00:00:54Z,Indiana Pacers,Oklahoma City Thunder
