date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-10-22,New York Knicks,Cleveland Cavaliers,NYK,CLE,119,111,-0.9141817092895508,225.02447509765625,8,230,-8.91418170928955,-4.97552490234375
2025-10-22,Dallas Mavericks,San Antonio Spurs,DAL,SAS,92,125,-2.21574330329895,226.62738037109372,-33,217,30.78425669670105,9.627380371093722
2025-10-22,Charlotte Hornets,Brooklyn Nets,CHA,BKN,136,117,0.3359380960464477,226.8666229248047,19,253,-18.664061903953552,-26.133377075195312
2025-10-22,Orlando Magic,Miami Heat,ORL,MIA,125,121,3.902477979660034,227.51492309570312,4,246,-0.09752202033996582,-18.485076904296875
2025-10-22,Atlanta Hawks,Toronto Raptors,ATL,TOR,118,138,-1.705460548400879,224.2690277099609,-20,256,18.29453945159912,-31.73097229003909
2025-10-22,Boston Celtics,Philadelphia 76ers,BOS,PHI,116,117,8.395599365234375,230.2117462158203,-1,233,9.395599365234375,-2.7882537841796875
2025-10-22,Chicago Bulls,Detroit Pistons,CHI,DET,115,111,4.168581008911133,232.34559631347656,4,226,0.1685810089111328,6.3455963134765625
2025-10-22,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,128,122,15.396438598632812,228.03204345703125,6,250,9.396438598632812,-21.96795654296875
2025-10-22,Milwaukee Bucks,Washington Wizards,MIL,WAS,133,120,-12.37800407409668,237.8880157470703,13,253,-25.37800407409668,-15.111984252929688
2025-10-22,Utah Jazz,Los Angeles Clippers,UTA,LAC,129,108,7.715258598327637,232.86956787109372,21,237,-13.284741401672363,-4.130432128906278
2025-10-22,Phoenix Suns,Sacramento Kings,PHX,SAC,120,116,15.541348457336426,221.1773223876953,4,236,11.541348457336426,-14.822677612304688
2025-10-22,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,114,118,-2.172628164291382,225.5487518310547,-4,232,1.8273718357086182,-6.4512481689453125
