event_id,commence_time,home_team,away_team,has_odds
5a7446000e1739b011c606a7e4e2f4ec,2026-01-22T02:47:00Z,Milwaukee Bucks,Oklahoma City Thunder,True
98c3423f08777d4b20922a767ac9d848,2026-01-22T03:12:00Z,Sacramento Kings,Toronto Raptors,True
