market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,MILWAUKEE BUCKS,BROOKLYN NETS,MILWAUKEE BUCKS,2026-04-07,0.070018376118748,-126.28902087790148,0.5580872655153831,,,,,,High
ATS,MILWAUKEE BUCKS,BROOKLYN NETS,MILWAUKEE BUCKS,2026-04-07,0.43357334072354325,-110.0,0.5238095238095238,-8.128628529328406,-2.0,-10.128628529328406,-2.0,,High
TOTAL,Over,BROOKLYN NETS,MILWAUKEE BUCKS,2026-04-07,0.282976871860653,-110.0,0.5238095238095238,7.1286525860604115,220.5,,,227.6286525860604,High
ATS,INDIANA PACERS,INDIANA PACERS,MINNESOTA TIMBERWOLVES,2026-04-07,0.7740961140113172,-110.0,0.5238095238095238,17.64614486065343,12.5,5.146144860653427,-12.5,,High
TOTAL,Under,INDIANA PACERS,MINNESOTA TIMBERWOLVES,2026-04-07,0.39061459664812703,-110.0,0.5238095238095238,-9.728526230454008,231.0,,,221.271473769546,High
ML,TORONTO RAPTORS,TORONTO RAPTORS,MIAMI HEAT,2026-04-07,0.1375089389273345,-110.46580466879423,0.5248634325306766,,,,,,High
ATS,TORONTO RAPTORS,TORONTO RAPTORS,MIAMI HEAT,2026-04-07,0.6930161277527793,-110.0,0.5238095238095238,14.517337050431482,-1.5,16.017337050431482,1.5,,High
TOTAL,Under,TORONTO RAPTORS,MIAMI HEAT,2026-04-07,0.7905818890219869,-110.0,0.5238095238095238,-24.601216824651374,239.5,,,214.89878317534863,High
ATS,WASHINGTON WIZARDS,WASHINGTON WIZARDS,CHICAGO BULLS,2026-04-07,0.8033261862345109,-110.0,0.5238095238095238,19.13523080307924,6.0,13.135230803079237,-6.0,,High
TOTAL,Under,WASHINGTON WIZARDS,CHICAGO BULLS,2026-04-07,0.8161160242057208,-110.0,0.5238095238095238,-26.521280704831213,251.0,,,224.4787192951688,High
