date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-03-18,0022501005,New Orleans Pelicans,Los Angeles Clippers,2026-03-19T00:10:00Z,-116.19707606187777,116.19707606187774,-2.0,2.0,-110,-110,234.5,100.28906746834711,-100.2890674683471,11,oddsapi_consensus,NOP,LAC,0.5,1.0666928921035148,0.6558552385996421,NOP: Saddiq Bey (11.0%); NOP: Trey Murphy III (10.8%); LAC: Kawhi Leonard (10.4%); LAC: Derrick Jones Jr. (10.4%); LAC: Bennedict Mathurin (10.2%)
2026-03-18,0022501007,Houston Rockets,Los Angeles Lakers,2026-03-19T01:40:00Z,-125.82681656533734,125.82681656533732,-2.5,2.5,-170,130,222.0,-100.35409260229731,100.35409260229736,11,oddsapi_consensus,HOU,LAL,0.4850044983805899,1.1593741121882415,0.6863175505229722,HOU: Amen Thompson (11.4%); LAL: Luka Doncic (11.3%); HOU: Kevin Durant (11.1%); LAL: Austin Reaves (10.9%); LAL: LeBron James (10.2%)
2026-03-18,0022500999,Boston Celtics,Golden State Warriors,2026-03-18T23:10:00Z,-474.6221831870611,474.622183187061,-12.0,12.0,-110,-110,216.5,-100.18997592055206,100.18997592055206,11,oddsapi_consensus,BOS,GSW,0.4700359482354282,1.5330671155470323,0.7841274551392652,GSW: Brandin Podziemski (11.8%); BOS: Jaylen Brown (11.5%); GSW: Gui Santos (11.4%); BOS: Payton Pritchard (11.2%); BOS: Derrick White (11.1%)
2026-03-18,0022500651,Memphis Grizzlies,Denver Nuggets,2026-03-19T00:40:00Z,573.6454647845696,-573.6454647845698,13.0,-13.0,-105,-115,242.5,-100.0,-100.0,10,oddsapi_consensus,MEM,DEN,0.5597136492671929,1.2872812688791688,0.7239798114111822,DEN: Nikola Jokic (12.3%); DEN: Christian Braun (11.8%); DEN: Jamal Murray (11.2%); DEN: Cameron Johnson (10.5%); MEM: Rayan Rupert (10.0%)
2026-03-18,0022501002,Chicago Bulls,Toronto Raptors,2026-03-19T00:10:00Z,257.94376592051384,-257.9437659205139,7.5,-7.5,-110,-110,234.5,-100.0,-100.0,11,oddsapi_consensus,CHI,TOR,0.4850044983805899,1.2670569838341068,0.718340668835203,TOR: Brandon Ingram (11.8%); TOR: Scottie Barnes (11.6%); TOR: Immanuel Quickley (11.3%); TOR: RJ Barrett (10.9%); CHI: Matas Buzelis (10.8%)
2026-03-18,0022501001,Indiana Pacers,Portland Trail Blazers,2026-03-18T23:40:00Z,416.7593892448718,-416.7593892448716,10.5,-10.5,-105,-115,232.5,-100.66778600320538,100.6677860032054,11,oddsapi_consensus,IND,POR,0.4850044983805899,1.4272566874658388,0.7600336772751143,POR: Toumani Camara (11.8%); POR: Jerami Grant (11.5%); IND: Jarace Walker (11.4%); POR: Jrue Holiday (10.9%); IND: Ethan Thompson (9.7%)
2026-03-18,0022501000,Brooklyn Nets,Oklahoma City Thunder,2026-03-18T23:40:00Z,1213.2064473844378,-1213.2064473844378,19.5,-19.5,-110,-110,213.5,-100.2890674683471,100.28906746834711,10,oddsapi_consensus,BKN,OKC,,,,
2026-03-18,0022501004,Minnesota Timberwolves,Utah Jazz,2026-03-19T00:10:00Z,-572.2372561861238,572.2372561861238,-13.5,13.5,-105,-115,231.5,100.28906746834711,-100.2890674683471,10,oddsapi_consensus,MIN,UTA,0.51499550161941,1.236096934674569,0.709484089455777,MIN: Anthony Edwards (11.5%); UTA: Bez Mbeng (10.9%); UTA: Andersson Garcia (10.5%); MIN: Julius Randle (10.0%); UTA: Cody Williams (9.7%)
2026-03-18,0022501006,Dallas Mavericks,Atlanta Hawks,2026-03-19T00:40:00Z,279.3185072767253,-279.3185072767254,8.0,-8.0,-110,-110,238.0,-100.0,-100.0,11,oddsapi_consensus,DAL,ATL,0.5299640517645717,1.1714336907453615,0.690077710123419,ATL: Nickeil Alexander-Walker (11.7%); ATL: Jalen Johnson (11.4%); ATL: Dyson Daniels (10.7%); DAL: Cooper Flagg (10.4%); ATL: Onyeka Okongwu (10.0%)
