event_id,commence_time,home_team,away_team,has_odds
b5dcac663f902f16c62d91c7552bd07a,2026-03-26T23:10:00Z,Charlotte Hornets,New York Knicks,True
63f535c5a95e35b7644f7b6655c82b98,2026-03-26T23:10:00Z,Detroit Pistons,New Orleans Pelicans,True
6c518123941e3d6b5ca85502a16136f5,2026-03-26T23:10:00Z,Orlando Magic,Sacramento Kings,True
