date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-05-13,2026-05-14T02:05:11.846944+00:00,4433403.0,Caitlin Clark,IND,ast,UNDER,8.5,110,0.47619047619047616,0.5532619047619047,0.999999997204723,0.07707142857142857,0.16184999999999994,draftkings,DraftKings,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,4433403.0,Caitlin Clark,IND,ast,UNDER,8.5,100,0.5,0.5735,0.999999997204723,0.07350000000000001,0.14700000000000002,williamhill_us,Caesars,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,4433403.0,Caitlin Clark,IND,ast,UNDER,8.5,100,0.5,0.5735,0.999999997204723,0.07350000000000001,0.14700000000000002,betonlineag,BetOnline.ag,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,4433403.0,Caitlin Clark,IND,ast,UNDER,8.5,-102,0.504950495049505,0.5777079207920792,0.999999997204723,0.07275742574257427,0.14408823529411763,fanduel,FanDuel,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3142191.0,Kelsey Mitchell,IND,ast,UNDER,2.5,124,0.44642857142857145,0.4907165983987965,0.7416820845634051,0.04428802697022505,0.09920518041330406,draftkings,DraftKings,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3142328.0,Gabby Williams,GSV,ast,UNDER,4.5,-122,0.5495495495495496,0.6037487212374231,0.9108773608020391,0.05419917168787347,0.09862472225170427,williamhill_us,Caesars,2026-05-14T02:03:00Z,Golden State Valkyries,Chicago Sky,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3142328.0,Gabby Williams,GSV,ast,UNDER,4.5,-125,0.5555555555555556,0.608853826342528,0.9108773608020391,0.05329827078697247,0.09593688741655049,draftkings,DraftKings,2026-05-14T02:03:00Z,Golden State Valkyries,Chicago Sky,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3142328.0,Gabby Williams,GSV,ast,UNDER,4.5,-125,0.5555555555555556,0.608853826342528,0.9108773608020391,0.05329827078697247,0.09593688741655049,betonlineag,BetOnline.ag,2026-05-14T02:03:00Z,Golden State Valkyries,Chicago Sky,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3142328.0,Gabby Williams,GSV,ast,UNDER,4.5,-128,0.5614035087719298,0.6138245865764462,0.9108773608020391,0.052421077804516436,0.09337504483929482,fanduel,FanDuel,2026-05-14T02:03:00Z,Golden State Valkyries,Chicago Sky,,,False
2026-05-13,2026-05-14T02:05:11.846944+00:00,3065570.0,Kelsey Plum,LAS,ast,UNDER,6.5,-146,0.5934959349593496,0.6483118877060301,0.9589356199372197,0.054815952746680496,0.09236112586084522,fanduel,FanDuel,2026-05-14T02:30:00Z,Los Angeles Sparks,Indiana Fever,,,False
