date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-04-06,0022501143,NYK,3934672,Jalen Brunson,0.1140622044980251,8.767146000736066,777,1,0.1140622044980251
2026-04-06,0022501143,ATL,4701230,Jalen Johnson,0.1119510427359397,8.932475978439186,793,2,0.2260132472339648
2026-04-06,0022501143,NYK,3934719,OG Anunoby,0.1065200922212128,9.387900246305422,839,3,0.3325333394551776
2026-04-06,0022501144,ORL,4432573,Paolo Banchero,0.1169495373117676,8.550696505401042,755,1,0.1169495373117676
2026-04-06,0022501144,ORL,4066320,Desmond Bane,0.1139363447240248,8.77683062785793,778,2,0.2308858820357924
2026-04-06,0022501144,ORL,4432165,Jalen Suggs,0.1012715196286683,9.874444499961038,887,3,0.3321574016644607
2026-04-06,0022501145,CLE,3992,James Harden,0.1168712898003238,8.556421356421357,756,1,0.1168712898003238
2026-04-06,0022501145,MEM,4700873,Toby Okani,0.1149963493222437,8.695928226363012,770,2,0.2318676391225675
2026-04-06,0022501145,CLE,3908809,Donovan Mitchell,0.1111869464461445,8.993861527480377,799,3,0.343054585568712
2026-04-06,0022501146,PHI,4431678,Tyrese Maxey,0.1170652478474716,8.54224475997296,754,1,0.1170652478474716
2026-04-06,0022501146,PHI,3059318,Joel Embiid,0.1065697428680431,9.383526440879388,838,2,0.2236349907155147
2026-04-06,0022501146,PHI,5124612,VJ Edgecombe,0.105493280818871,9.479276710684275,848,3,0.32912827153438573
2026-04-06,0022501147,DEN,3112335,Nikola Jokic,0.1208454741430365,8.275030629747611,728,1,0.1208454741430365
2026-04-06,0022501147,DEN,3936299,Jamal Murray,0.1187726529742022,8.419446522064328,742,2,0.23961812711723868
2026-04-06,0022501147,DEN,4431767,Christian Braun,0.1073721365456139,9.313403199117486,831,3,0.34699026366285257
