event_id,commence_time,home_team,away_team,has_odds
394a702a8e29834913f57266c9f99c51,2026-05-08T23:30:00Z,New York Liberty,Connecticut Sun,True
cc10e0482e68ed9de54b97d21c46596e,2026-05-08T23:30:00Z,Toronto Tempo,Washington Mystics,True
05ba9c19c44fa11daedbeb4c4eaf9aab,2026-05-09T02:00:00Z,Seattle Storm,Golden State Valkyries,True
