date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-12-17,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,127.0,111.0,,,16.0,238.0,,
2025-12-17,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,110.0,116.0,,,-6.0,226.0,,
