player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Brice Sensabaugh,UTA,"[{'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 148.0, 'edge': 0.1095393930758233, 'ev': 0.2716576948280419, 'ev_pct': 27.16576948280419, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0960985328607695, 'ev': 0.230636478865847, 'ev_pct': 23.0636478865847, 'book': 'betrivers'}]",[],"[{'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 148.0, 'edge': 0.1095393930758233, 'ev': 0.2716576948280419, 'ev_pct': 27.16576948280419, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0960985328607695, 'ev': 0.230636478865847, 'ev_pct': 23.0636478865847, 'book': 'betrivers'}]","{'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 148.0, 'ev': 0.2716576948280419, 'ev_pct': 27.16576948280419, 'book': 'fanduel'}",model 1.3 vs line 1.5 (-0.2),1.2827223642593952,"['EV 27.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Cam Spencer,MEM,"[{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 145.0, 'edge': 0.1361524309608646, 'ev': 0.3335734558541182, 'ev_pct': 33.35734558541182, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.0751323846926198, 'ev': 0.1577780078545017, 'ev_pct': 15.777800785450168, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 150.0, 'edge': 0.1065093738829847, 'ev': 0.2662734347074619, 'ev_pct': 26.62734347074619, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 145.0, 'edge': 0.1361524309608646, 'ev': 0.3335734558541182, 'ev_pct': 33.35734558541182, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.0751323846926198, 'ev': 0.1577780078545017, 'ev_pct': 15.777800785450168, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 150.0, 'edge': 0.1065093738829847, 'ev': 0.2662734347074619, 'ev_pct': 26.62734347074619, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': 145.0, 'ev': 0.3335734558541182, 'ev_pct': 33.35734558541182, 'book': 'bovada'}",model 5.8 vs line 7.5 (-1.7),5.84,"['EV 33.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Clint Capela,HOU,"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.0825804790426389, 'ev': 0.1775480299416736, 'ev_pct': 17.75480299416736, 'book': 'betmgm'}]",[],"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.0825804790426389, 'ev': 0.1775480299416736, 'ev_pct': 17.75480299416736, 'book': 'betmgm'}]","{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'ev': 0.1775480299416736, 'ev_pct': 17.75480299416736, 'book': 'betmgm'}",model 1.1 vs line 0.5 (+0.6),1.1333333333333333,"['EV 17.8%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Collin Sexton,CHA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.1185954143218496, 'ev': 0.2964885358046241, 'ev_pct': 29.648853580462408, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.0583269270392491, 'ev': 0.1254028931343856, 'ev_pct': 12.54028931343856, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.1185954143218496, 'ev': 0.2964885358046241, 'ev_pct': 29.648853580462408, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.0583269270392491, 'ev': 0.1254028931343856, 'ev_pct': 12.54028931343856, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'ev': 0.2964885358046241, 'ev_pct': 29.648853580462408, 'book': 'bovada'}",model 2.2 vs line 2.5 (-0.3),2.1533333333333333,"['EV 29.6%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Cooper Flagg,DAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.1241022355707185, 'ev': 0.2916402535911887, 'ev_pct': 29.164025359118874, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 130.0, 'edge': 0.1445646578054917, 'ev': 0.3324987129526309, 'ev_pct': 33.24987129526309, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 105.0, 'edge': 0.0975512507017175, 'ev': 0.1999800639385209, 'ev_pct': 19.99800639385209, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -105.0, 'edge': 0.0777309546854401, 'ev': 0.1517604353382402, 'ev_pct': 15.176043533824021, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.123908770235984, 'ev': 0.2664038560073657, 'ev_pct': 26.640385600736572, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.0780336328162898, 'ev': 0.1516502675486387, 'ev_pct': 15.16502675486387, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.0687872158028825, 'ev': 0.1313210483509574, 'ev_pct': 13.13210483509574, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 135.0, 'edge': 0.1605369472389696, 'ev': 0.3772618260115787, 'ev_pct': 37.72618260115787, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 130.0, 'edge': 0.1380196734609435, 'ev': 0.3174452489601701, 'ev_pct': 31.744524896017012, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.1241022355707185, 'ev': 0.2916402535911887, 'ev_pct': 29.164025359118874, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 130.0, 'edge': 0.1445646578054917, 'ev': 0.3324987129526309, 'ev_pct': 33.24987129526309, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 105.0, 'edge': 0.0975512507017175, 'ev': 0.1999800639385209, 'ev_pct': 19.99800639385209, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -105.0, 'edge': 0.0777309546854401, 'ev': 0.1517604353382402, 'ev_pct': 15.176043533824021, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.123908770235984, 'ev': 0.2664038560073657, 'ev_pct': 26.640385600736572, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.0780336328162898, 'ev': 0.1516502675486387, 'ev_pct': 15.16502675486387, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.0687872158028825, 'ev': 0.1313210483509574, 'ev_pct': 13.13210483509574, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 135.0, 'edge': 0.1605369472389696, 'ev': 0.3772618260115787, 'ev_pct': 37.72618260115787, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 130.0, 'edge': 0.1380196734609435, 'ev': 0.3174452489601701, 'ev_pct': 31.744524896017012, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 135.0, 'ev': 0.3772618260115787, 'ev_pct': 37.72618260115787, 'book': 'bovada'}",,,"['EV 37.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Craig Porter Jr,CLE,"[{'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.0524074972254557, 'ev': 0.1000506765213247, 'ev_pct': 10.00506765213247, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': 110.0, 'edge': 0.0942301219867349, 'ev': 0.1978832561721434, 'ev_pct': 19.78832561721434, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': 100.0, 'edge': 0.0777617776509361, 'ev': 0.1555235553018723, 'ev_pct': 15.552355530187231, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 115.0, 'edge': 0.1187331328007569, 'ev': 0.2552762355216275, 'ev_pct': 25.527623552162748, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.0997965228851937, 'ev': 0.2145625242031664, 'ev_pct': 21.45625242031664, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 113.0, 'edge': 0.0954292338798438, 'ev': 0.2032642681640672, 'ev_pct': 20.32642681640672, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 125.0, 'edge': 0.1009735827591152, 'ev': 0.2271905612080093, 'ev_pct': 22.71905612080093, 'book': 'betmgm'}]",[],"[{'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.0524074972254557, 'ev': 0.1000506765213247, 'ev_pct': 10.00506765213247, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': 110.0, 'edge': 0.0942301219867349, 'ev': 0.1978832561721434, 'ev_pct': 19.78832561721434, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': 100.0, 'edge': 0.0777617776509361, 'ev': 0.1555235553018723, 'ev_pct': 15.552355530187231, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 115.0, 'edge': 0.1187331328007569, 'ev': 0.2552762355216275, 'ev_pct': 25.527623552162748, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.0997965228851937, 'ev': 0.2145625242031664, 'ev_pct': 21.45625242031664, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 113.0, 'edge': 0.0954292338798438, 'ev': 0.2032642681640672, 'ev_pct': 20.32642681640672, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 125.0, 'edge': 0.1009735827591152, 'ev': 0.2271905612080093, 'ev_pct': 22.71905612080093, 'book': 'betmgm'}]","{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 115.0, 'ev': 0.2552762355216275, 'ev_pct': 25.527623552162748, 'book': 'bovada'}",,,"['EV 25.5%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
De'Aaron Fox,SAS,"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 150.0, 'edge': 0.0582949120716239, 'ev': 0.1457372801790599, 'ev_pct': 14.57372801790599, 'book': 'bovada'}]",[],"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 150.0, 'edge': 0.0582949120716239, 'ev': 0.1457372801790599, 'ev_pct': 14.57372801790599, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 150.0, 'ev': 0.1457372801790599, 'ev_pct': 14.57372801790599, 'book': 'bovada'}",,,"['EV 14.6%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
De'Andre Hunter,CLE,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 145.0, 'edge': 0.1238204535190475, 'ev': 0.3033601111216666, 'ev_pct': 30.33601111216666, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 110.0, 'edge': 0.0705986068343907, 'ev': 0.1482570743522206, 'ev_pct': 14.82570743522206, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 130.0, 'edge': 0.1078707359029167, 'ev': 0.2481026925767085, 'ev_pct': 24.81026925767085, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 105.0, 'edge': 0.068078982921735, 'ev': 0.1395619149895569, 'ev_pct': 13.95619149895569, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 150.0, 'edge': 0.0582892361064176, 'ev': 0.1457230902660442, 'ev_pct': 14.572309026604419, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 145.0, 'edge': 0.1238204535190475, 'ev': 0.3033601111216666, 'ev_pct': 30.33601111216666, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 110.0, 'edge': 0.0705986068343907, 'ev': 0.1482570743522206, 'ev_pct': 14.82570743522206, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 130.0, 'edge': 0.1078707359029167, 'ev': 0.2481026925767085, 'ev_pct': 24.81026925767085, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 105.0, 'edge': 0.068078982921735, 'ev': 0.1395619149895569, 'ev_pct': 13.95619149895569, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 150.0, 'edge': 0.0582892361064176, 'ev': 0.1457230902660442, 'ev_pct': 14.572309026604419, 'book': 'bovada'}]","{'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 150.0, 'ev': 0.1457230902660442, 'ev_pct': 14.572309026604419, 'book': 'bovada'}",,,"['EV 14.6%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
De'Anthony Melton,GSW,"[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 120.0, 'edge': 0.1126441442357511, 'ev': 0.2478171173186524, 'ev_pct': 24.78171173186524, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': -103.0, 'edge': 0.0694761611089175, 'ev': 0.1369287447098084, 'ev_pct': 13.69287447098084, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': -105.0, 'edge': 0.0646702017192744, 'ev': 0.1262608700233453, 'ev_pct': 12.626087002334529, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -104.0, 'edge': 0.0761513640312956, 'ev': 0.1493738294460029, 'ev_pct': 14.937382944600289, 'book': 'fanduel'}]",[],"[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 120.0, 'edge': 0.1126441442357511, 'ev': 0.2478171173186524, 'ev_pct': 24.78171173186524, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': -103.0, 'edge': 0.0694761611089175, 'ev': 0.1369287447098084, 'ev_pct': 13.69287447098084, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': -105.0, 'edge': 0.0646702017192744, 'ev': 0.1262608700233453, 'ev_pct': 12.626087002334529, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -104.0, 'edge': 0.0761513640312956, 'ev': 0.1493738294460029, 'ev_pct': 14.937382944600289, 'book': 'fanduel'}]","{'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -104.0, 'ev': 0.1493738294460029, 'ev_pct': 14.937382944600289, 'book': 'fanduel'}",,,"['EV 14.9%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Deandre Ayton,LAL,"[{'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 120.0, 'edge': 0.0720033460348094, 'ev': 0.1584073612765807, 'ev_pct': 15.84073612765807, 'book': 'bovada'}]",[],"[{'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 120.0, 'edge': 0.0720033460348094, 'ev': 0.1584073612765807, 'ev_pct': 15.84073612765807, 'book': 'bovada'}]","{'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 120.0, 'ev': 0.1584073612765807, 'ev_pct': 15.84073612765807, 'book': 'bovada'}",,,"['EV 15.8%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Derrick White,BOS,"[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 120.0, 'edge': 0.0623312955662092, 'ev': 0.1371288502456603, 'ev_pct': 13.71288502456603, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': 125.0, 'edge': 0.0522791259344951, 'ev': 0.1176280333526139, 'ev_pct': 11.76280333526139, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 130.0, 'edge': 0.0739982575435508, 'ev': 0.170195992350167, 'ev_pct': 17.0195992350167, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 136.0, 'edge': 0.1060241071631487, 'ev': 0.2502168929050309, 'ev_pct': 25.02168929050309, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.0949703120268185, 'ev': 0.2184317176616826, 'ev_pct': 21.84317176616826, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 120.0, 'edge': 0.0623312955662092, 'ev': 0.1371288502456603, 'ev_pct': 13.71288502456603, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': 125.0, 'edge': 0.0522791259344951, 'ev': 0.1176280333526139, 'ev_pct': 11.76280333526139, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 130.0, 'edge': 0.0739982575435508, 'ev': 0.170195992350167, 'ev_pct': 17.0195992350167, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 136.0, 'edge': 0.1060241071631487, 'ev': 0.2502168929050309, 'ev_pct': 25.02168929050309, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.0949703120268185, 'ev': 0.2184317176616826, 'ev_pct': 21.84317176616826, 'book': 'bovada'}]","{'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 130.0, 'ev': 0.170195992350167, 'ev_pct': 17.0195992350167, 'book': 'bovada'}",,,"['EV 17.0%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Desmond Bane,ORL,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 126.0, 'edge': 0.1124872931056096, 'ev': 0.2542212824186779, 'ev_pct': 25.422128241867792, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.1085365977832329, 'ev': 0.2431219790344417, 'ev_pct': 24.31219790344417, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 121.0, 'edge': 0.1024764814289989, 'ev': 0.2264730239580876, 'ev_pct': 22.64730239580876, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.1004197146663498, 'ev': 0.2209233722659696, 'ev_pct': 22.09233722659696, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 115.0, 'edge': 0.0725879161044025, 'ev': 0.1560640196244654, 'ev_pct': 15.60640196244654, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 126.0, 'edge': 0.1124872931056096, 'ev': 0.2542212824186779, 'ev_pct': 25.422128241867792, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.1085365977832329, 'ev': 0.2431219790344417, 'ev_pct': 24.31219790344417, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 121.0, 'edge': 0.1024764814289989, 'ev': 0.2264730239580876, 'ev_pct': 22.64730239580876, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.1004197146663498, 'ev': 0.2209233722659696, 'ev_pct': 22.09233722659696, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 115.0, 'edge': 0.0725879161044025, 'ev': 0.1560640196244654, 'ev_pct': 15.60640196244654, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 126.0, 'ev': 0.2542212824186779, 'ev_pct': 25.422128241867792, 'book': 'draftkings'}",model 2.3 vs line 3.5 (-1.2),2.27767562672603,"['EV 25.4%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Donte DiVincenzo,MIN,"[{'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': 110.0, 'edge': 0.0540109066348049, 'ev': 0.1134229039330902, 'ev_pct': 11.34229039330902, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': 110.0, 'edge': 0.0540109066348049, 'ev': 0.1134229039330902, 'ev_pct': 11.34229039330902, 'book': 'bovada'}]","{'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': 110.0, 'ev': 0.1134229039330902, 'ev_pct': 11.34229039330902, 'book': 'bovada'}",,,"['EV 11.3%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Dorian Finney-Smith,HOU,"[{'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 140.0, 'edge': 0.0908952964541263, 'ev': 0.2181487114899032, 'ev_pct': 21.81487114899032, 'book': 'betmgm'}]",[],"[{'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 140.0, 'edge': 0.0908952964541263, 'ev': 0.2181487114899032, 'ev_pct': 21.81487114899032, 'book': 'betmgm'}]","{'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 140.0, 'ev': 0.2181487114899032, 'ev_pct': 21.81487114899032, 'book': 'betmgm'}",model 0.4 vs line 0.5 (-0.1),0.4327074382197763,"['EV 21.8%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
