player,team,plays,ladders
Brandon Miller,CHA,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 130.0, 'edge': 0.2690940007109082, 'ev': 0.6189162016350889, 'ev_pct': 61.89162016350889, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 400.0, 'edge': 0.2478545604380775, 'ev': 1.239272802190388, 'ev_pct': 123.9272802190388, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 1200.0, 'edge': 0.1355846170122669, 'ev': 1.76260002115947, 'ev_pct': 176.260002115947, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -300.0, 'edge': 0.1353665939495559, 'ev': 0.1804887919327412, 'ev_pct': 18.04887919327412, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 29.5, 'price': 2800.0, 'edge': 0.0370572642157696, 'ev': 1.0746606622573205, 'ev_pct': 107.46606622573205, 'book': 'bovada'}]",[]
DeMar DeRozan,SAC,"[{'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 550.0, 'edge': 0.4799191890973822, 'ev': 3.1194747291329845, 'ev_pct': 311.94747291329844, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 165.0, 'edge': 0.4660364997386039, 'ev': 1.2349967243073006, 'ev_pct': 123.49967243073006, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 1400.0, 'edge': 0.3059904650532121, 'ev': 4.589856975798182, 'ev_pct': 458.9856975798182, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -220.0, 'edge': 0.2655501454629373, 'ev': 0.3862547570369997, 'ev_pct': 38.62547570369997, 'book': 'bovada'}]",[]
Derrick White,BOS,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 105.0, 'edge': 0.15642834823162, 'ev': 0.320678113874821, 'ev_pct': 32.067811387482095, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 370.0, 'edge': 0.1207581317129353, 'ev': 0.5675632190507961, 'ev_pct': 56.75632190507961, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -350.0, 'edge': 0.101180941499687, 'ev': 0.130089781928169, 'ev_pct': 13.008978192816901, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 280.0, 'edge': 0.1055428697143828, 'ev': 0.4010629049146547, 'ev_pct': 40.106290491465465, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 950.0, 'edge': 0.0629426266010937, 'ev': 0.6608975793114841, 'ev_pct': 66.08975793114841, 'book': 'bovada'}]",[]
Domantas Sabonis,SAC,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 375.0, 'edge': 0.1762818915043504, 'ev': 0.8373389846456647, 'ev_pct': 83.73389846456647, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 1200.0, 'edge': 0.0614522514270035, 'ev': 0.7988792685510463, 'ev_pct': 79.88792685510462, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 170.0, 'edge': 0.3165345577405416, 'ev': 0.8546433058994624, 'ev_pct': 85.46433058994623, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 550.0, 'edge': 0.2748987506707573, 'ev': 1.7868418793599226, 'ev_pct': 178.68418793599227, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -225.0, 'edge': 0.1833936112000673, 'ev': 0.2649018828445417, 'ev_pct': 26.49018828445417, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 1400.0, 'edge': 0.1320435747156514, 'ev': 1.9806536207347711, 'ev_pct': 198.0653620734771, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 155.0, 'edge': 0.4184307320615862, 'ev': 1.066998366757045, 'ev_pct': 106.6998366757045, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 11.5, 'price': 375.0, 'edge': 0.3739650313608853, 'ev': 1.7763338989642057, 'ev_pct': 177.63338989642057, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': -140.0, 'edge': 0.3557025261972678, 'ev': 0.6097757591953163, 'ev_pct': 60.97757591953163, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 13.5, 'price': 900.0, 'edge': 0.2251772929109095, 'ev': 2.251772929109096, 'ev_pct': 225.1772929109096, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': -400.0, 'edge': 0.1865648569854773, 'ev': 0.2332060712318467, 'ev_pct': 23.32060712318467, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 15.5, 'price': 1600.0, 'edge': 0.0725469214980327, 'ev': 1.2332976654665573, 'ev_pct': 123.32976654665573, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -2000.0, 'edge': 0.0456310733733977, 'ev': 0.0479126270420676, 'ev_pct': 4.79126270420676, 'book': 'bovada'}]",[]
Immanuel Quickley,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 135.0, 'edge': 0.0912121578909023, 'ev': 0.2143485710436206, 'ev_pct': 21.43485710436206, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -265.0, 'edge': 0.0740740070927913, 'ev': 0.1020264625995051, 'ev_pct': 10.202646259950509, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 450.0, 'edge': 0.04240236963445, 'ev': 0.2332130329894752, 'ev_pct': 23.32130329894752, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 320.0, 'edge': 0.0769756311978681, 'ev': 0.3232976510310462, 'ev_pct': 32.32976510310462, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.0496305897706129, 'ev': 0.0947493077438975, 'ev_pct': 9.474930774389751, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 950.0, 'edge': 0.0302061419221842, 'ev': 0.3171644901829349, 'ev_pct': 31.716449018293492, 'book': 'bovada'}]",[]
Ivica Zubac,LAC,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 250.0, 'edge': 0.4739313447461143, 'ev': 1.6587597066114002, 'ev_pct': 165.87597066114, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 900.0, 'edge': 0.4153540642319603, 'ev': 4.153540642319603, 'ev_pct': 415.3540642319603, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -150.0, 'edge': 0.3149417814959051, 'ev': 0.5249029691598418, 'ev_pct': 52.49029691598418, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 400.0, 'edge': 0.6832969027144962, 'ev': 3.4164845135724806, 'ev_pct': 341.64845135724806, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 180.0, 'edge': 0.6112937236707912, 'ev': 1.7116224262782154, 'ev_pct': 171.16224262782154, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 11.5, 'price': 1000.0, 'edge': 0.6092867122109387, 'ev': 6.702153834320326, 'ev_pct': 670.2153834320326, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 13.5, 'price': 2500.0, 'edge': 0.4051957954624784, 'ev': 10.53509068202444, 'ev_pct': 1053.509068202444, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': -155.0, 'edge': 0.3863713514693533, 'ev': 0.6356431911270005, 'ev_pct': 63.564319112700055, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -600.0, 'edge': 0.1421497817122941, 'ev': 0.1658414119976763, 'ev_pct': 16.58414119976763, 'book': 'bovada'}]",[]
James Harden,LAC,"[{'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 200.0, 'edge': 0.3802817639290476, 'ev': 1.1408452917871428, 'ev_pct': 114.08452917871428, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': -150.0, 'edge': 0.3137125930044045, 'ev': 0.5228543216740076, 'ev_pct': 52.28543216740076, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 9.5, 'price': 500.0, 'edge': 0.2400407331687531, 'ev': 1.4402443990125189, 'ev_pct': 144.0244399012519, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -600.0, 'edge': 0.1276240843937565, 'ev': 0.1488947651260491, 'ev_pct': 14.88947651260491, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 11.5, 'price': 1200.0, 'edge': 0.0731726223628962, 'ev': 0.9512440907176518, 'ev_pct': 95.12440907176519, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 800.0, 'edge': 0.6809304952732937, 'ev': 6.128374457459644, 'ev_pct': 612.8374457459645, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 250.0, 'edge': 0.6448747395922886, 'ev': 2.25706158857301, 'ev_pct': 225.706158857301, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 2200.0, 'edge': 0.5149000472175005, 'ev': 11.842701086002512, 'ev_pct': 1184.2701086002512, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -165.0, 'edge': 0.3614562327815315, 'ev': 0.5805206162854899, 'ev_pct': 58.05206162854899, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 125.0, 'edge': 0.1069062632157722, 'ev': 0.2405390922354875, 'ev_pct': 24.05390922354875, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 400.0, 'edge': 0.0954293696845691, 'ev': 0.4771468484228456, 'ev_pct': 47.71468484228456, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 1000.0, 'edge': 0.0233357133860052, 'ev': 0.2566928472460582, 'ev_pct': 25.669284724605816, 'book': 'bovada'}]",[]
Jaxson Hayes,LAL,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 650.0, 'edge': 0.0272687813028939, 'ev': 0.2045158597717049, 'ev_pct': 20.451585977170488, 'book': 'bovada'}]",[]
Jaylen Brown,BOS,"[{'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 650.0, 'edge': 0.022434506798135, 'ev': 0.1682588009860128, 'ev_pct': 16.82588009860128, 'book': 'bovada'}]",[]
Kawhi Leonard,LAC,"[{'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 250.0, 'edge': 0.518625531532589, 'ev': 1.8151893603640612, 'ev_pct': 181.51893603640613, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 700.0, 'edge': 0.4505643112368171, 'ev': 3.604514489894537, 'ev_pct': 360.4514489894537, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -120.0, 'edge': 0.3907776081757219, 'ev': 0.7164256149888235, 'ev_pct': 71.64256149888234, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 29.5, 'price': 1600.0, 'edge': 0.2581751887967437, 'ev': 4.388978209544644, 'ev_pct': 438.89782095446435, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -450.0, 'edge': 0.1675763092416416, 'ev': 0.2048154890731176, 'ev_pct': 20.481548907311762, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 34.5, 'price': 3500.0, 'edge': 0.0987883015707637, 'ev': 3.556378856547493, 'ev_pct': 355.6378856547493, 'book': 'bovada'}]",[]
