market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Indiana Pacers,Indiana Pacers,Atlanta Hawks,2026-01-31,0.32854100517111795,112.42820782317652,0.47074727516055287,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Atlanta Hawks,2026-01-31,0.33327965010035154,-115.0,0.5348837209302325,6.75131368637085,1.5,5.25131368637085,-1.5,,High
TOTAL,Under,Indiana Pacers,Atlanta Hawks,2026-01-31,,,,-1.7176971435546875,234.5,,,232.7823028564453,Low
ML,Dallas Mavericks,Houston Rockets,Dallas Mavericks,2026-01-31,0.5894986818354115,368.3418072493181,0.21351926830389878,,,,,,High
ATS,Dallas Mavericks,Houston Rockets,Dallas Mavericks,2026-01-31,0.14606978058008624,-115.0,0.5348837209302325,-3.4462013244628906,10.5,7.053798675537109,10.5,,High
TOTAL,Over,Houston Rockets,Dallas Mavericks,2026-01-31,,,,3.3888702392578125,222.5,,,225.8888702392578,Medium
ML,New Orleans Pelicans,Philadelphia 76ers,New Orleans Pelicans,2026-01-31,0.5604225125203104,207.49230861736885,0.3252113864234439,,,,,,High
ATS,New Orleans Pelicans,Philadelphia 76ers,New Orleans Pelicans,2026-01-31,0.3653927031223292,-110.0,0.5238095238095238,-6.823889970779419,6.5,-0.3238899707794189,6.5,,High
TOTAL,Under,Philadelphia 76ers,New Orleans Pelicans,2026-01-31,,,,-7.9874420166015625,234.0,,,226.01255798339844,High
ML,Memphis Grizzlies,Memphis Grizzlies,Minnesota Timberwolves,2026-01-31,1.1316613660673447,388.71116977804814,0.2046198372044898,,,,,,High
ATS,Memphis Grizzlies,Memphis Grizzlies,Minnesota Timberwolves,2026-01-31,0.3979143944875412,-115.0,0.5348837209302325,8.008047819137573,11.0,-2.9919521808624268,-11.0,,High
TOTAL,Under,Memphis Grizzlies,Minnesota Timberwolves,2026-01-31,,,,-2.6341857910155966,229.5,,,226.8658142089844,Medium
ML,Chicago Bulls,Miami Heat,Chicago Bulls,2026-01-31,0.4201735886362977,182.16777552152655,0.3543990798211152,,,,,,High
ATS,Chicago Bulls,Miami Heat,Chicago Bulls,2026-01-31,1.3391398261069882,240.0,0.29411764705882354,-5.8816704750061035,5.5,-0.3816704750061035,5.5,,High
TOTAL,Under,Miami Heat,Chicago Bulls,2026-01-31,,,,-1.8120880126953125,232.0,,,230.1879119873047,Low
