date,home_tri,away_tri,home_pts,visitor_pts
2026-01-24,CHA,WAS,119,115
2026-01-24,PHI,NYK,109,112
2026-01-24,ORL,CLE,105,119
2026-01-24,CHI,BOS,114,111
2026-01-24,DAL,LAL,110,116
2026-01-24,UTA,MIA,116,147
