date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-05-20,401856921,3906972,Bridget Carleton,POR,16.0,3.0,0.0,2.0,3.0,0.0,0.0,19.0
2026-05-20,401856921,4398729,Emily Engstler,POR,5.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0
2026-05-20,401856921,5209202,Nyadiew Puoch,POR,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2026-05-20,401856921,4682797,Luisa Geiselsoder,POR,4.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0
2026-05-20,401856921,4068159,Sug Sutton,POR,14.0,1.0,4.0,0.0,1.0,0.0,3.0,19.0
2026-05-20,401856921,3934218,Megan Gustafson,POR,4.0,6.0,0.0,0.0,1.0,2.0,0.0,10.0
2026-05-20,401856921,5108550,Serah Williams,POR,6.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0
2026-05-20,401856921,4433690,Holly Winterburn,POR,4.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0
2026-05-20,401856921,4595910,Haley Jones,POR,6.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0
2026-05-20,401856921,4703794,Sarah Ashlee Barker,POR,8.0,6.0,1.0,0.0,1.0,0.0,0.0,15.0
2026-05-20,401856921,5208982,Carla Leite,POR,6.0,1.0,1.0,0.0,1.0,0.0,4.0,8.0
2026-05-20,401856921,3142255,Monique Billings,IND,9.0,4.0,1.0,0.0,1.0,1.0,1.0,14.0
2026-05-20,401856921,4432831,Aliyah Boston,IND,24.0,8.0,3.0,2.0,2.0,1.0,5.0,35.0
2026-05-20,401856921,3142191,Kelsey Mitchell,IND,21.0,2.0,4.0,2.0,0.0,0.0,2.0,27.0
2026-05-20,401856921,4065760,Tyasha Harris,IND,0.0,1.0,7.0,0.0,2.0,0.0,0.0,8.0
2026-05-20,401856921,4398829,Lexie Hull,IND,16.0,8.0,1.0,4.0,0.0,1.0,1.0,25.0
2026-05-20,401856921,3142055,Myisha Hines-Allen,IND,7.0,3.0,3.0,0.0,1.0,1.0,2.0,13.0
2026-05-20,401856921,4433546,Makayla Timpson,IND,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-05-20,401856921,3907781,Sophie Cunningham,IND,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0
2026-05-20,401856921,4433797,Raven Johnson,IND,9.0,3.0,1.0,1.0,0.0,1.0,3.0,13.0
2026-05-20,401856922,3906949,Jessica Shepard,DAL,18.0,10.0,12.0,0.0,0.0,0.0,1.0,40.0
