market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Memphis Grizzlies,Miami Heat,Memphis Grizzlies,2026-02-21,0.4038592106973755,-110.0,0.5238095238095238,-7.549076080322266,10.5,2.9509239196777344,10.5,,High
TOTAL,Under,Miami Heat,Memphis Grizzlies,2026-02-21,0.2293355609654142,100.28906746834711,0.4992783743216718,-4.626983642578125,234.5,,,229.87301635742188,High
ATS,Sacramento Kings,San Antonio Spurs,Sacramento Kings,2026-02-21,0.8087501044903433,-110.0,0.5238095238095238,-19.44633412361145,18.0,-1.4463341236114502,18.0,,High
TOTAL,Under,San Antonio Spurs,Sacramento Kings,2026-02-21,0.2363052364742524,-100.0,0.5,-4.810119628906278,230.5,,,225.68988037109372,High
ML,Houston Rockets,New York Knicks,Houston Rockets,2026-02-21,0.06007517337464474,146.1288700709198,0.4062912244759662,,,,,,High
ATS,Houston Rockets,New York Knicks,Houston Rockets,2026-02-21,0.757802503952806,190.0,0.3448275862068966,-3.2312322854995728,3.5,0.2687677145004272,3.5,,High
TOTAL,Over,New York Knicks,Houston Rockets,2026-02-21,0.28134780847896645,-102.29357741749862,0.505668932861781,6.076141357421875,218.5,,,224.57614135742188,High
ATS,Chicago Bulls,Chicago Bulls,Detroit Pistons,2026-02-21,0.6584884240183005,-115.0,0.5348837209302325,14.534891128540039,10.5,4.034891128540039,-10.5,,High
TOTAL,Under,Chicago Bulls,Detroit Pistons,2026-02-21,0.1721253146474927,-101.05378907441764,0.5026206645477037,-3.6051025390625,233.5,,,229.8948974609375,Medium
ML,Orlando Magic,Phoenix Suns,Orlando Magic,2026-02-21,0.06535577340960252,113.3833430368982,0.4686401411506052,,,,,,High
ATS,Orlando Magic,Phoenix Suns,Orlando Magic,2026-02-21,0.40239587378647734,110.0,0.47619047619047616,-5.206406354904175,1.5,-3.706406354904175,1.5,,High
TOTAL,Over,Phoenix Suns,Orlando Magic,2026-02-21,0.05442937565619166,100.21672229205498,0.4994587807412538,1.0693817138671875,218.5,,,219.5693817138672,Low
ML,New Orleans Pelicans,New Orleans Pelicans,Philadelphia 76ers,2026-02-21,0.0913713241445101,147.00973060346644,0.40484235076768527,,,,,,High
ATS,New Orleans Pelicans,New Orleans Pelicans,Philadelphia 76ers,2026-02-21,0.9470355632181188,180.0,0.35714285714285715,6.133555173873901,3.5,2.6335551738739014,-3.5,,High
TOTAL,Under,New Orleans Pelicans,Philadelphia 76ers,2026-02-21,0.24791206286986123,-100.0,0.5,-5.05419921875,232.0,,,226.94580078125,High
